ticker,month,label,unit,truth,n_matching_labels,matched,nearest_label,nearest_value,nearest_unit,nearest_ratio,split,announcement_id
AFI,2026-01,,,8.0,0,False,pre tax nta per share,7.95,dollars,0.99375,learn,03052863
GCI,2026-01,,,2.01,0,False,on nta per unit as at,2.0177,dollars,1.0038308457711445,learn,03052449
OPH,2026-01,the worst performing sectors inflation fell from to,dollars,3.4007,1,True,,,,,learn,03051855
SEC,2026-01,,,2.582,0,False,spheria emerging companies limited level,2.64,cents,1.0224632068164214,holdout,03051785
PIA,2026-01,,,1.3706,0,False,tax on unrealised gains losses nta value after tax,1.3843,cents,1.009995622355173,holdout,03051559
GLS,2026-01,,,1.76,0,False,nta backings per ordinary share nta before tax,1.6881,dollars,0.9591477272727272,learn,03051590
ALI,2026-01,,,2.62,0,False,and approximate pre tax nta per share,2.61,dollars,0.9961832061068702,learn,03051209
MOT,2026-01,,,2.168,0,False,is as follows value date nta per unit,2.1611,dollars,0.9968173431734316,learn,03051020
AFI,2026-01,,,8.0,0,False,pre tax nta per share,8.05,dollars,1.00625,learn,03050885
RG1,2026-01,,,2.71,0,False,share for regal partners global investments limited was,2.69,dollars,0.992619926199262,learn,03050853
GC1,2026-01,,,0.71,0,False,as at are as follows nta nta,0.7202,dollars,1.0143661971830986,holdout,03050686
PL8,2026-01,,,1.171,0,False,as at nta per share pre tax nta,1.16,dollars,0.9906063193851408,learn,03050650
MXT,2026-01,,,2.0136,0,False,is as follows value date nta per unit,2.0069,dollars,0.9966726261422328,learn,03050568
AIQ,2026-01,,,1.5265,0,False,change per unit aud usd aiq impact with hedging,1.5,dollars,0.982640026203734,learn,03050498
LSF,2026-01,,,4.3933,0,False,per ordinary share f f nta before tax,4.2463,dollars,0.966539958573282,learn,03050395
MOT,2026-01,,,2.168,0,False,is as follows value date nta per unit,2.161,dollars,0.996771217712177,learn,03050210
HM1,2026-01,,,3.61,0,False,in global securities based on the pre tax nta,3.6,dollars,0.997229916897507,learn,03049761
SNC,2026-01,,,0.9096,0,False,investments limited nta before tax nta after tax,0.9221,dollars,1.0137423043095868,learn,03049044
LSF,2026-01,,,4.3933,0,False,taxes l long short fund limited phone acn,4.18,cents,0.9514487970318439,learn,03049207
SEC,2026-01,,,2.582,0,False,at estimated nta per share pre tax nta,2.637,dollars,1.0213013168086755,holdout,03048964
KKC,2026-01,,,2.3568,0,False,previous nta estimate,2.3625,dollars,1.002418533604888,learn,03048905
NAC,2026-01,,,0.74,0,False,return fy fy,0.73,dollars,0.9864864864864865,holdout,03048861
PL8,2026-01,,,1.171,0,False,as at nta per share pre tax nta,1.161,dollars,0.9914602903501281,learn,03048750
PCI,2026-01,at close of business on nta per unit,dollars,1.099,1,True,,,,,holdout,03048620
MEC,2026-01,,,1.3517,0,False,noted below dollars per share estimated nta pre tax,1.3483,dollars,0.9974846489605683,learn,03048598
CIN,2026-01,,,44.89,0,False,,,,,learn,03048260
LSX,2026-01,,,1.153,0,False,of portfolio m as at m m,1.22,cents,1.0581092801387684,holdout,03048229
GLS,2026-01,,,1.76,0,False,nta backings per ordinary share nta before tax,1.654,dollars,0.9397727272727272,learn,03048191
MXT,2026-01,,,2.0136,0,False,is as follows value date nta per unit,2.0031,dollars,0.9947854588796187,learn,03047933
FSI,2026-01,,,1.981,0,False,investments limited level corporate centre one tel abn,2.0,dollars,1.0095911155981827,holdout,03047609
TCF,2026-01,as follows value date nav per unit,dollars,5.936,1,True,,,,,learn,03047127
PCI,2026-01,at close of business on nta per unit,dollars,1.099,1,True,,,,,holdout,03047261
MIR,2026-01,,,3.18,0,False,mir share price asx closing price on,3.12,dollars,0.9811320754716981,learn,03046963
MFF,2026-01,,,5.077,0,False,home depot montaka global fund active etf microsoft,5.1,dollars,1.004530234390388,learn,03046813
MXT,2026-01,,,2.0136,0,False,is as follows value date nta per unit,2.0004,dollars,0.9934445768772349,learn,03046748
GCI,2026-01,,,2.01,0,False,arsn asx announcement,2.0,dollars,0.9950248756218907,learn,03046665
SEC,2025-12,,,2.616,0,False,at estimated nta per share pre tax nta,2.625,dollars,1.003440366972477,holdout,03046453
GLS,2025-12,,,1.654,0,False,f nta before tax f nta after tax,1.6268,dollars,0.9835550181378477,learn,03046273
LSF,2025-12,,,3.9987,0,False,per ordinary share f f nta before tax,3.9793,dollars,0.9951484232375521,learn,03046250
SEC,2025-12,,,2.616,0,False,at estimated nta per share pre tax nta,2.626,dollars,1.0038226299694188,holdout,03046219
PIC,2025-12,,,1.296,0,False,nta before tax,1.292,dollars,0.9969135802469136,learn,03046182
TGF,2025-12,,,3.4153,0,False,estimated nta pre tax,3.45,dollars,1.010160161625626,holdout,03045844
AFI,2025-12,,,7.9,0,False,pre tax nta per share,7.93,dollars,1.0037974683544304,learn,03045806
HM1,2025-12,,,3.6,0,False,nta per share pre tax nta,3.63,dollars,1.0083333333333333,learn,03045780
GCI,2025-12,,,2.0091,0,False,on nta per unit as at,2.0182,dollars,1.0045293912697228,learn,03045471
CIN,2025-12,,,44.41,0,False,,,,,learn,03044236
ARG,2025-12,and approximate pre tax nta per share,dollars,10.34,1,True,,,,,learn,03044229
MIR,2025-12,,,3.27,0,False,pre tax nta per share,3.24,dollars,0.9908256880733946,learn,03044201
AMH,2025-12,pre tax nta per share,dollars,1.12,2,True,,,,,learn,03044191
AMH,2025-12,share as at pre tax nta per share,dollars,1.12,2,True,,,,,learn,03044191
KKC,2025-12,,,2.37,0,False,current nta estimate,2.3751,dollars,1.0021518987341773,learn,03044111
RF1,2025-12,,,3.84,0,False,nav per unit of regal investment fund was,3.78,dollars,0.984375,learn,03044037
PL8,2025-12,,,1.161,0,False,a reliable indicator of future performance pre tax nta,1.155,dollars,0.9948320413436692,learn,03043065
GCI,2025-12,,,2.0091,0,False,on nta per unit as at,2.0159,dollars,1.0033846000696829,learn,03042979
MOT,2025-12,is as follows value date nta per unit,dollars,2.1553,1,True,,,,,learn,03042344
SEC,2025-12,,,2.616,0,False,at estimated nta per share pre tax nta,2.603,dollars,0.9950305810397554,holdout,03041978
PCI,2025-12,at close of business on nta per unit,dollars,1.098,1,True,,,,,holdout,03041263
AUI,2025-12,,,13.11,0,False,is as below weekly pre tax nta per share,13.15,dollars,1.0030511060259344,holdout,03041552
OPH,2025-12,,,3.4364,0,False,is as follows value date nav per unit,3.384,dollars,0.9847514841112792,learn,03041017
BHD,2025-12,,,0.2668,0,False,in cents is cents nta before tax,0.2655,cents,0.9951274362818592,holdout,03040853
MOT,2025-12,is as follows value date nta per unit,dollars,2.1553,1,True,,,,,learn,03040678
FGX,2025-12,,,1.4777,0,False,since inception the investment portfolio has cents,1.4671,cents,0.992826690126548,learn,03040870
WMA,2025-12,,,1.1832,0,False,opportunities beyond traditional assets nta nta tax paid,1.1743999999999999,cents,0.9925625422582826,learn,03040479
WMX,2025-12,share before tax s p asx accumulation index and benchmark,dollars,1.61,1,True,,,,,learn,03040466
FPC,2025-12,,,1.9461,0,False,at th amount pre tax nta pre tax nta,1.8907,dollars,0.97153280920816,learn,03040348
LSF,2025-12,,,3.9987,0,False,were nta per ordinary share nta before tax,3.8679,dollars,0.9672893690449397,learn,03040284
SEC,2025-12,at estimated nta per share pre tax nta,dollars,2.616,1,True,,,,,holdout,03040238
PCI,2025-12,at close of business on nta per unit,dollars,1.098,1,True,,,,,holdout,03040053
GCI,2025-12,on nta per unit as at,dollars,2.0091,1,True,,,,,learn,03038970
NCC,2025-12,share price of holdings since inception dividend yield,dollars,0.5,2,True,,,,,holdout,03039251
NCC,2025-12,portfolio update as at fully franked dividends,cents,0.5,2,True,,,,,holdout,03039251
NSC,2025-12,,,0.4,0,False,share price of holdings since inception dividend yield,0.3975,dollars,0.99375,holdout,03039245
WAX,2025-12,,,1.0032,0,False,beenfoserse efexeps and taxes wam research limited abn,1.0,cents,0.996810207336523,learn,03038861
PE1,2025-12,net asset value,cents,1.6745,2,True,,,,,learn,03038814
PE1,2025-12,nav as at cents per unit nav,cents,1.6745,2,True,,,,,learn,03038814
GCI,2025-12,on nta per unit as at,dollars,2.0091,1,True,,,,,learn,03038384
MIR,2025-12,,,3.27,0,False,pre tax nta per share,3.28,dollars,1.003058103975535,learn,03038243
MOT,2025-12,is as follows value date nta per unit,dollars,2.1553,1,True,,,,,learn,03037682
DUI,2025-12,the company s ordinary shares at was,dollars,6.38,1,True,,,,,holdout,03037358
BEL,2025-12,,,0.0166,0,False,nta components m m investment strike resources limited,0.0161,cents,0.9698795180722891,learn,03036671
GCI,2025-12,on nta per unit as at,dollars,2.0091,1,True,,,,,learn,03036458
QRI,2025-12,is as follows value date nta per unit,dollars,1.6002,1,True,,,,,holdout,03036397
HCF,2025-12,month month nta per share before deferred tax,dollars,0.01,2,True,,,,,holdout,03036334
HCF,2025-12,deferred tax nta per share after all taxes,dollars,0.01,2,True,,,,,holdout,03036334
PIC,2025-12,,,1.296,0,False,nta before tax,1.261,dollars,0.9729938271604938,learn,03035819
MOT,2025-11,is as follows value date nta per unit,dollars,2.1529,1,True,,,,,learn,03035162
BKI,2025-11,per share as at below pre tax nta,dollars,1.94,1,True,,,,,holdout,03034926
TGF,2025-11,,,2.8188,0,False,estimated nta pre tax,2.81,dollars,0.9968781041577977,holdout,03034744
OPH,2025-11,prior value date nav per unit month end,dollars,3.5165,1,True,,,,,learn,03034662
SEC,2025-11,,,2.653,0,False,spheria emerging companies limited level,2.64,cents,0.9950998869204675,holdout,03034346
PCI,2025-11,,,1.097,0,False,at close of business on nta per unit,1.101,dollars,1.0036463081130356,holdout,03032325
MXT,2025-11,is as follows value date nta per unit,dollars,2.013,1,True,,,,,learn,03032386
SEC,2025-11,,,2.653,0,False,spheria emerging companies limited level,2.64,cents,0.9950998869204675,holdout,03031883
GCI,2025-11,on nta per unit as at,dollars,2.0207,1,True,,,,,learn,03031680
MXT,2025-11,is as follows value date nta per unit,dollars,2.013,1,True,,,,,learn,03031637
PCI,2025-11,,,1.097,0,False,at close of business on nta per unit,1.102,dollars,1.0045578851412946,holdout,03031565
LRT,2025-11,,,2.513,0,False,unit of the trust as at was,2.3668,dollars,0.9418225228810188,learn,03031401
DUI,2025-11,,,6.37,0,False,is as below weekly pre tax nta per share,6.25,dollars,0.9811616954474097,holdout,03031289
SEC,2025-11,,,2.653,0,False,spheria emerging companies limited level australia square tower,2.64,cents,0.9950998869204675,holdout,03031062
TGF,2025-11,,,2.8188,0,False,estimated nta pre tax,2.56,dollars,0.908187881367958,holdout,03030891
OPH,2025-11,,,3.5165,0,False,is as follows value date nav per unit,3.2788,dollars,0.9324043793544717,learn,03030625
FPC,2025-11,,,1.8907,0,False,at th amount pre tax nta pre tax nta,1.813,dollars,0.958904109589041,learn,03029917
PCI,2025-11,,,1.097,0,False,at close of business on nta per unit,1.101,dollars,1.0036463081130356,holdout,03029459
GCI,2025-11,on nta per unit as at,dollars,2.0207,1,True,,,,,learn,03029560
GCI,2025-11,on nta per unit as at,dollars,2.0207,1,True,,,,,learn,03028750
PIC,2025-11,,,1.265,0,False,perpetual equity investment company limited abn level,1.23,cents,0.9723320158102767,learn,03028953
PIA,2025-11,,,1.4416,0,False,pia pengana international equities limited pengana com pia acn,1.07,cents,0.7422308546059934,holdout,03028327
MXT,2025-11,,,2.013,0,False,is as follows value date nta per unit,2.0073,dollars,0.9971684053651266,learn,03027959
MIR,2025-11,,,3.38,0,False,pre tax nta per share,3.3,dollars,0.9763313609467456,learn,03027057
GCI,2025-11,,,2.0207,0,False,on nta per unit as at,2.0148,dollars,0.9970802197258376,learn,03026556
GC1,2025-11,,,0.77,0,False,nta share price cash weighting number of holdings,0.78,dollars,1.012987012987013,holdout,03026646
PIC,2025-11,,,1.265,0,False,nta before tax,1.257,dollars,0.9936758893280633,learn,03026638
SB2,2025-11,,,1.052,0,False,pre tax post tax dividends sb investment report,1.086,dollars,1.032319391634981,learn,03025543
PCI,2025-11,,,1.097,0,False,at close of business on nta per unit,1.1,dollars,1.0027347310847767,holdout,03025213
GCI,2025-11,,,2.0207,0,False,on nta per unit as at,2.0143,dollars,0.9968327807195525,learn,03025298
SEC,2025-11,,,2.653,0,False,spheria emerging companies limited level,2.64,cents,0.9950998869204675,holdout,03024706
IBC,2025-11,,,0.581,0,False,comparative purposes nta per ordinary share month end,0.31,cents,0.5335628227194492,learn,03024477
WAX,2025-11,,,1.0387,0,False,events zenith disclaimer the zenith investment partners abn,1.03,cents,0.9916241455665736,learn,03023071
FPC,2025-11,,,1.8907,0,False,fund as at th amount pre tax nta,1.813,dollars,0.958904109589041,learn,03022558
MXT,2025-11,,,2.013,0,False,is as follows value date nta per unit,2.0029,dollars,0.9949826130153999,learn,03022449
WLE,2025-11,,,1.3583,0,False,cents cents cents net tangible assets per,1.3621,cents,1.0027976146653905,holdout,03021680
QRI,2025-11,is as follows value date nta per unit,dollars,1.6007,1,True,,,,,holdout,03021351
REV,2025-11,please contact revolution private credit income trust on,dollars,2.0012,2,True,,,,,learn,03021277
REV,2025-11,is as follows value date nta per unit,dollars,2.0012,2,True,,,,,learn,03021277
GCI,2025-11,,,2.0207,0,False,on nta per unit as at,2.0118,dollars,0.9955955856881278,learn,03021235
HCF,2025-11,,,0.01,0,False,month month nta per share before deferred tax,0.011,dollars,1.0999999999999999,holdout,03020720
MOT,2025-11,is as follows value date nta per unit,dollars,2.1529,1,True,,,,,learn,03020246
ALI,2025-11,,,2.73,0,False,and approximate pre tax nta per share share price,2.49,dollars,0.9120879120879122,learn,03020487
HM1,2025-11,,,3.71,0,False,pre tax nta post current tax nta,3.85,dollars,1.0377358490566038,learn,03019920
OPH,2025-11,,,3.5165,0,False,prior value date nav per unit month end,3.7589,dollars,1.0689321768804207,learn,03019903
GCI,2025-10,,,2.0102,0,False,governor macquarie tower farrer place sydney nsw p,2.0,dollars,0.9949258780220872,learn,03019446
FPC,2025-10,,,1.813,0,False,fund as at th amount pre tax nta,1.8167,dollars,1.0020408163265306,learn,03019410
ALI,2025-10,,,2.64,0,False,respectively months year years since inception portfolio benchmark,2.6,dollars,0.9848484848484849,learn,03018489
REV,2025-10,is as follows value date nta per unit,dollars,2.015,1,True,,,,,learn,03017592
CDM,2025-10,,,0.872,0,False,pre tax nta,0.869,dollars,0.9965596330275229,learn,03016690
TGF,2025-10,,,2.6977,0,False,estimated nta pre tax,2.66,dollars,0.986025132520295,holdout,03015878
LSF,2025-10,,,3.6145,0,False,were nta per ordinary share nta before tax,3.5445,dollars,0.9806335592751418,learn,03016362
BKI,2025-10,,,1.98,0,False,per share as at below pre tax nta,1.99,dollars,1.005050505050505,holdout,03015831
GCI,2025-10,,,2.0102,0,False,on nta per unit as at,2.0199,dollars,1.004825390508407,learn,03015218
PIC,2025-10,,,1.278,0,False,nta before tax,1.287,dollars,1.0070422535211268,learn,03015279
MXT,2025-10,,,2.0004,0,False,is as follows value date nta per unit,2.0098,dollars,1.0046990601879624,learn,03015155
GCI,2025-10,,,2.0102,0,False,on nta per unit as at,2.0195,dollars,1.0046264053328025,learn,03014482
PL8,2025-10,,,1.19,0,False,a reliable indicator of future performance pre tax nta,1.197,dollars,1.0058823529411767,learn,03014416
MXT,2025-10,,,2.0004,0,False,is as follows value date nta per unit,2.0094,dollars,1.004499100179964,learn,03014333
REV,2025-10,,,2.015,0,False,is as follows value date nta per unit,2.0106,dollars,0.9978163771712159,learn,03013789
QRI,2025-10,,,1.6012,0,False,is as follows value date nta per unit,1.606,dollars,1.0029977516862354,holdout,03013698
PCI,2025-10,,,1.0821,0,False,at close of business on nta per unit,1.1,dollars,1.0165419092505315,holdout,03012386
WQG,2025-10,,,2.203,0,False,nta before tax,2.149,dollars,0.9754879709487064,learn,03012854
MFF,2025-10,,,5.293,0,False,weekly nta per share as at was,5.233,dollars,0.9886642735688644,learn,03012539
MXT,2025-10,,,2.0004,0,False,is as follows value date nta per unit,2.0073,dollars,1.0034493101379725,learn,03012449
QRI,2025-10,investment committee approved or mandated transactions m m,dollars,1.6012,1,True,,,,,holdout,03012392
MXT,2025-10,,,2.0004,0,False,is as follows value date nta per unit,2.0067,dollars,1.0031493701259748,learn,03011694
PIC,2025-10,,,1.278,0,False,nta before tax,1.275,dollars,0.9976525821596244,learn,03011003
LSF,2025-10,,,3.6145,0,False,were nta per ordinary share nta before tax,3.6495,dollars,1.009683220362429,learn,03010644
PIC,2025-10,after tax capitalisation million nta before tax,dollars,1.278,2,True,,,,,learn,03010487
PIC,2025-10,nta before tax,dollars,1.278,2,True,,,,,learn,03010487
GCI,2025-10,,,2.0102,0,False,on nta per unit as at,2.0162,dollars,1.0029847776340661,learn,03010357
FGG,2025-10,,,1.8095,0,False,this takes the month investment portfolio performance to,1.7796,cents,0.9834760983697154,holdout,03009825
MOT,2025-10,is as follows value date nta per unit,dollars,2.1505,1,True,,,,,learn,03009670
PMC,2025-10,,,1.6334,0,False,pre tax nta per share as at was,1.6536,dollars,1.0123668421697074,learn,03009574
PCI,2025-10,,,1.0821,0,False,at close of business on nta per unit,1.1,dollars,1.0165419092505315,holdout,03008880
BHD,2025-10,,,0.2701,0,False,in cents is cents nta before tax,0.26739999999999997,cents,0.9900037023324694,holdout,03008856
WAR,2025-10,of cents per share payable on the,cents,1.2719,1,True,,,,,holdout,03008842
OPH,2025-10,,,3.7589,0,False,is as follows value date nav per unit,3.8796,dollars,1.0321104578467104,learn,03008608
WAM,2025-10,,,1.6179,0,False,ex dividend on nta nta tax paid cents,1.6439,cents,1.0160702144755547,learn,03008126
MOT,2025-10,is as follows value date nta per unit,dollars,2.1505,1,True,,,,,learn,03007713
PIC,2025-10,,,1.278,0,False,nta before tax,1.269,dollars,0.9929577464788731,learn,03007682
ARG,2025-10,nta per share nta per share,dollars,10.65,1,True,,,,,learn,03007347
MOT,2025-10,is as follows value date nta per unit,dollars,2.1505,1,True,,,,,learn,03007138
PIC,2025-10,,,1.278,0,False,nta before tax,1.27,dollars,0.9937402190923318,learn,03007133
GCI,2025-10,on nta per unit as at,dollars,2.0102,1,True,,,,,learn,03007081
FSI,2025-10,,,2.435,0,False,tax on unrealised gains unrealised gains at,2.4619999999999997,cents,1.0110882956878848,holdout,03007048
PCI,2025-10,,,1.0821,0,False,at close of business on nta per unit,1.098,dollars,1.0146936512337124,holdout,03007036
CDO,2025-10,,,2.166,0,False,franking credits based on the pre tax nta of,2.03,dollars,0.9372114496768236,learn,03006989
LSF,2025-10,,,3.6145,0,False,were nta per ordinary share nta before tax,3.6371,dollars,1.00625259371974,learn,03006760
PIC,2025-10,was nta per ordinary share nta before tax,dollars,1.278,2,True,,,,,learn,03006542
PIC,2025-10,nta before tax,dollars,1.278,2,True,,,,,learn,03006542
SEC,2025-10,,,2.699,0,False,spheria emerging companies limited level,2.64,cents,0.9781400518710635,holdout,03005955
DUI,2025-10,,,6.49,0,False,is as below weekly pre tax nta per share,6.53,dollars,1.0061633281972264,holdout,03006072
MOT,2025-10,is as follows value date nta per unit,dollars,2.1505,1,True,,,,,learn,03005867
OPH,2025-10,,,3.7589,0,False,is as follows value date nav per unit,3.8584,dollars,1.0264705099896245,learn,03006121
GVF,2025-10,,,1.3711,0,False,per share at the end of was,1.3547,dollars,0.9880388009627307,learn,03006177
MIR,2025-10,,,3.48,0,False,street melbourne victoria mufg corporate limited telephone,3.46,cents,0.9942528735632183,learn,03005775
PIC,2025-10,,,1.278,0,False,nta before tax,1.282,dollars,1.0031298904538342,learn,03005396
AFI,2025-10,as at before tax after tax,dollars,8.13,1,True,,,,,learn,03004964
PCI,2025-10,,,1.0821,0,False,at close of business on nta per unit,1.096,dollars,1.012845393216893,holdout,03004468
MFF,2025-09,monthly nta per share as at was,dollars,5.231,1,True,,,,,learn,03004105
SEC,2025-09,,,2.63,0,False,spheria emerging companies limited level,2.64,cents,1.0038022813688214,holdout,03003361
GCI,2025-09,,,2.0105,0,False,governor macquarie tower farrer place sydney nsw p,2.0,dollars,0.9947774185525988,learn,03002601
MOT,2025-09,,,2.1485,0,False,is as follows value date nta per unit,2.1569,dollars,1.0039097044449616,learn,03001897
KKC,2025-09,previous nta estimate,dollars,2.4408,4,True,,,,,learn,03001546
KKC,2025-09,current nta estimate,dollars,2.4408,4,True,,,,,learn,03001546
KKC,2025-09,value of day us time current nta estimate,dollars,2.4408,4,True,,,,,learn,03001546
KKC,2025-09,time current nta estimate previous nta estimate,dollars,2.4408,4,True,,,,,learn,03001546
PCI,2025-09,,,1.096,0,False,at close of business on nta per unit,1.101,dollars,1.0045620437956204,holdout,03000137
MXT,2025-09,,,2.0002,0,False,is as follows value date nta per unit,2.0102,dollars,1.0049995000499952,learn,03000343
LSF,2025-09,were nta per ordinary share nta before tax,dollars,3.5881,1,True,,,,,learn,02999823
AUI,2025-09,,,13.33,0,False,is as below weekly pre tax nta per share,13.24,dollars,0.9932483120780196,holdout,02998529
LSF,2025-09,,,3.5881,0,False,nta per ordinary share nta before tax,3.573,dollars,0.9957916446029933,learn,02998293
LRT,2025-09,,,2.5147,0,False,unit of the trust as at was,2.2792,dollars,0.9063506581301944,learn,02998737
RG8,2025-09,,,2.92,0,False,ordinary share for regal asian investments limited was,2.78,dollars,0.9520547945205479,learn,02997977
LSF,2025-09,,,3.5881,0,False,were nta per ordinary share nta before tax,3.6139,dollars,1.0071904350491905,learn,02996110
AUI,2025-09,,,13.33,0,False,is as below weekly pre tax nta per share,13.41,dollars,1.0060015003750937,holdout,02995579
SEC,2025-09,as at nta per share pre tax nta,dollars,2.63,1,True,,,,,holdout,02995518
SEC,2025-09,assets relating to capitalised issue related share price,dollars,2.63,1,True,,,,,holdout,02995333
AMH,2025-09,,,1.2,0,False,pre tax nta per share,1.22,dollars,1.0166666666666666,learn,02995236
RF1,2025-09,,,3.63,0,False,nav per unit of regal investment fund was,3.51,dollars,0.9669421487603306,learn,02995170
PIC,2025-09,,,1.276,0,False,nta before tax,1.292,dollars,1.0125391849529781,learn,02994749
AIQ,2025-09,,,1.6527,0,False,at as at nta per unit,1.8037,dollars,1.0913656440975374,learn,02994742
FPC,2025-09,,,1.8874,0,False,sector dispersion as at industrials technology it,2.0,dollars,1.0596587898696619,learn,02994700
ACQ,2025-09,,,1.3115,0,False,acc index nta after taxes and before taxes,1.2243,dollars,0.9335112466641249,learn,02994092
FPC,2025-09,,,1.8874,0,False,fund as at th amount pre tax nta,1.7718,dollars,0.9387517219455336,learn,02994459
ALI,2025-09,,,2.65,0,False,nta per share nta per share,2.68,dollars,1.0113207547169811,learn,02993601
NAC,2025-09,,,0.71,0,False,share price of holdings since inception dividend yield,0.72,dollars,1.0140845070422535,holdout,02993868
PE1,2025-09,,,1.6527,0,False,net asset value,1.6712,cents,1.0111938040781752,learn,02993269
PMC,2025-09,,,1.6224,0,False,pre tax nta per share as at was,1.5704,dollars,0.967948717948718,learn,02992981
MXT,2025-09,is as follows value date nta per unit,dollars,2.0002,1,True,,,,,learn,02992499
RF1,2025-09,,,3.63,0,False,nav per unit of regal investment fund was,3.48,dollars,0.9586776859504132,learn,02992239
DUI,2025-09,,,6.42,0,False,total million portfolio commonwealth bank banks csl transurban,6.4,dollars,0.9968847352024923,holdout,02992181
HM1,2025-09,,,3.82,0,False,pre tax nta post current tax nta,3.84,dollars,1.0052356020942408,learn,02992174
PIC,2025-09,,,1.276,0,False,nta after tax,1.292,dollars,1.0125391849529781,learn,02992027
SEC,2025-09,at estimated nta per share pre tax nta,dollars,2.63,1,True,,,,,holdout,02991975
ARG,2025-09,,,10.65,0,False,nta per share nta per share,10.74,dollars,1.008450704225352,learn,02991204
SEC,2025-09,,,2.63,0,False,spheria emerging companies limited level,2.64,cents,1.0038022813688214,holdout,02991100
AFI,2025-09,,,8.14,0,False,australia bank westpac banking corporation macquarie group wesfarmers,8.0,dollars,0.9828009828009827,learn,02990705
MRE,2025-09,,,2.2247,0,False,nta per unit set value date post tax,2.2025,dollars,0.9900211264440151,learn,02990656
WLE,2025-09,,,1.3694,0,False,actively investing in the highest quality australian companies,1.3825999999999998,cents,1.0096392580692273,holdout,02991047
PIC,2025-08,was nta per ordinary share nta before tax,dollars,1.352,2,True,,,,,learn,02989572
PIC,2025-08,nta before tax,dollars,1.352,2,True,,,,,learn,02989572
ARG,2025-08,and approximate pre tax nta per share,dollars,10.81,1,True,,,,,learn,02989513
CIN,2025-08,,,46.1,0,False,,,,,learn,02989530
PCI,2025-08,at close of business on nta per unit,dollars,1.096,1,True,,,,,holdout,02989463
MFF,2025-08,monthly nta per share as at was,dollars,5.258,1,True,,,,,learn,02989620
LRT,2025-08,unit of the trust as at was,dollars,2.0952,1,True,,,,,learn,02989939
HM1,2025-08,nta per share pre tax nta,dollars,3.89,1,True,,,,,learn,02989153
KKC,2025-08,,,2.4262,0,False,current nta estimate,2.4408,dollars,1.0060176407550903,learn,02989229
LSF,2025-08,,,3.5263,0,False,were nta per ordinary share nta before tax,3.5607,dollars,1.0097552675608996,learn,02987954
MXT,2025-08,,,2.0005,0,False,is as follows value date nta per unit,2.0113,dollars,1.0053986503374155,learn,02986635
PIC,2025-08,,,1.352,0,False,nta before tax,1.34,dollars,0.9911242603550295,learn,02984976
MOT,2025-08,,,2.1467,0,False,is as follows value date nta per unit,2.155,dollars,1.0038663995900683,learn,02984908
GCI,2025-08,,,2.0095,0,False,on nta per unit as at,2.0188,dollars,1.0046280169196318,learn,02984825
DJW,2025-08,,,3.44,0,False,pre tax nta per share,3.46,dollars,1.005813953488372,learn,02984737
CAM,2025-08,,,0.815,0,False,nta before tax,0.825,dollars,1.0122699386503067,holdout,02984574
RG8,2025-08,,,2.49,0,False,ordinary share for regal asian investments limited was,2.54,dollars,1.0200803212851406,learn,02984548
VG1,2025-08,,,2.05,0,False,level gateway macquarie place sydney nsw australia t,2.0,dollars,0.9756097560975611,learn,02984543
PIC,2025-08,,,1.352,0,False,nta before tax,1.348,dollars,0.9970414201183432,learn,02984155
GCI,2025-08,,,2.0095,0,False,on nta per unit as at,2.0171,dollars,1.0037820353321723,learn,02982084
LSF,2025-08,,,3.5263,0,False,were nta per ordinary share nta before tax,3.5453,dollars,1.005388083827241,learn,02982375
VG1,2025-08,,,2.05,0,False,share for vgi partners global investments limited was,2.09,dollars,1.0195121951219512,learn,02981374
LSF,2025-08,were nta per ordinary share nta before tax,dollars,3.5263,1,True,,,,,learn,02981259
PIC,2025-08,,,1.352,0,False,nta before tax,1.322,dollars,0.9778106508875739,learn,02980992
HM1,2025-08,investment update at investment objective pre tax nta,dollars,3.89,1,True,,,,,learn,02980967
CAM,2025-08,nta before tax nta after tax,dollars,0.815,1,True,,,,,holdout,02980401
WMA,2025-08,,,1.1593,0,False,beyond traditional assets nta nta tax paid cents,1.1726,cents,1.0114724402656776,learn,02980379
KKC,2025-08,,,2.4262,0,False,current nta estimate,2.4412,dollars,1.0061825076250925,learn,02980324
NCC,2025-08,fy fy fy fy fy fy fy fy,dollars,0.44,1,True,,,,,holdout,02980209
NAC,2025-08,,,0.72,0,False,share price of holdings since inception dividend yield,0.71,dollars,0.986111111111111,holdout,02980199
SEC,2025-08,,,2.664,0,False,spheria emerging companies limited level,2.64,cents,0.990990990990991,holdout,02979672
MXT,2025-08,,,2.0005,0,False,is as follows value date nta per unit,2.0047,dollars,1.002099475131217,learn,02979555
WQG,2025-08,management tax share price inception date a,dollars,2.085,1,True,,,,,learn,02979486
LRT,2025-08,,,2.0952,0,False,unit of the trust as at was,1.8583,dollars,0.8869320351279114,learn,02979342
WQG,2025-08,,,2.085,0,False,nta before tax,2.058,dollars,0.9870503597122301,learn,02979291
AUI,2025-08,,,13.48,0,False,is as below weekly pre tax nta per share,13.39,dollars,0.9933234421364985,holdout,02979226
SEC,2025-08,,,2.664,0,False,spheria emerging companies limited level,2.64,cents,0.990990990990991,holdout,02978660
