ticker,month,label,unit,truth,n_matching_labels,matched,split,announcement_id,nearest_label,nearest_value,nearest_unit,nearest_ratio
OPH,2026-01,,,3.4007,0,False,learn,03052836,is as follows value date nav per unit,3.5522,dollars,1.0445496515423296
PL8,2026-01,,,1.171,0,False,learn,03052578,as at nta per share pre tax nta,1.178,dollars,1.0059777967549102
PL8,2026-01,,,1.171,0,False,learn,03052519,a reliable indicator of future performance pre tax nta,1.161,dollars,0.9914602903501281
MOT,2026-01,,,2.168,0,False,learn,03052462,is as follows value date nta per unit,2.1626,dollars,0.9975092250922508
SEC,2026-01,,,2.582,0,False,holdout,03052171,spheria emerging companies limited level,2.64,cents,1.0224632068164214
MXT,2026-01,,,2.0136,0,False,learn,03052060,is as follows value date nta per unit,2.0094,dollars,0.9979141835518475
LSF,2026-01,,,4.3933,0,False,learn,03051861,per ordinary share f f nta before tax,4.3401,dollars,0.9878906516741401
MOT,2026-01,,,2.168,0,False,learn,03051688,is as follows value date nta per unit,2.1622,dollars,0.9973247232472323
TGF,2026-01,,,3.928,0,False,holdout,03050934,estimated nta pre tax,3.81,dollars,0.969959266802444
ARG,2026-01,and approximate pre tax nta per share,dollars,10.54,1,True,learn,03050969,,,,
LSF,2026-01,,,4.3933,0,False,learn,03051153,per ordinary share f f nta before tax,4.3045,dollars,0.9797874035463091
WQG,2026-01,,,2.023,0,False,learn,03051185,growth limited t abn w associateglobal com level,2.0,dollars,0.9886307464162135
RF1,2026-01,,,3.75,0,False,learn,03050867,nav per unit of regal investment fund was,3.82,dollars,1.0186666666666666
FPC,2026-01,to solid start with estimated pre tax nta reaching,dollars,2.0882,1,True,learn,03050433,,,,
KKC,2026-01,,,2.3568,0,False,learn,03050086,previous nta estimate,2.3676,dollars,1.004582484725051
LSF,2026-01,,,4.3933,0,False,learn,03050006,were nta per ordinary share nta before tax,4.2158,dollars,0.9595975690255616
FGG,2026-01,,,1.6931,0,False,holdout,03049870,the future generation global investment portfolio in,1.736,cents,1.0253381371448822
BHD,2026-01,,,0.2731,0,False,holdout,03049826,in cents is cents nta before tax,0.2668,cents,0.9769315269132185
PCI,2026-01,at close of business on nta per unit,dollars,1.099,1,True,holdout,03049769,,,,
PIC,2026-01,,,1.301,0,False,learn,03049451,nta before tax,1.313,dollars,1.0092236740968485
ALI,2026-01,nta per share nta per share,dollars,2.62,1,True,learn,03049284,,,,
ALI,2026-01,,,2.62,0,False,learn,03049246,approximate pre tax nta per share share price,2.54,dollars,0.9694656488549618
MFF,2026-01,,,5.077,0,False,learn,03049156,weekly nta per share as at approximates,5.396,dollars,1.0628323813275555
ARG,2026-01,,,10.54,0,False,learn,03048999,and approximate pre tax nta per share,10.37,dollars,0.9838709677419355
GC1,2026-01,,,0.71,0,False,holdout,03048758,as at are as follows nta nta,0.7281,dollars,1.0254929577464789
PCI,2026-01,at close of business on nta per unit,dollars,1.099,1,True,holdout,03048277,,,,
RYD,2026-01,,,2.1682,0,False,holdout,03048263,nta pre tax,2.2476,dollars,1.0366202379854255
ECP,2026-01,,,1.306,0,False,learn,03048307,tax on on unrealised gains unrealised gains,1.361,cents,1.042113323124043
SEC,2026-01,,,2.582,0,False,holdout,03048289,as at nta per share pre tax nta,2.624,dollars,1.0162664601084432
AUI,2026-01,,,13.39,0,False,holdout,03048504,the company s ordinary shares at was,13.11,dollars,0.9790888722927557
KKC,2026-01,,,2.3568,0,False,learn,03048216,current nta estimate,2.3625,dollars,1.002418533604888
LSF,2026-01,,,4.3933,0,False,learn,03048119,taxes l long short fund limited phone acn,4.18,cents,0.9514487970318439
AFI,2026-01,bank westpac banking corporation csl macquarie group wesfarmers,dollars,8.0,2,True,learn,03047907,,,,
AFI,2026-01,com afi cm mpms mufg com page of,dollars,8.0,2,True,learn,03047907,,,,
LRT,2026-01,,,3.1103,0,False,learn,03047367,lowell resources fund c lowell accounting services phone,3.0,dollars,0.9645371829084011
LSF,2026-01,,,4.3933,0,False,learn,03047288,taxes l long short fund limited phone acn,4.18,cents,0.9514487970318439
PIC,2026-01,,,1.301,0,False,learn,03046810,nta before tax,1.296,dollars,0.9961568024596466
MEC,2026-01,,,1.3517,0,False,learn,03046768,noted below dollars per share estimated nta pre tax,1.363,dollars,1.0083598431604646
GCI,2026-01,,,2.01,0,False,learn,03046666,arsn asx announcement,2.0,dollars,0.9950248756218907
MXT,2025-12,,,2.0004,0,False,learn,03046444,is as follows value date nta per unit,2.0134,dollars,1.006498700259948
QRI,2025-12,,,1.6002,0,False,holdout,03046264,is as follows value date nta per unit,1.6088,dollars,1.0053743282089738
LRT,2025-12,,,2.855,0,False,learn,03046010,unit of the trust as at was,2.8308,dollars,0.9915236427320491
DUI,2025-12,,,6.38,0,False,holdout,03045975,is as below weekly pre tax nta per share,6.4,dollars,1.0031347962382446
PCI,2025-12,,,1.098,0,False,holdout,03044808,at close of business on nta per unit,1.102,dollars,1.0036429872495447
WQG,2025-12,,,2.064,0,False,learn,03044661,nta before tax,2.088,dollars,1.0116279069767442
MOT,2025-12,,,2.1553,0,False,learn,03044330,is as follows value date nta per unit,2.1613,dollars,1.0027838351969565
MEC,2025-12,noted below dollars per share estimated nta pre tax,dollars,1.3483,1,True,learn,03044277,,,,
DJW,2025-12,,,3.35,0,False,learn,03044192,pre tax nta per share,3.33,dollars,0.9940298507462687
BKI,2025-12,,,1.96,0,False,holdout,03044106,per share as at below pre tax nta,1.94,dollars,0.9897959183673469
LSF,2025-12,,,3.9987,0,False,learn,03043968,per ordinary share f f nta before tax,3.906,dollars,0.9768174656763449
PCI,2025-12,,,1.098,0,False,holdout,03043549,at close of business on nta per unit,1.101,dollars,1.0027322404371584
FPC,2025-12,,,1.9461,0,False,learn,03043411,fund as at th amount pre tax nta,1.9106,dollars,0.9817583885720159
PIA,2025-12,,,1.4072,0,False,holdout,03042133,and before tax on unrealised gains and losses,1.4043,cents,0.997939169982945
SEC,2025-12,as at nta per share pre tax nta,dollars,2.616,1,True,holdout,03041518,,,,
PIC,2025-12,,,1.296,0,False,learn,03041371,nta before tax,1.266,dollars,0.9768518518518519
LRT,2025-12,,,2.855,0,False,learn,03041669,lowell resources fund c lowell accounting services phone,3.0,dollars,1.0507880910683012
MIR,2025-12,,,3.27,0,False,learn,03041061,pre tax nta per share,3.25,dollars,0.9938837920489296
BKI,2025-12,per share as at below pre tax nta,dollars,1.96,1,True,holdout,03041042,,,,
RG8,2025-12,,,3.27,0,False,learn,03041014,ordinary share for regal asian investments limited was,3.08,dollars,0.9418960244648318
ECL,2025-12,,,3.7512,0,False,learn,03040581,cents as at nta before all taxes,3.7874,cents,1.0096502452548517
TVL,2025-12,,,0.112,0,False,learn,03040632,had an asset backing of m equating to,0.11599999999999999,cents,1.0357142857142856
CD2,2025-12,,,1.1,0,False,learn,03040557,as at was per unit was,1.131,dollars,1.028181818181818
SB2,2025-12,,,1.046,0,False,learn,03040162,pre tax post tax dividends sb investment report,1.052,dollars,1.005736137667304
LSF,2025-12,,,3.9987,0,False,learn,03039811,were nta per ordinary share nta before tax,3.8649,dollars,0.9665391252156951
GLS,2025-12,,,1.654,0,False,learn,03038978,price current dividend yield pre tax nta post tax nta,1.6346,dollars,0.9882708585247885
ALI,2025-12,,,2.62,0,False,learn,03038739,and approximate pre tax nta per share,2.65,dollars,1.0114503816793892
MOT,2025-12,is as follows value date nta per unit,dollars,2.1553,1,True,learn,03038398,,,,
TGF,2025-12,,,3.4153,0,False,holdout,03038313,estimated nta pre tax,2.93,dollars,0.8579041372646621
WAM,2025-12,,,1.4907,0,False,learn,03038221,compelling undervalued growth opportunities in the australian,1.5413999999999999,cents,1.034010867377742
RG8,2025-12,,,3.27,0,False,learn,03038202,ordinary share for regal asian investments limited was,3.0,dollars,0.9174311926605504
AFI,2025-12,as at before tax after tax,dollars,7.9,1,True,learn,03038131,,,,
SEC,2025-12,,,2.616,0,False,holdout,03037896,spheria emerging companies limited level,2.64,cents,1.0091743119266054
SEC,2025-12,,,2.616,0,False,holdout,03037727,spheria emerging companies limited level,2.64,cents,1.0091743119266054
FPC,2025-12,,,1.9461,0,False,learn,03037629,at rd amount pre tax nta pre tax nta,1.8907,dollars,0.97153280920816
LSX,2025-12,legacy investments australian investments total value before tax,cents,1.051,3,True,holdout,03037449,,,,
LSX,2025-12,nta per share as at before tax,cents,1.051,3,True,holdout,03037449,,,,
LSX,2025-12,the unaudited nta of lion as is,cents,1.051,3,True,holdout,03037449,,,,
AMH,2025-12,,,1.12,0,False,learn,03036852,as at before tax after tax,1.16,dollars,1.0357142857142856
QRI,2025-12,is as follows value date nta per unit,dollars,1.6002,1,True,holdout,03036583,,,,
FSI,2025-12,,,2.04,0,False,holdout,03036520,investments limited level corporate centre one tel abn,2.0,dollars,0.9803921568627451
TCF,2025-11,as follows value date nav per unit,dollars,5.936,1,True,learn,03035521,,,,
DUI,2025-11,is as below weekly pre tax nta per share,dollars,6.37,1,True,holdout,03035360,,,,
RF1,2025-11,nav per unit of regal investment fund was,dollars,3.76,1,True,learn,03034992,,,,
HM1,2025-11,nta per share pre tax nta,dollars,3.71,1,True,learn,03034656,,,,
MXT,2025-11,is as follows value date nta per unit,dollars,2.013,1,True,learn,03034069,,,,
PL8,2025-11,,,1.155,0,False,learn,03034429,as at nta per share pre tax nta,1.129,dollars,0.9774891774891775
MOT,2025-11,,,2.1529,0,False,learn,03031000,is as follows value date nta per unit,2.1592,dollars,1.0029262854754053
CIN,2025-11,,,45.2,0,False,learn,03030983,,,,
AIQ,2025-11,,,1.6725,0,False,learn,03030962,to long term while nta per unit aud,1.6614,dollars,0.9933632286995515
PCI,2025-11,,,1.097,0,False,holdout,03030934,at close of business on nta per unit,1.101,dollars,1.0036463081130356
AFI,2025-11,,,7.91,0,False,learn,03030867,pre tax nta per share,7.75,dollars,0.9797724399494311
GCI,2025-11,on nta per unit as at,dollars,2.0207,1,True,learn,03030279,,,,
PIC,2025-11,,,1.265,0,False,learn,03029686,perpetual equity investment company limited abn level,1.23,cents,0.9723320158102767
PCI,2025-11,,,1.097,0,False,holdout,03028533,at close of business on nta per unit,1.101,dollars,1.0036463081130356
ARG,2025-11,,,10.35,0,False,learn,03027203,approximate n ovember pre tax nta per share,10.39,dollars,1.003864734299517
WQG,2025-11,below net tangible assets nta before tax,dollars,2.132,2,True,learn,03027636,,,,
WQG,2025-11,nta before tax,dollars,2.132,2,True,learn,03027636,,,,
MOT,2025-11,is as follows value date nta per unit,dollars,2.1529,1,True,learn,03027288,,,,
ALI,2025-11,,,2.73,0,False,learn,03027657,and approximate pre tax nta per share,2.7,dollars,0.989010989010989
RF1,2025-11,,,3.76,0,False,learn,03027009,nav per unit of regal investment fund was,3.7,dollars,0.9840425531914895
AFI,2025-11,pre tax nta per share,dollars,7.91,2,True,learn,03027124,,,,
AFI,2025-11,share as at pre tax nta per share,dollars,7.91,2,True,learn,03027124,,,,
LSF,2025-11,,,3.8756,0,False,learn,03026929,were nta per ordinary share nta before tax,3.7155,dollars,0.9586902673134483
PL8,2025-11,,,1.155,0,False,learn,03026789,nta per share pre tax nta post tax nta,1.158,dollars,1.0025974025974025
BHD,2025-11,,,0.2655,0,False,holdout,03025805,in cents is cents nta before tax,0.2701,cents,1.0173258003766479
AIQ,2025-11,,,1.6725,0,False,learn,03025137,address po box r royal exchange nsw,1.6614,dollars,0.9933632286995515
WAR,2025-11,,,1.2666,0,False,holdout,03025053,opportunities nta nta fully franked dividend paid cents,1.2719,cents,1.0041844307595138
MXT,2025-11,,,2.013,0,False,learn,03024504,is as follows value date nta per unit,2.005,dollars,0.9960258320914058
WHF,2025-11,westpac banking corporation nab national australia bank limited,dollars,6.4,1,True,holdout,03024457,,,,
CDM,2025-11,,,0.866,0,False,learn,03024387,website we also encourage you to visit our,0.52,cents,0.6004618937644342
MOT,2025-11,is as follows value date nta per unit,dollars,2.1529,1,True,learn,03023909,,,,
PCX,2025-11,,,2.0134,0,False,learn,03024221,net asset value,2.0081,cents,0.9973676368332176
SEC,2025-11,,,2.653,0,False,holdout,03024131,spheria emerging companies limited level,2.64,cents,0.9950998869204675
GCI,2025-11,,,2.0207,0,False,learn,03023921,on nta per unit as at,2.0135,dollars,0.9964368783094967
PCI,2025-11,,,1.097,0,False,holdout,03023872,at close of business on nta per unit,1.1,dollars,1.0027347310847767
MOT,2025-11,is as follows value date nta per unit,dollars,2.1529,1,True,learn,03023267,,,,
NCC,2025-11,portfolio update as at fully franked dividends,cents,0.5,1,True,holdout,03023556,,,,
LSF,2025-11,,,3.8756,0,False,learn,03023542,taxes l long short fund limited phone acn,4.18,cents,1.0785426772628754
DJW,2025-11,pre tax nta per share,dollars,3.37,2,True,learn,03023079,,,,
DJW,2025-11,share as at pre tax nta per share,dollars,3.37,2,True,learn,03023079,,,,
PIC,2025-11,,,1.265,0,False,learn,03022621,nta before tax,1.251,dollars,0.9889328063241106
MEC,2025-11,,,1.3468,0,False,learn,03022476,per share estimated nta pre tax estimated nta post tax,1.343,dollars,0.9971784971784972
LSX,2025-11,,,1.049,0,False,holdout,03021947,nta per share as at before tax,1.02,cents,0.9723546234509057
PL8,2025-11,,,1.155,0,False,learn,03021828,nta per share pre tax nta post tax nta,1.168,dollars,1.011255411255411
LSF,2025-11,,,3.8756,0,False,learn,03021551,were nta per ordinary share nta before tax,3.6056,dollars,0.9303333677366086
ECP,2025-11,,,1.481,0,False,learn,03021365,on unrealised gains unrealised gains at cents,1.632,cents,1.101958136394328
MXT,2025-11,,,2.013,0,False,learn,03020761,is as follows value date nta per unit,2.0017,dollars,0.9943864878291109
LSF,2025-11,,,3.8756,0,False,learn,03020501,were nta per ordinary share nta before tax,3.6125,dollars,0.932113737227784
AUI,2025-11,,,13.06,0,False,holdout,03020484,is as below weekly pre tax nta per share,13.34,dollars,1.021439509954058
DUI,2025-11,,,6.37,0,False,holdout,03020490,is as below weekly pre tax nta per share,6.49,dollars,1.0188383045525904
MXT,2025-11,,,2.013,0,False,learn,03020245,is as follows value date nta per unit,2.0004,dollars,0.9937406855439642
WMX,2025-11,,,1.59,0,False,learn,03020078,share the wam income maximiser investment portfolio increased,1.6,dollars,1.0062893081761006
SEC,2025-10,at estimated nta per share pre tax nta,dollars,2.699,1,True,holdout,03019686,,,,
PCI,2025-10,,,1.0821,0,False,holdout,03019290,at close of business on nta per unit,1.097,dollars,1.0137695222253025
GCI,2025-10,,,2.0102,0,False,learn,03017615,governor macquarie tower farrer place sydney nsw p,2.0,dollars,0.9949258780220872
LSF,2025-10,,,3.6145,0,False,learn,03017187,were nta per ordinary share nta before tax,3.5635,dollars,0.9858901646147461
LSF,2025-10,,,3.6145,0,False,learn,03015554,were nta per ordinary share nta before tax,3.5165,dollars,0.9728869829851985
SEC,2025-10,at estimated nta per share pre tax nta,dollars,2.699,1,True,holdout,03014600,,,,
MEC,2025-10,,,1.3835,0,False,learn,03014307,noted below dollars per share estimated nta pre tax,1.3934,dollars,1.0071557643657392
DUI,2025-10,,,6.49,0,False,holdout,03012724,is as below weekly pre tax nta per share,6.59,dollars,1.0154083204930662
HM1,2025-10,,,3.93,0,False,learn,03012081,asx announcements asx limited exchange centre level,4.0,dollars,1.0178117048346056
PIC,2025-10,,,1.278,0,False,learn,03011823,nta before tax,1.286,dollars,1.0062597809076683
FPC,2025-10,,,1.813,0,False,learn,03011435,street sydney invest fatprophets com au nsw ph,1.77,cents,0.9762824048538334
PCI,2025-10,,,1.0821,0,False,holdout,03010920,at close of business on nta per unit,1.1,dollars,1.0165419092505315
FPC,2025-10,,,1.813,0,False,learn,03009631,street sydney invest fatprophets com au nsw ph,1.77,cents,0.9762824048538334
WAA,2025-10,,,1.0604,0,False,holdout,03009625,events zenith disclaimer the zenith investment partners abn,1.03,cents,0.971331572991324
CD1,2025-10,unaudited nta value before tax at of,dollars,0.77,3,True,holdout,03009741,,,,
CD1,2025-10,unit fund inception last months since inception return,dollars,0.77,3,True,holdout,03009741,,,,
CD1,2025-10,nta value after tax as at was,dollars,0.77,3,True,holdout,03009741,,,,
MXT,2025-10,,,2.0004,0,False,learn,03009667,is as follows value date nta per unit,2.0056,dollars,1.002599480103979
ECL,2025-10,,,3.7968,0,False,learn,03009678,cents as at nta before all taxes,3.8091000000000004,cents,1.003239570164349
GC1,2025-10,total fy fy,dollars,0.82,1,True,holdout,03009516,,,,
KKC,2025-10,,,2.4168,0,False,learn,03009418,at close of business nta per unit,2.4408,dollars,1.0099304865938432
AIQ,2025-10,,,1.6614,0,False,learn,03009395,at as at nta per unit,1.6527,dollars,0.9947634525099315
IBC,2025-10,,,0.583,0,False,learn,03009360,purposes nta per ordinary share month end,0.31,cents,0.5317324185248714
MFF,2025-10,,,5.293,0,False,learn,03009128,weekly nta per share as at was,5.093,dollars,0.9622142452295485
RYD,2025-10,,,2.1061,0,False,holdout,03008834,total return fy fy fy fy,2.15,dollars,1.020844214424766
PGF,2025-10,,,2.6724,0,False,learn,03008747,nta before tax accruals,2.6,dollars,0.972908247268373
FPC,2025-10,,,1.813,0,False,learn,03007979,street sydney invest fatprophets com au nsw ph,1.77,cents,0.9762824048538334
GCI,2025-10,on nta per unit as at,dollars,2.0102,1,True,learn,03007657,,,,
ALI,2025-10,,,2.64,0,False,learn,03007040,weekly nta,3.0,dollars,1.1363636363636362
BEL,2025-10,,,0.0137,0,False,learn,03007241,other listed securities cash net other assets nta,0.0159,cents,1.1605839416058394
SNC,2025-10,,,1.0045,0,False,learn,03007107,basis after investment management fees and brokerage,1.0,dollars,0.9955201592832256
MXT,2025-10,is as follows value date nta per unit,dollars,2.0004,1,True,learn,03006508,,,,
GCI,2025-10,on nta per unit as at,dollars,2.0102,1,True,learn,03006486,,,,
8IH,2025-10,,,0.0456,0,False,learn,03006375,per share as of is s a,0.0439,dollars,0.9627192982456141
AUI,2025-10,,,13.34,0,False,holdout,03006090,is as below weekly pre tax nta per share,13.49,dollars,1.0112443778110944
LSF,2025-10,,,3.6145,0,False,learn,03004841,were nta per ordinary share nta before tax,3.5881,dollars,0.9926960852123391
DJW,2025-09,as at before tax after tax,dollars,3.36,1,True,learn,03004318,,,,
MFF,2025-09,,,5.231,0,False,learn,03002001,chapter pre tax nta after accounting provision for dividend,5.209,dollars,0.9957943031925062
TGF,2025-09,,,2.4926,0,False,holdout,03001786,estimated nta pre tax,2.5,dollars,1.0029687876113296
MXT,2025-09,,,2.0002,0,False,learn,03001894,is as follows value date nta per unit,2.011,dollars,1.0053994600539946
PIC,2025-09,was nta per ordinary share nta before tax,dollars,1.276,2,True,learn,03001985,,,,
PIC,2025-09,nta before tax,dollars,1.276,2,True,learn,03001985,,,,
SEC,2025-09,,,2.63,0,False,holdout,03002060,as at nta per share pre tax nta,2.622,dollars,0.996958174904943
PGF,2025-09,,,2.6479,0,False,learn,03001655,nta before tax accruals,2.64,dollars,0.9970165036443975
LSF,2025-09,,,3.5881,0,False,learn,03001454,were nta per ordinary share nta before tax,3.5795,dollars,0.9976031883169365
GCI,2025-09,,,2.0105,0,False,learn,03000183,on nta per unit as at,2.0203,dollars,1.0048744093509079
CIN,2025-09,,,44.88,0,False,learn,02998259,,,,
BKI,2025-09,,,1.96,0,False,holdout,02998032,per share as at below pre tax nta,1.98,dollars,1.010204081632653
MOT,2025-09,,,2.1485,0,False,learn,02997651,is as follows value date nta per unit,2.1533,dollars,1.0022341168256925
MOT,2025-09,,,2.1485,0,False,learn,02996979,is as follows value date nta per unit,2.153,dollars,1.0020944845240867
QRI,2025-09,,,1.5997,0,False,holdout,02996166,is as follows value date nta per unit,1.6047,dollars,1.003125586047384
GCI,2025-09,,,2.0105,0,False,learn,02995324,on nta per unit as at,2.0155,dollars,1.0024869435463815
CIN,2025-09,,,44.88,0,False,learn,02995282,,,,
TGF,2025-09,,,2.4926,0,False,holdout,02995289,estimated nta pre tax,2.25,dollars,0.9026719088501967
MOT,2025-09,is as follows value date nta per unit,dollars,2.1485,1,True,learn,02995345,,,,
CAM,2025-09,,,0.8,0,False,holdout,02995460,after tax nta before tax,0.79,dollars,0.9875
GC1,2025-09,,,0.83,0,False,holdout,02994864,nta share price cash weighting number of holdings,0.84,dollars,1.0120481927710843
WMA,2025-09,,,1.1827,0,False,learn,02994535,asx wma unique opportunities beyond traditional assets,1.1745,cents,0.9930667117612243
WAA,2025-09,,,1.0015,0,False,holdout,02994502,in future periods before tax dividend highlights cents,1.0170000000000001,cents,1.015476784822766
MXT,2025-09,,,2.0002,0,False,learn,02994137,is as follows value date nta per unit,2.0046,dollars,1.0021997800219977
PCI,2025-09,at close of business on nta per unit,dollars,1.096,1,True,holdout,02994085,,,,
QRI,2025-09,is as follows value date nta per unit,dollars,1.5997,1,True,holdout,02993519,,,,
KKC,2025-09,,,2.4408,0,False,learn,02993952,at close of business nta per unit,2.4262,dollars,0.9940183546378237
WQG,2025-09,,,2.225,0,False,learn,02993663,years years inception years inception portfolio benchmark value,2.19,dollars,0.9842696629213482
GCI,2025-09,on nta per unit as at,dollars,2.0105,1,True,learn,02993060,,,,
PCI,2025-09,at close of business on nta per unit,dollars,1.096,1,True,holdout,02993036,,,,
WQG,2025-09,,,2.225,0,False,learn,02992845,nta before tax,2.069,dollars,0.9298876404494382
AUI,2025-09,,,13.33,0,False,holdout,02992757,is as below weekly pre tax nta per share,13.45,dollars,1.0090022505626406
MOT,2025-09,is as follows value date nta per unit,dollars,2.1485,1,True,learn,02992500,,,,
GCI,2025-09,on nta per unit as at,dollars,2.0105,1,True,learn,02992439,,,,
DJW,2025-09,,,3.36,0,False,learn,02992383,pre tax nta per share,3.42,dollars,1.0178571428571428
RG8,2025-09,,,2.92,0,False,learn,02992231,ordinary share for regal asian investments limited was,2.57,dollars,0.8801369863013698
VG1,2025-09,,,2.23,0,False,learn,02992219,share for vgi partners global investments limited was,2.07,dollars,0.9282511210762331
BKI,2025-09,,,1.96,0,False,holdout,02992196,dividends of cps was up on last year,2.0,dollars,1.0204081632653061
SNC,2025-09,,,1.0409,0,False,learn,02991831,basis after investment management fees and brokerage,1.0,dollars,0.9607070804111827
GFL,2025-09,,,5.07,0,False,learn,02991806,,,,
LSF,2025-09,,,3.5881,0,False,learn,02991465,were nta per ordinary share nta before tax,3.4975,dollars,0.9747498676179595
DJW,2025-09,,,3.36,0,False,learn,02990655,before tax after tax ex div,3.34,dollars,0.9940476190476191
LSX,2025-09,,,1.142,0,False,holdout,02990926,tax deferred tax liability total value capitalisation,1.239,cents,1.0849387040280212
GCI,2025-09,on nta per unit as at,dollars,2.0105,1,True,learn,02990641,,,,
VG1,2025-08,all applicable fees and charges the nta of,dollars,2.05,2,True,learn,02989209,,,,
VG1,2025-08,share for vgi partners global investments limited was,dollars,2.05,2,True,learn,02989209,,,,
PL8,2025-08,,,1.21,0,False,learn,02989034,as at nta per share pre tax nta,1.204,dollars,0.9950413223140496
KKC,2025-08,,,2.4262,0,False,learn,02987406,previous nta estimate,2.4412,dollars,1.0061825076250925
PIC,2025-08,,,1.352,0,False,learn,02986564,nta before tax,1.339,dollars,0.9903846153846153
SEC,2025-08,,,2.664,0,False,holdout,02986738,spheria emerging companies limited level,2.64,cents,0.990990990990991
AIQ,2025-08,,,1.8037,0,False,learn,02986532,special investments net cash incl fortress pe funds,1.8,dollars,0.9979486610855464
SEC,2025-08,at estimated nta per share pre tax nta,dollars,2.664,1,True,holdout,02985855,,,,
WQG,2025-08,,,2.085,0,False,learn,02985263,nta before tax,2.102,dollars,1.0081534772182255
RF1,2025-08,,,3.44,0,False,learn,02984606,nav per unit of regal investment fund was,3.43,dollars,0.9970930232558141
GC1,2025-08,,,0.84,0,False,holdout,02984246,nta as at are as follows nta,0.8358,dollars,0.995
LSF,2025-08,were nta per ordinary share nta before tax,dollars,3.5263,1,True,learn,02983074,,,,
QRI,2025-08,,,1.6006,0,False,holdout,02982470,is as follows value date nta per unit,1.6049,dollars,1.002686492565288
PCI,2025-08,,,1.096,0,False,holdout,02982072,at close of business on nta per unit,1.1,dollars,1.0036496350364963
GCI,2025-08,rate distribution cap unit m distribution nta unit m,dollars,2.0095,1,True,learn,02982045,,,,
MEC,2025-08,,,1.3227,0,False,learn,02982177,noted below dollars per share estimated nta pre tax,1.3002,dollars,0.9829893399863915
BKI,2025-08,,,2.02,0,False,holdout,02981459,payment of the fy interim dividend pre tax nta,1.99,dollars,0.9851485148514851
AMH,2025-08,,,1.24,0,False,learn,02981368,pre tax nta per share,1.28,dollars,1.032258064516129
GC1,2025-08,,,0.84,0,False,holdout,02981050,nta as at are as follows nta,0.8476,dollars,1.0090476190476192
WAA,2025-08,,,1.0073,0,False,holdout,02980402,nta is after the provision for tax of,1.0,dollars,0.9927529038022436
FPC,2025-08,,,1.6925,0,False,learn,02980688,fund as at th amount pre tax nta,1.7024,dollars,1.0058493353028064
CD3,2025-08,,,1.83,0,False,learn,02980507,as at was per unit was,1.811,dollars,0.9896174863387978
GC1,2025-08,,,0.84,0,False,holdout,02980489,total fy fy,0.82,dollars,0.9761904761904762
IBC,2025-08,,,0.589,0,False,learn,02979982,comparative purposes nta per ordinary share month end,0.31,cents,0.5263157894736842
PCI,2025-08,,,1.096,0,False,holdout,02979940,at close of business on nta per unit,1.099,dollars,1.0027372262773722
MOT,2025-08,is as follows value date nta per unit,dollars,2.1467,1,True,learn,02979556,,,,
WAX,2025-08,,,1.1301,0,False,learn,02979851,growth opportunities in the australian cents,1.0884,cents,0.9631006105654366
GCI,2025-08,on nta per unit as at,dollars,2.0095,1,True,learn,02979024,,,,
MXT,2025-08,is as follows value date nta per unit,dollars,2.0005,1,True,learn,02979093,,,,
RF1,2025-08,,,3.44,0,False,learn,02978843,nav per unit of regal investment fund was,3.4,dollars,0.9883720930232558
HM1,2025-08,,,3.89,0,False,learn,02978779,nta per share pre tax nta,3.86,dollars,0.9922879177377891
PCI,2025-08,at close of business on nta per unit,dollars,1.096,1,True,holdout,02978455,,,,
DN1,2025-08,per unit of the dominion income trust was,dollars,100.28,1,True,learn,02978420,,,,
CD1,2025-08,x x x x x x x x,dollars,0.87,5,True,holdout,02978048,,,,
CD1,2025-08,ylno esu lanosrep rof cd quarterly nta movement,dollars,0.87,5,True,holdout,02978048,,,,
CD1,2025-08,to the nta as illustrated below nta,dollars,0.87,5,True,holdout,02978048,,,,
CD1,2025-08,paid since inception per unit cd nta,dollars,0.87,5,True,holdout,02978048,,,,
CD1,2025-08,inception per unit cd nta per unit,dollars,0.87,5,True,holdout,02978048,,,,
PMC,2025-08,,,1.5309,0,False,learn,02978339,pre tax nta per share as at was,1.5623,dollars,1.0205108106342675
PIC,2025-08,,,1.352,0,False,learn,02977641,nta before tax,1.31,dollars,0.9689349112426036
MIR,2025-08,,,3.42,0,False,learn,02977352,group arb corporation temple webster group resmed als,3.4,dollars,0.9941520467836257
LSF,2025-08,,,3.5263,0,False,learn,02977295,were nta per ordinary share nta before tax,3.301,dollars,0.9361086691432947
DUI,2025-08,is as below weekly pre tax nta per share,dollars,6.53,1,True,holdout,02976819,,,,
MOT,2025-08,is as follows value date nta per unit,dollars,2.1467,1,True,learn,02976647,,,,
LRT,2025-08,,,2.0952,0,False,learn,02976941,unit of the trust as at was,1.8664,dollars,0.8907980145093547
DJW,2025-08,,,3.44,0,False,learn,02976433,pre tax nta per share,3.47,dollars,1.0087209302325582
RF1,2025-08,,,3.44,0,False,learn,02976354,nav per unit of regal investment fund was,3.36,dollars,0.9767441860465116
PL8,2025-07,,,1.173,0,False,learn,02976188,as at nta per share pre tax nta,1.164,dollars,0.9923273657289001
MFF,2025-07,monthly nta per share as at was,dollars,5.132,1,True,learn,02976103,,,,
FPC,2025-07,,,1.5825,0,False,learn,02975963,fund as at th amount pre tax nta,1.5952,dollars,1.0080252764612954
PCI,2025-07,at close of business on nta per unit,dollars,1.096,1,True,holdout,02975898,,,,
