ticker,month,label,unit,truth,n_matching_labels,matched,split,announcement_id,nearest_label,nearest_value,nearest_unit,nearest_ratio
PCI,2026-01,at close of business on nta per unit,dollars,1.099,1,True,holdout,03049376,,,,
TOP,2026-01,,,1.036,0,False,holdout,03049018,energy early pay top fully franked dividend history,1.05,dollars,1.0135135135135136
CIN,2026-01,,,44.89,0,False,learn,03049066,,,,
SB2,2026-01,,,1.055,0,False,learn,03049121,pre tax post tax dividends sb investment report,1.046,dollars,0.9914691943127963
AUI,2026-01,,,13.39,0,False,holdout,03049225,is as below weekly pre tax nta per share,13.03,dollars,0.9731142643764003
ARG,2026-01,,,10.54,0,False,learn,03048857,nta per share nta per share,10.35,dollars,0.9819734345351044
MXT,2026-01,,,2.0136,0,False,learn,03048370,is as follows value date nta per unit,2.0035,dollars,0.9949841080651569
TCF,2026-01,price unit nav commercial unit price unit nav,dollars,5.936,1,True,learn,03048311,,,,
CDO,2026-01,,,2.629,0,False,learn,03048364,cdo s franked and gross yields were approximately,3.0,dollars,1.1411182959300115
AMH,2026-01,,,1.13,0,False,learn,03047482,as at before tax after tax,1.12,dollars,0.9911504424778763
PIC,2026-01,,,1.301,0,False,learn,03047126,nta before tax,1.291,dollars,0.9923136049192929
OPH,2026-01,,,3.4007,0,False,learn,03047000,is as follows value date nav per unit,3.4533,dollars,1.0154674037698121
DUI,2026-01,is as below weekly pre tax nta per share,dollars,6.38,1,True,holdout,03047281,,,,
LRT,2026-01,,,3.1103,0,False,learn,03047365,lowell resources fund c lowell accounting services phone,3.0,dollars,0.9645371829084011
DJW,2026-01,,,3.33,0,False,learn,03046962,pre tax nta per share,3.36,dollars,1.009009009009009
PIC,2025-12,was nta per ordinary share nta before tax,dollars,1.296,2,True,learn,03046501,,,,
PIC,2025-12,nta before tax,dollars,1.296,2,True,learn,03046501,,,,
MOT,2025-12,,,2.1553,0,False,learn,03046446,is as follows value date nta per unit,2.1659,dollars,1.0049181088479562
PIA,2025-12,and before tax on unrealised gains and losses,cents,1.4072,1,True,holdout,03046316,,,,
FPC,2025-12,,,1.9461,0,False,learn,03045872,fund as at th amount pre tax nta,1.9685,dollars,1.0115101998869533
MOT,2025-12,,,2.1553,0,False,learn,03045866,is as follows value date nta per unit,2.1638,dollars,1.0039437665290216
PCI,2025-12,,,1.098,0,False,holdout,03045845,at close of business on nta per unit,1.102,dollars,1.0036429872495447
KKC,2025-12,,,2.37,0,False,learn,03045760,previous nta estimate,2.3751,dollars,1.0021518987341773
BKI,2025-12,per share as at below pre tax nta,dollars,1.96,1,True,holdout,03045748,,,,
RG1,2025-12,,,2.58,0,False,learn,03045781,vgi partners global investments limited asx vg was,2.55,dollars,0.9883720930232557
MEC,2025-12,,,1.3483,0,False,learn,03045556,noted below dollars per share estimated nta pre tax,1.3637,dollars,1.0114217904027292
GCI,2025-12,,,2.0091,0,False,learn,03044965,on nta per unit as at,2.0178,dollars,1.0043302971479766
LSF,2025-12,,,3.9987,0,False,learn,03044573,per ordinary share f f nta before tax,3.9246,dollars,0.9814689774176607
AUI,2025-12,,,13.11,0,False,holdout,03044567,is as below weekly pre tax nta per share,12.98,dollars,0.9900839054157132
SEC,2025-12,,,2.616,0,False,holdout,03044249,spheria emerging companies limited level australia square tower,2.64,cents,1.0091743119266054
RG1,2025-12,,,2.58,0,False,learn,03044060,vgi partners global investments limited asx vg was,2.5,dollars,0.9689922480620154
MXT,2025-12,,,2.0004,0,False,learn,03041802,is as follows value date nta per unit,2.007,dollars,1.0032993401319736
OPH,2025-12,,,3.4364,0,False,learn,03041746,holdings increased to and cash levels increased to,3.4,dollars,0.9894075194971482
LSF,2025-12,,,3.9987,0,False,learn,03041585,nta per ordinary share f nta before tax,3.9272,dollars,0.9821191887363393
MFF,2025-12,,,5.264,0,False,learn,03041378,weekly nta per share as at was,5.309,dollars,1.008548632218845
ARG,2025-12,and approximate pre tax nta per share,dollars,10.34,1,True,learn,03041276,,,,
DJW,2025-12,,,3.35,0,False,learn,03041082,pre tax nta per share,3.38,dollars,1.008955223880597
AIQ,2025-12,,,1.6488,0,False,learn,03040508,at as at nta per unit,1.6725,dollars,1.0143740902474527
PIC,2025-12,,,1.296,0,False,learn,03040890,nta before tax,1.265,dollars,0.9760802469135802
CD1,2025-12,,,0.75,0,False,holdout,03040555,unit fund inception last months since inception return,0.77,dollars,1.0266666666666666
REV,2025-12,,,2.0167,0,False,learn,03040115,is as follows value date nta per unit,2.0012,dollars,0.9923141766251796
QRI,2025-12,is as follows value date nta per unit,dollars,1.6002,1,True,holdout,03039447,,,,
NAC,2025-12,share price of holdings since inception dividend yield,dollars,0.77,1,True,holdout,03039250,,,,
CDO,2025-12,,,2.426,0,False,learn,03039018,opportunities fund returned a positive gross performance of,2.7,dollars,1.1129431162407255
PCI,2025-12,at close of business on nta per unit,dollars,1.098,1,True,holdout,03038938,,,,
AUI,2025-12,is as below weekly pre tax nta per share,dollars,13.11,1,True,holdout,03038718,,,,
CD2,2025-12,,,1.1,0,False,learn,03038462,last months since inception in capital portfolio realisations,1.16,dollars,1.0545454545454545
DJW,2025-12,,,3.35,0,False,learn,03038256,pre tax nta per share,3.37,dollars,1.0059701492537314
PGF,2025-12,,,2.8484,0,False,learn,03038184,nta before tax accruals,2.79,dollars,0.979497261620559
FPC,2025-12,,,1.9461,0,False,learn,03037731,at rd amount pre tax nta pre tax nta,1.8907,dollars,0.97153280920816
MEC,2025-12,noted below dollars per share estimated nta pre tax,dollars,1.3483,1,True,learn,03037697,,,,
LSF,2025-12,,,3.9987,0,False,learn,03037359,were nta per ordinary share nta before tax,3.8474,dollars,0.9621627028784355
BTI,2025-12,,,1.95,0,False,holdout,03037346,r net asset value net asset value per share,1.91,dollars,0.9794871794871794
MXT,2025-12,is as follows value date nta per unit,dollars,2.0004,1,True,learn,03037080,,,,
KKC,2025-12,,,2.37,0,False,learn,03037000,current nta estimate,2.3784,dollars,1.0035443037974683
REV,2025-12,is as follows value date nta per unit,dollars,2.0167,1,True,learn,03036459,,,,
MOT,2025-12,is as follows value date nta per unit,dollars,2.1553,1,True,learn,03036446,,,,
PCI,2025-12,at close of business on nta per unit,dollars,1.098,1,True,holdout,03035729,,,,
GCI,2025-12,on nta per unit as at,dollars,2.0091,1,True,learn,03035781,,,,
LSF,2025-12,,,3.9987,0,False,learn,03036155,were nta per ordinary share nta before tax,3.8756,dollars,0.9692149948733338
RG8,2025-11,ordinary share for regal asian investments limited was,dollars,3.01,1,True,learn,03035066,,,,
MXT,2025-11,,,2.013,0,False,learn,03034990,is as follows value date nta per unit,2.0006,dollars,0.9938400397416791
MIR,2025-11,share as at pre tax nta per share,dollars,3.38,2,True,learn,03034881,,,,
MIR,2025-11,pre tax nta per share,dollars,3.38,2,True,learn,03034881,,,,
PCI,2025-11,at close of business on nta per unit,dollars,1.097,1,True,holdout,03034787,,,,
CAM,2025-11,,,0.795,0,False,holdout,03034751,nta before tax,0.8,cents,1.0062893081761006
PIC,2025-11,,,1.265,0,False,learn,03034184,nta before tax,1.257,dollars,0.9936758893280633
KKC,2025-11,,,2.38,0,False,learn,03033942,net tangible assets,2.42,dollars,1.0168067226890756
MOT,2025-11,,,2.1529,0,False,learn,03032387,is as follows value date nta per unit,2.1606,dollars,1.0035765711366065
PIC,2025-11,,,1.265,0,False,learn,03031727,nta before tax,1.236,dollars,0.9770750988142293
PIC,2025-11,,,1.265,0,False,learn,03031089,perpetual equity investment company limited abn level,1.23,cents,0.9723320158102767
GCI,2025-11,on nta per unit as at,dollars,2.0207,1,True,learn,03030957,,,,
DJW,2025-11,,,3.37,0,False,learn,03030865,pre tax nta per share,3.3,dollars,0.9792284866468842
RG1,2025-11,,,2.43,0,False,learn,03030804,vgi partners global investments limited asx vg was,2.26,dollars,0.9300411522633744
BKI,2025-11,,,1.94,0,False,holdout,03030672,per share as at below pre tax nta,1.92,dollars,0.9896907216494846
MOT,2025-11,,,2.1529,0,False,learn,03030247,is as follows value date nta per unit,2.1587,dollars,1.0026940405964049
SEC,2025-11,,,2.653,0,False,holdout,03030473,spheria emerging companies limited level,2.64,cents,0.9950998869204675
PL8,2025-11,,,1.155,0,False,learn,03030467,nta per share pre tax nta post tax nta,1.15,dollars,0.9956709956709956
MEC,2025-11,,,1.3468,0,False,learn,03029426,noted below dollars per share estimated nta pre tax,1.3162,dollars,0.9772794772794773
REV,2025-11,please contact revolution private credit income trust on,dollars,2.0012,1,True,learn,03028640,,,,
MXT,2025-11,,,2.013,0,False,learn,03028609,is as follows value date nta per unit,2.0078,dollars,0.9974167908594139
GCI,2025-11,,,2.0207,0,False,learn,03027947,on nta per unit as at,2.0165,dollars,0.9979215123472064
AUI,2025-11,,,13.06,0,False,holdout,03027608,is as below weekly pre tax nta per share,13.13,dollars,1.0053598774885146
PGF,2025-11,,,2.7658,0,False,learn,03027105,nta before tax accruals,2.73,dollars,0.9870561862752187
SEC,2025-11,,,2.653,0,False,holdout,03026903,spheria emerging companies limited level,2.64,cents,0.9950998869204675
MOT,2025-11,is as follows value date nta per unit,dollars,2.1529,1,True,learn,03026548,,,,
TEK,2025-11,,,0.258,0,False,holdout,03025760,previous month before tax after tax,0.259,cents,1.003875968992248
TGF,2025-11,,,2.8188,0,False,holdout,03025684,fytd,2.81,dollars,0.9968781041577977
MOT,2025-11,is as follows value date nta per unit,dollars,2.1529,1,True,learn,03025334,,,,
CAM,2025-11,nta before tax,dollars,0.795,2,True,holdout,03025292,,,,
CAM,2025-11,share price nta before tax,dollars,0.795,2,True,holdout,03025292,,,,
CD1,2025-11,nta value after tax as at was,dollars,0.77,4,True,holdout,03024519,,,,
CD1,2025-11,as at was per unit was,dollars,0.77,4,True,holdout,03024519,,,,
CD1,2025-11,tax at of per unit of,dollars,0.77,4,True,holdout,03024519,,,,
CD1,2025-11,unit fund inception last months since inception return,dollars,0.77,4,True,holdout,03024519,,,,
QRI,2025-11,is as follows value date nta per unit,dollars,1.6007,1,True,holdout,03024385,,,,
AUI,2025-11,,,13.06,0,False,holdout,03023619,is as below weekly pre tax nta per share,13.27,dollars,1.0160796324655437
ARG,2025-11,,,10.35,0,False,learn,03023210,approximate o ctober pre tax nta per share,10.48,dollars,1.01256038647343
LRT,2025-11,,,2.513,0,False,learn,03023673,unit of the trust as at was,2.3899,dollars,0.9510147234381218
FPC,2025-11,,,1.8907,0,False,learn,03023252,at was amount pre tax nta pre tax nta,1.813,dollars,0.958904109589041
DUI,2025-11,,,6.37,0,False,holdout,03022986,total million portfolio commonwealth bank banks csl transurban,6.4,dollars,1.0047095761381477
OPH,2025-11,,,3.5165,0,False,learn,03022897,is as follows value date nav per unit,3.5575,dollars,1.011659320346936
HM1,2025-11,,,3.71,0,False,learn,03022883,pre tax nta post current tax nta,3.73,dollars,1.005390835579515
BTI,2025-11,,,1.91,0,False,holdout,03022186,r net asset value net asset value per share,1.94,dollars,1.0157068062827226
PIC,2025-11,,,1.265,0,False,learn,03021913,nta before tax,1.243,dollars,0.9826086956521741
PCI,2025-11,at close of business on nta per unit,dollars,1.097,1,True,holdout,03020687,,,,
CIN,2025-11,,,45.2,0,False,learn,03020205,,,,
GC1,2025-10,,,0.82,0,False,holdout,03019652,nta as at are as follows nta,0.8176,dollars,0.9970731707317073
PCI,2025-10,,,1.0821,0,False,holdout,03017524,at close of business on nta per unit,1.103,dollars,1.01931429627576
LSF,2025-10,,,3.6145,0,False,learn,03017985,were nta per ordinary share nta before tax,3.5242,dollars,0.9750172914649329
MOT,2025-10,,,2.1505,0,False,learn,03016844,is as follows value date nta per unit,2.1597,dollars,1.00427807486631
CAM,2025-10,,,0.795,0,False,holdout,03016581,clime capital limited cam portfolio update pre tax nta,0.8,cents,1.0062893081761006
ALI,2025-10,,,2.64,0,False,learn,03016368,are unaudited and approximate pre tax nta per share,2.0,dollars,0.7575757575757576
DUI,2025-10,,,6.49,0,False,holdout,03016363,is as below weekly pre tax nta per share,6.62,dollars,1.0200308166409862
SEC,2025-10,,,2.699,0,False,holdout,03016251,as at nta per share pre tax nta,2.68,dollars,0.9929603556872917
GCI,2025-10,,,2.0102,0,False,learn,03016031,on nta per unit as at,2.0203,dollars,1.0050243756840116
ARG,2025-10,,,10.65,0,False,learn,03015916,and approximate pre tax nta per share,10.82,dollars,1.015962441314554
AMH,2025-10,,,1.19,0,False,learn,03015722,pre tax nta per share,1.22,dollars,1.0252100840336136
PCI,2025-10,,,1.0821,0,False,holdout,03014364,at close of business on nta per unit,1.101,dollars,1.0174660382589409
MOT,2025-10,,,2.1505,0,False,learn,03013128,is as follows value date nta per unit,2.1571,dollars,1.0030690537084397
PIC,2025-10,,,1.278,0,False,learn,03013149,nta before tax,1.275,dollars,0.9976525821596244
MOT,2025-10,,,2.1505,0,False,learn,03012448,is as follows value date nta per unit,2.1561,dollars,1.0026040455707974
CIN,2025-10,,,46.95,0,False,learn,03012436,,,,
ARG,2025-10,,,10.65,0,False,learn,03012393,and approximate pre tax nta per share,10.82,dollars,1.015962441314554
SEC,2025-10,,,2.699,0,False,holdout,03012351,at estimated nta per share pre tax nta,2.711,dollars,1.0044460911448685
LSF,2025-10,,,3.6145,0,False,learn,03012732,were nta per ordinary share nta before tax,3.6428,dollars,1.007829575321621
PGF,2025-10,,,2.6724,0,False,learn,03012318,nta before tax accruals,2.63,dollars,0.984134111659931
DJW,2025-10,,,3.39,0,False,learn,03012209,pre tax nta per share,3.42,dollars,1.008849557522124
AFI,2025-10,,,8.13,0,False,learn,03012202,pre tax nta per share,8.26,dollars,1.0159901599015988
MEC,2025-10,,,1.3835,0,False,learn,03011591,noted below dollars per share estimated nta pre tax,1.4007,dollars,1.01243223707987
SEC,2025-10,,,2.699,0,False,holdout,03011118,at estimated nta per share pre tax nta,2.709,dollars,1.0037050759540571
PL8,2025-10,,,1.19,0,False,learn,03011526,nta per share pre tax nta post tax nta,1.181,dollars,0.9924369747899161
KKC,2025-10,,,2.4168,0,False,learn,03010716,current nta estimate,2.4297,dollars,1.0053376365441906
FGX,2025-10,,,1.5279,0,False,learn,03009830,index by andtaking the month investment portfolio performance,1.5189,cents,0.9941095621441193
PIC,2025-10,,,1.278,0,False,learn,03009715,nta before tax,1.264,dollars,0.9890453834115805
CAM,2025-10,,,0.795,0,False,holdout,03009627,after tax nta before tax,0.8,dollars,1.0062893081761006
ALI,2025-10,,,2.64,0,False,learn,03009542,nta per share nta per share,2.65,dollars,1.0037878787878787
WMX,2025-10,dividend frequency fully franked dividend payable on,dollars,1.6129,1,True,learn,03009514,,,,
TVL,2025-10,nta a m a m nta per share,dollars,0.116,1,True,learn,03009432,,,,
WHF,2025-10,,,6.65,0,False,holdout,03008798,investment returns per share prior month nta,6.71,dollars,1.0090225563909774
NGE,2025-10,,,1.633,0,False,holdout,03008602,tax share price nta per share after tax,1.624,dollars,0.9944886711573792
PL8,2025-10,,,1.19,0,False,learn,03008214,as at nta per share pre tax nta,1.197,dollars,1.0058823529411767
PCI,2025-10,,,1.0821,0,False,holdout,03007603,at close of business on nta per unit,1.098,dollars,1.0146936512337124
MXT,2025-10,is as follows value date nta per unit,dollars,2.0004,1,True,learn,03007712,,,,
BKI,2025-10,,,1.98,0,False,holdout,03007496,shareholder return was negative in pre tax nta,1.96,dollars,0.98989898989899
KKC,2025-10,time current nta estimate previous nta estimate,dollars,2.4168,4,True,learn,03007468,,,,
KKC,2025-10,previous nta estimate,dollars,2.4168,4,True,learn,03007468,,,,
KKC,2025-10,value of day us time current nta estimate,dollars,2.4168,4,True,learn,03007468,,,,
KKC,2025-10,current nta estimate,dollars,2.4168,4,True,learn,03007468,,,,
SEC,2025-10,,,2.699,0,False,holdout,03007236,at estimated nta per share pre tax nta,2.682,dollars,0.9937013708781031
ARG,2025-10,,,10.65,0,False,learn,03006382,and approximate pre tax nta per share,10.58,dollars,0.9934272300469483
WQG,2025-10,,,2.203,0,False,learn,03006920,nta before tax,2.225,dollars,1.0099863822060828
AUI,2025-10,the company s ordinary shares at was,dollars,13.34,1,True,holdout,03006873,,,,
KKC,2025-10,value of day us time current nta estimate,dollars,2.4168,2,True,learn,03006213,,,,
KKC,2025-10,current nta estimate,dollars,2.4168,2,True,learn,03006213,,,,
MXT,2025-10,is as follows value date nta per unit,dollars,2.0004,1,True,learn,03005866,,,,
RF1,2025-10,,,3.69,0,False,learn,03005690,nav per unit of regal investment fund was,3.7,dollars,1.0027100271002711
HM1,2025-10,,,3.93,0,False,learn,03005633,asx announcements asx limited exchange centre level,4.0,dollars,1.0178117048346056
MIR,2025-10,,,3.48,0,False,learn,03005196,collins street melbourne victoria mufg corporate limited,3.46,cents,0.9942528735632183
QRI,2025-10,is as follows value date nta per unit,dollars,1.6012,1,True,holdout,03004483,,,,
CIN,2025-10,,,46.95,0,False,learn,03004525,,,,
CAM,2025-09,cents cum quarter dividend of cents to,cents,0.8,4,True,holdout,03003923,,,,
CAM,2025-09,nta before tax,dollars,0.8,4,True,holdout,03003923,,,,
CAM,2025-09,per share as at nta before tax,dollars,0.8,4,True,holdout,03003923,,,,
CAM,2025-09,exchange cam unaudited end of month pre tax nta,dollars,0.8,4,True,holdout,03003923,,,,
OPH,2025-09,prior value date nav per unit month end,dollars,3.7412,1,True,learn,03003811,,,,
MXT,2025-09,is as follows value date nta per unit,dollars,2.0002,1,True,learn,03003949,,,,
MOT,2025-09,,,2.1485,0,False,learn,03002803,is as follows value date nta per unit,2.1577,dollars,1.004282057249244
AMH,2025-09,share as at pre tax nta per share,dollars,1.2,2,True,learn,03001660,,,,
AMH,2025-09,pre tax nta per share,dollars,1.2,2,True,learn,03001660,,,,
SEC,2025-09,at estimated nta per share pre tax nta,dollars,2.63,1,True,holdout,03001331,,,,
FPC,2025-09,,,1.8874,0,False,learn,03000702,fund as at th amount pre tax nta,1.8438,dollars,0.9768994383808415
MOT,2025-09,,,2.1485,0,False,learn,03000356,is as follows value date nta per unit,2.1564,dollars,1.0036769839422854
KKC,2025-09,value of day us time current nta estimate,dollars,2.4408,2,True,learn,03000101,,,,
KKC,2025-09,current nta estimate,dollars,2.4408,2,True,learn,03000101,,,,
GCI,2025-09,,,2.0105,0,False,learn,02999455,on nta per unit as at,2.0199,dollars,1.0046754538671971
PCI,2025-09,,,1.096,0,False,holdout,02998851,at close of business on nta per unit,1.1,dollars,1.0036496350364963
DUI,2025-09,is as below weekly pre tax nta per share,dollars,6.42,1,True,holdout,02998561,,,,
PCI,2025-09,,,1.096,0,False,holdout,02998206,at close of business on nta per unit,1.1,dollars,1.0036496350364963
PL8,2025-09,,,1.197,0,False,learn,02998189,share price v nta share price pre tax nta,1.2,dollars,1.0025062656641603
PGF,2025-09,,,2.6479,0,False,learn,02998045,nta before tax accruals,2.63,dollars,0.9932399259790777
LSF,2025-09,,,3.5881,0,False,learn,02997878,were nta per ordinary share nta before tax,3.6374,dollars,1.0137398623226779
MXT,2025-09,,,2.0002,0,False,learn,02997647,is as follows value date nta per unit,2.0078,dollars,1.0037996200379962
GCI,2025-09,,,2.0105,0,False,learn,02996932,on nta per unit as at,2.0175,dollars,1.0034817209649343
GCI,2025-09,,,2.0105,0,False,learn,02996390,on nta per unit as at,2.0171,dollars,1.0032827654812237
MXT,2025-09,,,2.0002,0,False,learn,02996518,is as follows value date nta per unit,2.007,dollars,1.0033996600339967
PIA,2025-09,,,1.4106,0,False,holdout,02996153,pia pengana international equities limited pengana com pia acn,1.07,cents,0.7585424641996313
LRT,2025-09,,,2.5147,0,False,learn,02995751,unit of the trust as at was,2.2306,dollars,0.8870242971328588
WQG,2025-09,,,2.225,0,False,learn,02995713,nta before tax,2.114,dollars,0.9501123595505617
DUI,2025-09,,,6.42,0,False,holdout,02995578,is as below weekly pre tax nta per share,6.46,dollars,1.0062305295950156
LSF,2025-09,,,3.5881,0,False,learn,02995573,were nta per ordinary share nta before tax,3.626,dollars,1.010562693347454
DJW,2025-09,,,3.36,0,False,learn,02995237,pre tax nta per share,3.4,dollars,1.0119047619047619
BKI,2025-09,,,1.96,0,False,holdout,02995184,per share as at below pre tax nta,2.0,dollars,1.0204081632653061
MXT,2025-09,,,2.0002,0,False,learn,02994715,is as follows value date nta per unit,2.0049,dollars,1.0023497650234978
TOP,2025-09,,,1.044,0,False,holdout,02994514,co macmahon holdings top fully franked dividend history,1.05,dollars,1.0057471264367817
PL8,2025-09,,,1.197,0,False,learn,02994916,as at nta per share pre tax nta,1.209,dollars,1.0100250626566416
TGF,2025-09,fytd,dollars,2.4926,1,True,holdout,02994453,,,,
KAT,2025-09,,,1.689,0,False,learn,02993931,after tax nta backing per share before tax,1.629,dollars,0.9644760213143871
PCI,2025-09,at close of business on nta per unit,dollars,1.096,1,True,holdout,02993546,,,,
SB2,2025-09,,,1.05,0,False,learn,02993393,pre tax post tax dividends sb investment report,1.06,dollars,1.0095238095238095
MOT,2025-09,is as follows value date nta per unit,dollars,2.1485,1,True,learn,02993112,,,,
PCI,2025-09,at close of business on nta per unit,dollars,1.096,1,True,holdout,02992424,,,,
TGF,2025-09,,,2.4926,0,False,holdout,02992407,estimated nta post tax,2.16,dollars,0.8665650324961888
LRT,2025-09,,,2.5147,0,False,learn,02992900,unit of the trust as at was,2.1755,dollars,0.8651131347675667
PIC,2025-09,,,1.276,0,False,learn,02992554,tax is and the nta after tax is,1.262,dollars,0.9890282131661442
PGF,2025-09,,,2.6479,0,False,learn,02992259,nta before tax accruals,2.62,dollars,0.9894633483137582
AUI,2025-09,,,13.33,0,False,holdout,02992194,of cents per share payable on,13.29,dollars,0.996999249812453
GC1,2025-09,,,0.83,0,False,holdout,02992026,nta as at are as follows nta,0.8281,dollars,0.9977108433734939
SEC,2025-09,,,2.63,0,False,holdout,02991356,at estimated nta per share pre tax nta,2.638,dollars,1.003041825095057
PCI,2025-09,at close of business on nta per unit,dollars,1.096,1,True,holdout,02991143,,,,
MXT,2025-09,is as follows value date nta per unit,dollars,2.0002,1,True,learn,02990657,,,,
DN1,2025-09,per unit of the dominion income trust was,dollars,100.23,1,True,learn,02990591,,,,
QRI,2025-09,is as follows value date nta per unit,dollars,1.5997,1,True,holdout,02990475,,,,
MXT,2025-09,limited level exchange centre bridge street sydney nsw,dollars,2.0002,2,True,learn,02990166,,,,
MXT,2025-09,is as follows value date nta per unit,dollars,2.0002,2,True,learn,02990166,,,,
PCI,2025-09,at close of business on nta per unit,dollars,1.096,1,True,holdout,02990063,,,,
MXT,2025-08,is as follows value date nta per unit,dollars,2.0005,1,True,learn,02989766,,,,
GCI,2025-08,,,2.0095,0,False,learn,02989488,governor macquarie tower farrer place sydney nsw p,2.0,dollars,0.9952724558347847
DJW,2025-08,share as at pre tax nta per share,dollars,3.44,2,True,learn,02989347,,,,
DJW,2025-08,pre tax nta per share,dollars,3.44,2,True,learn,02989347,,,,
RF1,2025-08,nav per unit of regal investment fund was,dollars,3.44,1,True,learn,02989305,,,,
PGF,2025-08,share gross dividend yield nta before tax accruals,dollars,2.62,2,True,learn,02989223,,,,
PGF,2025-08,nta before tax accruals,dollars,2.62,2,True,learn,02989223,,,,
MOT,2025-08,,,2.1467,0,False,learn,02987653,is as follows value date nta per unit,2.1573,dollars,1.0049378115246659
GCI,2025-08,,,2.0095,0,False,learn,02986513,governor macquarie tower farrer place sydney nsw p,2.0,dollars,0.9952724558347847
LSF,2025-08,,,3.5263,0,False,learn,02986327,were nta per ordinary share nta before tax,3.5634,dollars,1.0105209426310864
MXT,2025-08,,,2.0005,0,False,learn,02985815,is as follows value date nta per unit,2.0109,dollars,1.0051987003249185
GCI,2025-08,,,2.0095,0,False,learn,02985677,governor macquarie tower farrer place sydney nsw p,2.0,dollars,0.9952724558347847
PMC,2025-08,,,1.5309,0,False,learn,02985621,pre tax nta per share as at was,1.5979,dollars,1.0437651054935007
AIQ,2025-08,,,1.8037,0,False,learn,02985550,special investments net cash incl fortress pe funds,1.8,dollars,0.9979486610855464
SEC,2025-08,,,2.664,0,False,holdout,02985074,spheria emerging companies limited level,2.64,cents,0.990990990990991
PGF,2025-08,,,2.62,0,False,learn,02984556,nta before tax accruals,2.65,dollars,1.0114503816793892
SEC,2025-08,,,2.664,0,False,holdout,02984244,spheria emerging companies limited level,2.64,cents,0.990990990990991
PL8,2025-08,,,1.21,0,False,learn,02984250,as at nta per share pre tax nta,1.193,dollars,0.9859504132231406
PCI,2025-08,,,1.096,0,False,holdout,02983436,at close of business on nta per unit,1.101,dollars,1.0045620437956204
MOT,2025-08,,,2.1467,0,False,learn,02982826,is as follows value date nta per unit,2.154,dollars,1.0034005683141565
PIA,2025-08,,,1.4004,0,False,holdout,02982540,pia pengana international equities limited pengana com pia acn,1.07,cents,0.7640674093116252
MXT,2025-08,,,2.0005,0,False,learn,02982156,is as follows value date nta per unit,2.0081,dollars,1.0037990502374408
PMC,2025-08,,,1.5309,0,False,learn,02982039,pre tax nta per share as at was,1.5952,dollars,1.0420014370631654
CIN,2025-08,,,46.1,0,False,learn,02981555,,,,
RF1,2025-08,nav per unit of regal investment fund was,dollars,3.44,1,True,learn,02981349,,,,
AFI,2025-08,,,8.34,0,False,learn,02981406,pre tax nta per share,8.43,dollars,1.0107913669064748
PCI,2025-08,,,1.096,0,False,holdout,02980863,at close of business on nta per unit,1.099,dollars,1.0027372262773722
PL8,2025-08,,,1.21,0,False,learn,02981084,as at nta per share pre tax nta,1.164,dollars,0.9619834710743801
FPC,2025-08,,,1.6925,0,False,learn,02980681,with estimated pre tax and post tax nta gaining,1.63,dollars,0.9630723781388478
MOT,2025-08,is as follows value date nta per unit,dollars,2.1467,1,True,learn,02980539,,,,
PIC,2025-08,,,1.352,0,False,learn,02980532,nta before tax,1.317,dollars,0.9741124260355029
CD2,2025-08,nta value after tax as at was,dollars,1.2,2,True,learn,02980511,,,,
CD2,2025-08,unit fund inception last months since inception return,dollars,1.2,2,True,learn,02980511,,,,
GCI,2025-08,,,2.0095,0,False,learn,02980437,on nta per unit as at,2.0146,dollars,1.0025379447623788
MXT,2025-08,,,2.0005,0,False,learn,02980063,is as follows value date nta per unit,2.005,dollars,1.0022494376405897
ALI,2025-08,nta per share nta per share,dollars,2.61,1,True,learn,02979703,,,,
KKC,2025-08,,,2.4262,0,False,learn,02979853,at close of business nta per unit,2.4444,dollars,1.0075014425851123
GCI,2025-08,,,2.0095,0,False,learn,02979554,on nta per unit as at,2.0142,dollars,1.0023388902712118
GCI,2025-08,,,2.0095,0,False,learn,02979535,on nta per unit as at,2.0142,dollars,1.0023388902712118
MFF,2025-08,,,5.258,0,False,learn,02979091,weekly nta per share as at was,5.104,dollars,0.9707112970711297
WHI,2025-08,mth since strategy to listing inception nta,dollars,1.3,1,True,learn,02978973,,,,
OPH,2025-08,,,3.634,0,False,learn,02978791,is as follows value date nav per unit,3.4576,dollars,0.9514584479911943
SEC,2025-08,,,2.664,0,False,holdout,02978661,spheria emerging companies limited level,2.64,cents,0.990990990990991
GCI,2025-08,on nta per unit as at,dollars,2.0095,1,True,learn,02978481,,,,
PCI,2025-08,at close of business on nta per unit,dollars,1.096,1,True,holdout,02977972,,,,
BTI,2025-08,,,1.97,0,False,holdout,02978289,the information technology sector actively managed by an,2.0,dollars,1.015228426395939
GCI,2025-08,on nta per unit as at,dollars,2.0095,1,True,learn,02977553,,,,
MOT,2025-08,is as follows value date nta per unit,dollars,2.1467,1,True,learn,02977643,,,,
QRI,2025-08,is as follows value date nta per unit,dollars,1.6006,1,True,holdout,02977505,,,,
MXT,2025-08,is as follows value date nta per unit,dollars,2.0005,1,True,learn,02977113,,,,
MFF,2025-08,,,5.258,0,False,learn,02976702,weekly nta per share as at was,5.018,dollars,0.9543552681627995
GCI,2025-08,on nta per unit as at,dollars,2.0095,1,True,learn,02976576,,,,
