code,year,date,headline,kind,asat_date,pdf_id,month,asat_month
FGX,2023,2023-08-28,Dividend/Distribution - FGX,dividend,,2703525,2023-08,NaT
FGX,2023,2023-04-17,Update - Dividend/Distribution - FGX,dividend,,2655123,2023-04,NaT
FGX,2023,2023-02-28,"8.3% increase in FF full-year dividend, FY2022 Results",dividend,,2637915,2023-02,NaT
FGX,2023,2023-02-28,Dividend/Distribution - FGX,dividend,,2637875,2023-02,NaT
FGX,2024,2024-10-21,Update - Dividend/Distribution - FGX,dividend,,2870379,2024-10,NaT
FGX,2024,2024-08-30,Dividend/Distribution - FGX,dividend,,2847155,2024-08,NaT
FGX,2024,2024-05-14,Update - Dividend/Distribution - FGX,dividend,,2807353,2024-05,NaT
FGX,2024,2024-02-27,Investment port. outperformance drives increased FF dividend,dividend,,2778268,2024-02,NaT
FGX,2024,2024-02-27,Dividend/Distribution - FGX,dividend,,2778141,2024-02,NaT
FGX,2025,2025-11-18,Update - Dividend/Distribution - FGX,dividend,,3028044,2025-11,NaT
FGX,2025,2025-08-28,"Increased FF interim dividend, 2025 half year results",dividend,,2987447,2025-08,NaT
FGX,2025,2025-07-24,Dividend/Distribution - FGX,dividend,,2972217,2025-07,NaT
FGX,2025,2025-05-13,Update - Dividend/Distribution - FGX,dividend,,2947897,2025-05,NaT
FGX,2025,2025-02-28,Dividend/Distribution - FGX,dividend,,2920665,2025-02,NaT
FGX,2026,2026-07-08,Dividend/Distribution - FGX,dividend,,3112825,2026-07,NaT
FGX,2026,2026-05-05,Update - Dividend/Distribution - FGX,dividend,,3090672,2026-05,NaT
FGX,2026,2026-03-13,Updated Dividend Re-Investment Plan,dividend,,3072125,2026-03,NaT
FGX,2026,2026-02-27,Dividend/Distribution - FGX,dividend,,3066181,2026-02,NaT
FPC,2017,2017-03-20,Distribution Schedule,dividend,,1840436,2017-03,NaT
FPC,2019,2019-12-18,Dividend Policy,dividend,,2186956,2019-12,NaT
FPC,2020,2020-10-20,Expanded Dividend Policy and Dividend Guidance,dividend,,2296140,2020-10,NaT
FPC,2020,2020-02-25,Dividend/Distribution - FPC,dividend,,2206599,2020-02,NaT
FPC,2021,2021-09-17,Dividend/Distribution - FPC,dividend,,2422981,2021-09,NaT
FPC,2021,2021-09-17,Final Dividend and DRP Amendment,dividend,,2422975,2021-09,NaT
FPC,2021,2021-06-10,Update - Dividend/Distribution - FPC,dividend,,2383700,2021-06,NaT
FPC,2021,2021-05-28,Update - Dividend/Distribution - FPC,dividend,,2379361,2021-05,NaT
FPC,2021,2021-03-03,Update - Dividend/Distribution - FPC,dividend,,2349534,2021-03,NaT
FPC,2021,2021-03-01,Dividend/Distribution - FPC,dividend,,2348290,2021-03,NaT
FPC,2021,2021-03-01,Dividend Reinvestment Plan Rules,dividend,,2348200,2021-03,NaT
FPC,2021,2021-03-01,Half year results commentary and dividend,dividend,,2348199,2021-03,NaT
FPC,2022,2022-08-26,Final Dividend Announcement,dividend,,2558839,2022-08,NaT
FPC,2022,2022-03-24,Update - Dividend/Distribution - FPC,dividend,,2502602,2022-03,NaT
FPC,2022,2022-02-28,Dividend/Distribution - FPC,dividend,,2493432,2022-02,NaT
FPC,2022,2022-02-28,Half Year Results Commentary and Dividend,dividend,,2493414,2022-02,NaT
FPC,2022,2022-01-10,Dividend Reinvestment Plan Issue Price,dividend,,2474279,2022-01,NaT
FPC,2025,2025-07-28,Update - Dividend/Distribution - FPC,dividend,,2973326,2025-07,NaT
FPC,2025,2025-07-23,Dividend/Distribution - FPC,dividend,,2971838,2025-07,NaT
FPC,2025,2025-07-23,Special dividend,dividend,,2971837,2025-07,NaT
FPC,2025,2025-06-25,Change to Dividend Policy,dividend,,2961651,2025-06,NaT
FPC,2026,2026-04-15,Update - Dividend/Distribution - FPC,dividend,,3082807,2026-04,NaT
FPC,2026,2026-02-27,Dividend/Distribution - FPC,dividend,,3066688,2026-02,NaT
FPC,2026,2026-02-27,Interim Dividend,dividend,,3066687,2026-02,NaT
FPP,2017,2017-10-06,Distribution Schedule,dividend,,1905267,2017-10,NaT
FPP,2018,2018-12-20,Dividend/Distribution - FPP,dividend,,2062119,2018-12,NaT
FPP,2018,2018-08-27,Update - Dividend/Distribution - FPP,dividend,,2014494,2018-08,NaT
FPP,2018,2018-07-26,Update - Dividend/Distribution - FPP,dividend,,2002735,2018-07,NaT
FPP,2018,2018-06-26,Dividend/Distribution - FPP,dividend,,1993975,2018-06,NaT
FPP,2019,2019-12-20,Dividend/Distribution - FPP,dividend,,2188001,2019-12,NaT
FPP,2019,2019-08-20,FPP - June 2019 distribution components,dividend,,2135551,2019-08,NaT
FPP,2019,2019-07-19,Update - Dividend/Distribution - FPP,dividend,,2124710,2019-07,NaT
FPP,2019,2019-07-10,Update - Dividend/Distribution - FPP,dividend,,2122237,2019-07,NaT
FPP,2019,2019-06-20,Dividend/Distribution - FPP,dividend,,2115980,2019-06,NaT
FPP,2019,2019-02-28,Dec 2018 Distribution Components - Amended,dividend,,2081498,2019-02,NaT
FPP,2019,2019-02-27,December 2018 distribution components,dividend,,2080772,2019-02,NaT
FPP,2019,2019-02-26,Update - Dividend/Distribution - FPP,dividend,,2080207,2019-02,NaT
FPP,2020,2020-12-18,Dividend/Distribution - FPP,dividend,,2324469,2020-12,NaT
FPP,2020,2020-06-25,Announcement in respect of June 2020 distribution,dividend,,2248099,2020-06,NaT
FPP,2020,2020-04-23,FPP - Distribution and initiatives update,dividend,,2227803,2020-04,NaT
FPP,2020,2020-02-27,FPP - December 2019 distribution components,dividend,,2207800,2020-02,NaT
FPP,2020,2020-02-12,Update - Dividend/Distribution - FPP,dividend,,2201596,2020-02,NaT
FPP,2021,2021-12-17,Dividend/Distribution - FPP,dividend,,2468362,2021-12,NaT
FPP,2021,2021-08-30,FPP - June 2021 distribution components,dividend,,2414592,2021-08,NaT
FPP,2021,2021-07-23,Update - Dividend/Distribution - FPP,dividend,,2398499,2021-07,NaT
FPP,2021,2021-06-18,Dividend/Distribution - FPP,dividend,,2386004,2021-06,NaT
FPP,2021,2021-02-25,FPP - December 2020 distribution components,dividend,,2346664,2021-02,NaT
FPP,2022,2022-12-16,Dividend/Distribution - FPP,dividend,,2613466,2022-12,NaT
FPP,2022,2022-08-31,JUNE 2022 DISTRIBUTION,dividend,,2561934,2022-08,NaT
FPP,2022,2022-07-22,Update - Dividend/Distribution - FPP,dividend,,2544561,2022-07,NaT
FPP,2022,2022-06-16,Dividend/Distribution - FPP,dividend,,2532328,2022-06,NaT
FPP,2022,2022-02-28,FPP - December 2021 distribution components,dividend,,2492781,2022-02,NaT
FPP,2023,2023-12-14,Dividend/Distribution - FPP,dividend,,2754470,2023-12,NaT
FPP,2023,2023-08-31,FPP Distribution Components 2023,dividend,,2706225,2023-08,NaT
FPP,2023,2023-08-02,Update - Dividend/Distribution - FPP,dividend,,2693710,2023-08,NaT
FPP,2023,2023-06-13,Dividend/Distribution - FPP,dividend,,2675542,2023-06,NaT
FPP,2023,2023-03-08,FPP distribution components - December 2022,dividend,,2641381,2023-03,NaT
FPP,2024,2024-12-17,Dividend/Distribution - FPP,dividend,,2897038,2024-12,NaT
FPP,2024,2024-08-27,FPP June 2024 Distribution Components,dividend,,2844799,2024-08,NaT
FPP,2024,2024-08-19,Update - Dividend/Distribution - FPP,dividend,,2840953,2024-08,NaT
FPP,2024,2024-06-17,Dividend/Distribution - FPP,dividend,,2818640,2024-06,NaT
FPP,2024,2024-03-04,Amendment to FPP distribution components - December 2023,dividend,,2781362,2024-03,NaT
FPP,2024,2024-03-01,FPP distribution components - December 2023,dividend,,2780582,2024-03,NaT
FPP,2025,2025-02-28,FPP Distribution Components - December 2024,dividend,,2921251,2025-02,NaT
FSI,2016,2016-11-23,Dividend Reinvestment Plan - Updated &amp; Letter,dividend,,1805276,2016-11,NaT
FSI,2016,2016-09-07,Update - Dividend/Distribution - FSI,dividend,,1776574,2016-09,NaT
FSI,2016,2016-08-24,Dividend/Distribution - FSI,dividend,,1771034,2016-08,NaT
FSI,2016,2016-03-16,Update - Dividend/Distribution - FSI,dividend,,1723360,2016-03,NaT
FSI,2016,2016-02-24,Dividend/Distribution - FSI,dividend,,1715022,2016-02,NaT
FSI,2017,2017-08-14,Dividend/Distribution - FSI,dividend,,1883438,2017-08,NaT
FSI,2017,2017-03-09,Update - Dividend/Distribution - FSI,dividend,,1837369,2017-03,NaT
FSI,2017,2017-02-23,Dividend/Distribution - FSI,dividend,,1831240,2017-02,NaT
FSI,2018,2018-09-06,Update - Dividend/Distribution - FSI,dividend,,2019648,2018-09,NaT
FSI,2018,2018-08-13,Dividend/Distribution - FSI,dividend,,2008746,2018-08,NaT
FSI,2018,2018-03-12,Update - Dividend/Distribution - FSI,dividend,,1960807,2018-03,NaT
FSI,2018,2018-02-13,Dividend/Distribution - FSI,dividend,,1950172,2018-02,NaT
FSI,2019,2019-08-30,Update - Dividend/Distribution - FSI,dividend,,2141328,2019-08,NaT
FSI,2019,2019-08-09,Update - Dividend/Distribution - FSI,dividend,,2132202,2019-08,NaT
FSI,2019,2019-08-08,Dividend/Distribution - FSI,dividend,,2131793,2019-08,NaT
FSI,2019,2019-02-28,Update - Dividend/Distribution - FSI,dividend,,2081658,2019-02,NaT
FSI,2019,2019-02-11,Dividend/Distribution - FSI,dividend,,2074338,2019-02,NaT
FSI,2019,2019-02-11,Amended FSI Appendix 4D - Dividend Record Date updated,dividend,,2074333,2019-02,NaT
FSI,2020,2020-09-14,Update - Dividend/Distribution - FSI,dividend,,2280501,2020-09,NaT
FSI,2020,2020-08-27,Dividend/Distribution - FSI,dividend,,2273000,2020-08,NaT
FSI,2020,2020-03-04,Update - Dividend/Distribution - FSI,dividend,,2210747,2020-03,NaT
FSI,2020,2020-02-17,Dividend/Distribution - FSI,dividend,,2202885,2020-02,NaT
FSI,2021,2021-08-18,Update - Dividend/Distribution - FSI,dividend,,2408362,2021-08,NaT
FSI,2021,2021-08-02,Dividend/Distribution - FSI,dividend,,2402760,2021-08,NaT
FSI,2021,2021-02-24,Update - Dividend/Distribution - FSI,dividend,,2345622,2021-02,NaT
FSI,2021,2021-02-12,Dividend/Distribution - FSI,dividend,,2340674,2021-02,NaT
FSI,2022,2022-08-25,Update - Dividend/Distribution - FSI,dividend,,2558270,2022-08,NaT
FSI,2022,2022-08-08,Dividend/Distribution - FSI,dividend,,2550997,2022-08,NaT
FSI,2022,2022-02-04,Dividend/Distribution - FSI,dividend,,2483546,2022-02,NaT
FSI,2023,2023-08-29,Update - Dividend/Distribution - FSI,dividend,,2704397,2023-08,NaT
FSI,2023,2023-08-10,Dividend/Distribution - FSI,dividend,,2696452,2023-08,NaT
FSI,2023,2023-02-21,Update - Dividend/Distribution - FSI,dividend,,2633983,2023-02,NaT
FSI,2023,2023-02-03,Dividend/Distribution - FSI,dividend,,2627930,2023-02,NaT
FSI,2024,2024-08-28,Update - Dividend/Distribution - FSI,dividend,,2845560,2024-08,NaT
FSI,2024,2024-08-09,Dividend/Distribution - FSI,dividend,,2838123,2024-08,NaT
FSI,2024,2024-05-24,Dividend Reinvestment Plan - Update,dividend,,2811052,2024-05,NaT
FSI,2024,2024-02-19,Update - Dividend/Distribution - FSI,dividend,,2774587,2024-02,NaT
FSI,2024,2024-02-02,Dividend/Distribution - FSI,dividend,,2769434,2024-02,NaT
FSI,2025,2025-08-25,Update - Dividend/Distribution - FSI,dividend,,2984829,2025-08,NaT
FSI,2025,2025-08-11,Update - Dividend/Distribution - FSI,dividend,,2978989,2025-08,NaT
FSI,2025,2025-08-08,Dividend/Distribution - FSI,dividend,,2978490,2025-08,NaT
FSI,2025,2025-02-26,Update - Dividend/Distribution - FSI,dividend,,2919405,2025-02,NaT
FSI,2025,2025-02-07,Dividend/Distribution - FSI,dividend,,2912110,2025-02,NaT
FSI,2026,2026-08-21,Update - Dividend/Distribution - FSI,dividend,,3128264,2026-08,NaT
FSI,2026,2026-08-07,Dividend/Distribution - FSI,dividend,,3123073,2026-08,NaT
FSI,2026,2026-02-25,Update - Dividend/Distribution - FSI,dividend,,3064907,2026-02,NaT
FSI,2026,2026-02-06,Dividend/Distribution - FSI,dividend,,3057815,2026-02,NaT
GC1,2016,2016-09-16,Update - Dividend/Distribution - GC1,dividend,,1779514,2016-09,NaT
GC1,2016,2016-09-06,DRP - 3 cent final dividend,dividend,,1776314,2016-09,NaT
GC1,2016,2016-07-20,Update - Dividend/Distribution - GC1,dividend,,1758970,2016-07,NaT
GC1,2016,2016-07-19,UPDATE 3 CENT FINAL DIVIDEND GC1,dividend,,1758555,2016-07,NaT
GC1,2016,2016-07-19,Dividend/Distribution - GC1,dividend,,1758434,2016-07,NaT
GC1,2016,2016-06-24,FULL YEAR DIVIDEND GUIDANCE,dividend,,1751622,2016-06,NaT
GC1,2016,2016-06-08,DIVIDEND POLICY UPDATE,dividend,,1747286,2016-06,NaT
GC1,2016,2016-03-01,GC1 OPTION EXERCISE TO RECEIVE DIVIDEND,dividend,,1718053,2016-03,NaT
GC1,2016,2016-02-25,Dividend/Distribution - GC1,dividend,,1716264,2016-02,NaT
GC1,2016,2016-02-25,GC1 MAIDEN FULLY FRANKED DIVIDEND,dividend,,1716263,2016-02,NaT
GC1,2017,2017-09-21,Update - Dividend/Distribution - GC1,dividend,,1898479,2017-09,NaT
GC1,2017,2017-08-30,Dividend/Distribution - GC1,dividend,,1890387,2017-08,NaT
GC1,2017,2017-04-20,Update - Dividend/Distribution - GC1,dividend,,1849153,2017-04,NaT
GC1,2017,2017-02-24,GC1 1 CENT INTERIM DIVIDEND,dividend,,1832537,2017-02,NaT
GC1,2017,2017-02-24,Dividend/Distribution - GC1,dividend,,1832526,2017-02,NaT
GC1,2018,2018-08-17,Dividend/Distribution - GC1,dividend,,2010653,2018-08,NaT
GC1,2018,2018-02-19,Dividend/Distribution - GC1,dividend,,1952149,2018-02,NaT
GC1,2019,2019-12-13,Change of Imputation Rate for Dividend Payment on 18/09/18,dividend,,2185355,2019-12,NaT
GC1,2019,2019-08-22,Update - Dividend/Distribution - GC1,dividend,,2136961,2019-08,NaT
GC1,2019,2019-08-15,Dividend/Distribution - GC1,dividend,,2134075,2019-08,NaT
GC1,2019,2019-02-25,Dividend/Distribution - GC1,dividend,,2079202,2019-02,NaT
GC1,2020,2020-09-29,Update - Dividend/Distribution - GC1,dividend,,2286827,2020-09,NaT
GC1,2020,2020-08-07,Dividend/Distribution - GC1,dividend,,2264517,2020-08,NaT
GC1,2020,2020-02-21,Update - Dividend/Distribution - GC1,dividend,,2205378,2020-02,NaT
GC1,2020,2020-02-14,Dividend/Distribution - GC1,dividend,,2202448,2020-02,NaT
GC1,2021,2021-09-23,Update - Dividend/Distribution - GC1,dividend,,2425302,2021-09,NaT
GC1,2021,2021-08-18,Dividend/Distribution - GC1PA,dividend,,2408673,2021-08,NaT
GC1,2021,2021-08-18,Dividend/Distribution - GC1,dividend,,2408672,2021-08,NaT
GC1,2021,2021-07-01,Dividend,dividend,,2390748,2021-07,NaT
GC1,2021,2021-03-18,Update - Dividend/Distribution - GC1,dividend,,2355201,2021-03,NaT
GC1,2021,2021-02-16,Dividend/Distribution - GC1PA,dividend,,2341976,2021-02,NaT
GC1,2021,2021-02-16,RRCPS First Dividend,dividend,,2341973,2021-02,NaT
GC1,2021,2021-02-16,Dividend/Distribution - GC1,dividend,,2341964,2021-02,NaT
GC1,2022,2022-09-20,Update - Dividend/Distribution - GC1,dividend,,2570289,2022-09,NaT
GC1,2022,2022-08-17,Dividend/Distribution - GC1PA,dividend,,2554413,2022-08,NaT
GC1,2022,2022-08-17,Dividend/Distribution - GC1,dividend,,2554409,2022-08,NaT
GC1,2022,2022-03-23,Update - Dividend/Distribution - GC1,dividend,,2502115,2022-03,NaT
GC1,2022,2022-02-15,Dividend/Distribution - GC1PA,dividend,,2486979,2022-02,NaT
GC1,2022,2022-02-15,Dividend/Distribution - GC1,dividend,,2486977,2022-02,NaT
GC1,2023,2023-09-19,Update - Dividend/Distribution - GC1,dividend,,2713530,2023-09,NaT
GC1,2023,2023-08-16,Dividend/Distribution - GC1PA,dividend,,2698342,2023-08,NaT
GC1,2023,2023-08-16,Dividend/Distribution - GC1,dividend,,2698320,2023-08,NaT
GC1,2023,2023-03-20,Update - Dividend/Distribution - GC1,dividend,,2645696,2023-03,NaT
GC1,2023,2023-02-15,Dividend/Distribution - GC1PA,dividend,,2631801,2023-02,NaT
GC1,2023,2023-02-15,Dividend/Distribution - GC1,dividend,,2631793,2023-02,NaT
GC1,2024,2024-09-17,Update - Dividend/Distribution - GC1,dividend,,2854576,2024-09,NaT
GC1,2024,2024-08-23,Dividend/Distribution - GC1PA,dividend,,2843569,2024-08,NaT
GC1,2024,2024-08-23,Dividend/Distribution - GC1,dividend,,2843568,2024-08,NaT
GC1,2024,2024-03-19,Update - Dividend/Distribution - GC1,dividend,,2787143,2024-03,NaT
GC1,2024,2024-02-15,Dividend/Distribution - GC1PA,dividend,,2773674,2024-02,NaT
GC1,2024,2024-02-15,Dividend/Distribution - GC1,dividend,,2773673,2024-02,NaT
GC1,2025,2025-09-18,Update - Dividend/Distribution - GC1,dividend,,2997055,2025-09,NaT
GC1,2025,2025-09-02,Update - Dividend/Distribution - GC1,dividend,,2989935,2025-09,NaT
GC1,2025,2025-08-28,Dividend/Distribution - GC1PA,dividend,,2987744,2025-08,NaT
GC1,2025,2025-08-28,Dividend/Distribution - GC1,dividend,,2987733,2025-08,NaT
GC1,2025,2025-03-24,Update - Dividend/Distribution - GC1,dividend,,2929621,2025-03,NaT
GC1,2025,2025-02-27,Dividend/Distribution - GC1PA,dividend,,2920360,2025-02,NaT
GC1,2025,2025-02-27,Dividend/Distribution - GC1,dividend,,2920359,2025-02,NaT
GC1,2026,2026-03-23,Update - Dividend/Distribution - GC1,dividend,,3074612,2026-03,NaT
GC1,2026,2026-02-18,Dividend/Distribution - GC1PA,dividend,,3061808,2026-02,NaT
GC1,2026,2026-02-18,Dividend/Distribution - GC1,dividend,,3061794,2026-02,NaT
GCI,2018,2018-12-19,Dividend/Distribution - GCI,dividend,,2061652,2018-12,NaT
GCI,2018,2018-12-03,Update - Dividend/Distribution - GCI,dividend,,2055826,2018-12,NaT
GCI,2018,2018-11-23,Dividend/Distribution - GCI,dividend,,2051727,2018-11,NaT
GCI,2018,2018-11-07,Update - Dividend/Distribution - GCI,dividend,,2044987,2018-11,NaT
GCI,2018,2018-10-24,Dividend/Distribution - GCI,dividend,,2038372,2018-10,NaT
GCI,2018,2018-10-03,Update - Dividend/Distribution - GCI,dividend,,2030357,2018-10,NaT
GCI,2018,2018-09-21,Dividend/Distribution - GCI,dividend,,2025101,2018-09,NaT
GCI,2018,2018-09-05,Update - Dividend/Distribution - GCI,dividend,,2019242,2018-09,NaT
GCI,2018,2018-08-24,Dividend/Distribution - GCI,dividend,,2013778,2018-08,NaT
GCI,2018,2018-08-03,Update - Dividend/Distribution - GCI,dividend,,2006150,2018-08,NaT
GCI,2018,2018-07-24,Dividend/Distribution - GCI,dividend,,2001942,2018-07,NaT
GCI,2018,2018-07-04,Update - Dividend/Distribution - GCI,dividend,,1996894,2018-07,NaT
GCI,2018,2018-06-22,Dividend/Distribution - GCI,dividend,,1992937,2018-06,NaT
GCI,2018,2018-05-23,Distribution schedule,dividend,,1984119,2018-05,NaT
GCI,2019,2019-12-18,Dividend/Distribution - GCI,dividend,,2186828,2019-12,NaT
GCI,2019,2019-12-02,Update - Dividend/Distribution - GCI,dividend,,2180870,2019-12,NaT
GCI,2019,2019-11-22,Dividend/Distribution - GCI,dividend,,2176210,2019-11,NaT
GCI,2019,2019-11-01,Update - Dividend/Distribution - GCI,dividend,,2168400,2019-11,NaT
GCI,2019,2019-10-24,Dividend/Distribution - GCI,dividend,,2163201,2019-10,NaT
GCI,2019,2019-10-01,Update - Dividend/Distribution - GCI,dividend,,2154195,2019-10,NaT
GCI,2019,2019-09-23,Dividend/Distribution - GCI,dividend,,2149876,2019-09,NaT
GCI,2019,2019-09-02,Update - Dividend/Distribution - GCI,dividend,,2142310,2019-09,NaT
GCI,2019,2019-08-23,Dividend/Distribution - GCI,dividend,,2137775,2019-08,NaT
GCI,2019,2019-08-01,Update - Dividend/Distribution - GCI,dividend,,2129498,2019-08,NaT
GCI,2019,2019-07-24,Dividend/Distribution - GCI,dividend,,2125852,2019-07,NaT
GCI,2019,2019-07-01,Update - Dividend/Distribution - GCI,dividend,,2119213,2019-07,NaT
GCI,2019,2019-06-21,Dividend/Distribution - GCI,dividend,,2116210,2019-06,NaT
GCI,2019,2019-06-03,Update - Dividend/Distribution - GCI,dividend,,2110981,2019-06,NaT
GCI,2019,2019-05-24,Dividend/Distribution - GCI,dividend,,2108481,2019-05,NaT
GCI,2019,2019-05-01,Update - Dividend/Distribution - GCI,dividend,,2101596,2019-05,NaT
GCI,2019,2019-04-17,Dividend/Distribution - GCI,dividend,,2097389,2019-04,NaT
GCI,2019,2019-04-01,Update - Dividend/Distribution - GCI,dividend,,2091955,2019-04,NaT
GCI,2019,2019-03-21,Dividend/Distribution - GCI,dividend,,2088689,2019-03,NaT
GCI,2019,2019-03-01,Update - Dividend/Distribution - GCI,dividend,,2082357,2019-03,NaT
GCI,2019,2019-02-21,Dividend/Distribution - GCI,dividend,,2078108,2019-02,NaT
GCI,2019,2019-02-01,Update - Dividend/Distribution - GCI,dividend,,2071906,2019-02,NaT
GCI,2019,2019-01-23,Dividend/Distribution - GCI,dividend,,2068604,2019-01,NaT
GCI,2019,2019-01-02,Update - Dividend/Distribution - GCI,dividend,,2064298,2019-01,NaT
GCI,2020,2020-12-21,Dividend/Distribution - GCI,dividend,,2324896,2020-12,NaT
GCI,2020,2020-12-01,Update - Dividend/Distribution - GCI,dividend,,2316664,2020-12,NaT
GCI,2020,2020-11-20,Dividend/Distribution - GCI,dividend,,2311664,2020-11,NaT
GCI,2020,2020-11-02,Update - Dividend/Distribution - GCI,dividend,,2303664,2020-11,NaT
GCI,2020,2020-10-22,Dividend/Distribution - GCI,dividend,,2297398,2020-10,NaT
GCI,2020,2020-10-01,Update - Dividend/Distribution - GCI,dividend,,2288679,2020-10,NaT
GCI,2020,2020-09-22,Dividend/Distribution - GCI,dividend,,2283723,2020-09,NaT
GCI,2020,2020-09-01,Update - Dividend/Distribution - GCI,dividend,,2275860,2020-09,NaT
GCI,2020,2020-08-24,Dividend/Distribution - GCI,dividend,,2270576,2020-08,NaT
GCI,2020,2020-08-03,Update - Dividend/Distribution - GCI,dividend,,2262375,2020-08,NaT
GCI,2020,2020-07-23,Dividend/Distribution - GCI,dividend,,2257910,2020-07,NaT
GCI,2020,2020-07-01,Update - Dividend/Distribution - GCI,dividend,,2250386,2020-07,NaT
GCI,2020,2020-06-22,Dividend/Distribution - GCI,dividend,,2246778,2020-06,NaT
GCI,2020,2020-06-01,Update - Dividend/Distribution - GCI,dividend,,2240429,2020-06,NaT
GCI,2020,2020-05-20,Dividend/Distribution - GCI,dividend,,2237051,2020-05,NaT
GCI,2020,2020-05-01,Update - Dividend/Distribution - GCI,dividend,,2231356,2020-05,NaT
GCI,2020,2020-04-23,Dividend/Distribution - GCI,dividend,,2227558,2020-04,NaT
GCI,2020,2020-04-01,Update - Dividend/Distribution - GCI,dividend,,2220993,2020-04,NaT
GCI,2020,2020-03-23,Dividend/Distribution - GCI,dividend,,2217187,2020-03,NaT
GCI,2020,2020-03-02,Update - Dividend/Distribution - GCI,dividend,,2209718,2020-03,NaT
GCI,2020,2020-02-20,Dividend/Distribution - GCI,dividend,,2204709,2020-02,NaT
GCI,2020,2020-02-03,Update - Dividend/Distribution - GCI,dividend,,2198665,2020-02,NaT
GCI,2020,2020-01-22,Dividend/Distribution - GCI,dividend,,2194637,2020-01,NaT
GCI,2020,2020-01-02,Update - Dividend/Distribution - GCI,dividend,,2190267,2020-01,NaT
GCI,2021,2021-12-21,Dividend/Distribution - GCI,dividend,,2469717,2021-12,NaT
GCI,2021,2021-12-01,Update - Dividend/Distribution - GCI,dividend,,2460834,2021-12,NaT
GCI,2021,2021-11-23,Dividend/Distribution - GCI,dividend,,2456009,2021-11,NaT
GCI,2021,2021-11-01,Update - Dividend/Distribution - GCI,dividend,,2445819,2021-11,NaT
GCI,2021,2021-10-22,Dividend/Distribution - GCI,dividend,,2439537,2021-10,NaT
GCI,2021,2021-10-01,Update - Dividend/Distribution - GCI,dividend,,2430072,2021-10,NaT
GCI,2021,2021-09-22,Dividend/Distribution - GCI,dividend,,2424568,2021-09,NaT
GCI,2021,2021-09-01,Update - Dividend/Distribution - GCI,dividend,,2416368,2021-09,NaT
GCI,2021,2021-08-24,Dividend/Distribution - GCI,dividend,,2411023,2021-08,NaT
GCI,2021,2021-08-02,Update - Dividend/Distribution - GCI,dividend,,2402659,2021-08,NaT
GCI,2021,2021-07-22,Dividend/Distribution - GCI,dividend,,2398103,2021-07,NaT
GCI,2021,2021-07-01,Update - Dividend/Distribution - GCI,dividend,,2390640,2021-07,NaT
GCI,2021,2021-06-22,Dividend/Distribution - GCI,dividend,,2386810,2021-06,NaT
GCI,2021,2021-06-01,Update - Dividend/Distribution - GCI,dividend,,2380489,2021-06,NaT
GCI,2021,2021-05-24,Dividend/Distribution - GCI,dividend,,2377554,2021-05,NaT
GCI,2021,2021-05-03,Update - Dividend/Distribution - GCI,dividend,,2370590,2021-05,NaT
GCI,2021,2021-04-21,Dividend/Distribution - GCI,dividend,,2365677,2021-04,NaT
GCI,2021,2021-04-01,Update - Dividend/Distribution - GCI,dividend,,2360013,2021-04,NaT
GCI,2021,2021-03-23,Dividend/Distribution - GCI,dividend,,2356486,2021-03,NaT
GCI,2021,2021-03-01,Update - Dividend/Distribution - GCI,dividend,,2348484,2021-03,NaT
GCI,2021,2021-02-18,Dividend/Distribution - GCI,dividend,,2343192,2021-02,NaT
GCI,2021,2021-02-01,Update - Dividend/Distribution - GCI,dividend,,2336606,2021-02,NaT
GCI,2021,2021-01-20,Dividend/Distribution - GCI,dividend,,2332106,2021-01,NaT
GCI,2021,2021-01-04,Update - Dividend/Distribution - GCI,dividend,,2327925,2021-01,NaT
GCI,2022,2022-12-20,Dividend/Distribution - GCI,dividend,,2614973,2022-12,NaT
GCI,2022,2022-12-01,Update - Dividend/Distribution - GCI,dividend,,2607070,2022-12,NaT
GCI,2022,2022-11-22,Dividend/Distribution - GCI,dividend,,2601344,2022-11,NaT
GCI,2022,2022-11-01,Update - Dividend/Distribution - GCI,dividend,,2592502,2022-11,NaT
GCI,2022,2022-10-20,Dividend/Distribution - GCI,dividend,,2585298,2022-10,NaT
GCI,2022,2022-10-04,Update - Dividend/Distribution - GCI,dividend,,2577480,2022-10,NaT
GCI,2022,2022-09-23,Dividend/Distribution - GCI,dividend,,2571614,2022-09,NaT
GCI,2022,2022-09-01,Update - Dividend/Distribution - GCI,dividend,,2562899,2022-09,NaT
GCI,2022,2022-08-22,Dividend/Distribution - GCI,dividend,,2556243,2022-08,NaT
GCI,2022,2022-08-01,Update - Dividend/Distribution - GCI,dividend,,2548585,2022-08,NaT
GCI,2022,2022-07-20,Dividend/Distribution - GCI,dividend,,2543799,2022-07,NaT
GCI,2022,2022-07-01,Update - Dividend/Distribution - GCI,dividend,,2537643,2022-07,NaT
GCI,2022,2022-06-22,Dividend/Distribution - GCI,dividend,,2534203,2022-06,NaT
GCI,2022,2022-06-01,Update - Dividend/Distribution - GCI,dividend,,2527480,2022-06,NaT
GCI,2022,2022-05-23,Dividend/Distribution - GCI,dividend,,2523932,2022-05,NaT
GCI,2022,2022-05-02,Update - Dividend/Distribution - GCI,dividend,,2516976,2022-05,NaT
GCI,2022,2022-04-20,Dividend/Distribution - GCI,dividend,,2511814,2022-04,NaT
