signal_month,holding_month,gross_return,buy_turnover,sell_turnover,n_holdings,missing_return_weight,n_missing_return,rebalanced,cost,net_return,strategy
2019-04,2019-05,0.010685463602188649,0.012175909669733911,0.012175909669734392,111,0.002158310669831693,6,True,0.00012175909669734152,0.010563704505491307,BM_cap_weight_universe
2019-05,2019-06,0.042975715348366736,0.029586778394110575,0.029586778394110926,112,0.002777878770372654,8,True,0.0002958677839411075,0.04267984756442563,BM_cap_weight_universe
2019-06,2019-07,-0.0254829801052712,0.01809525451959572,0.018095254519595757,113,0.0066216966526417,11,True,0.00018095254519595737,-0.025663932650467156,BM_cap_weight_universe
2019-07,2019-08,0.02848225868371609,0.007600339453257884,0.007600339453257764,111,0.006441271547615495,9,True,7.600339453257824e-05,0.028406255289183512,BM_cap_weight_universe
2019-08,2019-09,0.01628700938715258,0.013804312471731322,0.013804312471731209,108,0.0050701171630693105,8,True,0.00013804312471731267,0.016148966262435265,BM_cap_weight_universe
2019-09,2019-10,0.02725144843489727,0.022055068655174676,0.02205506865517442,103,0.0024184265411485812,3,True,0.0002205506865517455,0.027030897748345523,BM_cap_weight_universe
2019-10,2019-11,0.019461043522904193,0.021410510117944686,0.02141051011794472,108,0.0017692729603467265,5,True,0.00021410510117944706,0.019246938421724747,BM_cap_weight_universe
2019-11,2019-12,0.007887789887882581,0.03039167072291312,0.03039167072291333,109,0.00010593663631952752,3,True,0.00030391670722913224,0.0075838731806534485,BM_cap_weight_universe
2019-12,2020-01,-0.08381045586596214,0.002715594572534701,0.0027155945725344725,108,5.397138504629078e-05,2,True,2.7155945725345868e-05,-0.08383761181168749,BM_cap_weight_universe
2020-01,2020-02,-0.1600384540915694,0.006707593800631751,0.006707593800631743,108,3.192246406598083e-05,1,True,6.707593800631747e-05,-0.1601055300295757,BM_cap_weight_universe
2020-02,2020-03,0.0866714217466885,0.002611673849525956,0.0026116738495259003,108,0.0005703057664936707,5,True,2.611673849525928e-05,0.08664530500819324,BM_cap_weight_universe
2020-03,2020-04,0.03596318692900824,0.005339258944255918,0.005339258944256034,107,0.0003031682109225801,4,True,5.3392589442559764e-05,0.03590979433956568,BM_cap_weight_universe
2020-04,2020-05,-0.020146363160091448,0.0013750458008618162,0.0013750458008614922,109,0.0003827837209987092,6,True,1.3750458008616543e-05,-0.020160113618100065,BM_cap_weight_universe
2020-05,2020-06,0.0314574734050822,0.0024276611201982413,0.0024276611201981668,109,0.0003774011468373626,5,True,2.427661120198204e-05,0.031433196793880215,BM_cap_weight_universe
2020-06,2020-07,0.046762165186567006,0.005314638038615383,0.005314638038615086,110,0.0029331505303344233,7,True,5.314638038615234e-05,0.046709018806180856,BM_cap_weight_universe
2020-07,2020-08,0.0015305916069625863,0.008882490111647087,0.008882490111647065,108,0.00039458513703653086,6,True,8.882490111647076e-05,0.0014417667058461156,BM_cap_weight_universe
2020-08,2020-09,0.02973050013732702,0.005551757047150923,0.005551757047150975,107,0.004272352469827432,6,True,5.5517570471509486e-05,0.029674982566855513,BM_cap_weight_universe
2020-09,2020-10,0.0873728042820241,0.006800268312472522,0.006800268312472455,108,0.04925539550464912,8,True,6.80026831247249e-05,0.08730480159889938,BM_cap_weight_universe
2020-10,2020-11,0.01440934428899352,0.05007173061759598,0.05007173061759599,107,0.0026370484141158656,8,True,0.0005007173061759599,0.01390862698281756,BM_cap_weight_universe
2020-11,2020-12,0.008241166430352375,0.003514813509186074,0.003514813509186175,107,0.012789966301635765,10,True,3.514813509186125e-05,0.008206018295260513,BM_cap_weight_universe
2020-12,2021-01,-0.004265655541147799,0.014625235717179663,0.014625235717179733,101,0.0003351090105606067,5,True,0.00014625235717179698,-0.004411907898319595,BM_cap_weight_universe
2021-01,2021-02,0.017774163612406035,0.006303068700219644,0.0063030687002196195,100,0.004032920762858009,5,True,6.303068700219631e-05,0.017711132925403838,BM_cap_weight_universe
2021-02,2021-03,0.024585704036697784,0.014383264797097254,0.014383264797097154,98,0.03940109465212136,8,True,0.00014383264797097206,0.02444187138872681,BM_cap_weight_universe
