ticker,month,label,unit,truth,n_matching_labels,matched,nearest_label,nearest_value,nearest_unit,nearest_ratio,split,announcement_id
GCI,2025-08,,,2.0095,0,False,on nta per unit as at,2.0179,dollars,1.004180144314506,learn,02983468
MXT,2025-08,,,2.0005,0,False,is as follows value date nta per unit,2.0085,dollars,1.0039990002499375,learn,02982831
PCI,2025-08,,,1.096,0,False,at close of business on nta per unit,1.101,dollars,1.0045620437956204,holdout,02982714
SEC,2025-08,,,2.664,0,False,spheria emerging companies limited level,2.64,cents,0.990990990990991,holdout,02982917
PL8,2025-08,,,1.21,0,False,share price v nta share price pre tax nta,1.2,dollars,0.9917355371900827,learn,02982099
LRT,2025-08,,,2.0952,0,False,unit of the trust as at was,2.0262,dollars,0.9670675830469643,learn,02981977
AUI,2025-08,,,13.48,0,False,is as below weekly pre tax nta per share,13.65,dollars,1.0126112759643917,holdout,02981879
MFF,2025-08,,,5.258,0,False,chapter pre tax nta after accounting provision for dividend,5.097,dollars,0.9693799923925448,learn,02981633
MOT,2025-08,,,2.1467,0,False,is as follows value date nta per unit,2.1522,dollars,1.0025620720175152,learn,02981575
QRI,2025-08,asx qri performance update unit m m,dollars,1.6006,1,True,,,,,holdout,02981514
PCI,2025-08,,,1.096,0,False,at close of business on nta per unit,1.1,dollars,1.0036496350364963,holdout,02981491
SEC,2025-08,,,2.664,0,False,spheria emerging companies limited level,2.64,cents,0.990990990990991,holdout,02981102
MOT,2025-08,,,2.1467,0,False,is as follows value date nta per unit,2.1517,dollars,1.0023291563795593,learn,02980971
GCI,2025-08,,,2.0095,0,False,on nta per unit as at,2.0155,dollars,1.0029858173675041,learn,02980927
MEC,2025-08,,,1.3227,0,False,noted below dollars per share estimated nta pre tax,1.2733,dollars,0.9626521509034551,learn,02980730
PCI,2025-08,,,1.096,0,False,at close of business on nta per unit,1.099,dollars,1.0027372262773722,holdout,02980434
PIC,2025-08,,,1.352,0,False,nta before tax,1.309,dollars,0.9681952662721892,learn,02980060
ACQ,2025-08,,,1.2222,0,False,acc index nta after taxes and before taxes,1.1562,dollars,0.9459990181639666,learn,02980074
QRI,2025-08,is as follows value date nta per unit,dollars,1.6006,1,True,,,,,holdout,02979742
PCI,2025-08,at close of business on nta per unit,dollars,1.096,1,True,,,,,holdout,02979471
LRT,2025-08,,,2.0952,0,False,trust as at has been revised to,1.983,dollars,0.9464490263459335,learn,02979543
TOP,2025-08,,,1.019,0,False,tax asx code top structure listed investment,1.01,cents,0.9911678115799805,holdout,02979581
GFL,2025-08,,,5.155,0,False,,,,,learn,02979073
MIR,2025-08,,,3.42,0,False,pre tax nta per share,3.39,dollars,0.9912280701754387,learn,02978939
OPH,2025-08,,,3.634,0,False,years years year months month fund return benchmark,3.6,dollars,0.9906439185470557,learn,02978880
AFI,2025-08,after tax cum div cum div,dollars,8.34,1,True,,,,,learn,02978489
MXT,2025-08,is as follows value date nta per unit,dollars,2.0005,1,True,,,,,learn,02978170
SNC,2025-08,investments limited nta before tax nta after tax,dollars,0.9855,1,True,,,,,learn,02978384
BEL,2025-08,,,0.69,0,False,change pre tax nta backing per share,0.65,dollars,0.9420289855072465,learn,02978094
AUI,2025-08,,,13.48,0,False,is as below weekly pre tax nta per share,13.18,dollars,0.9777448071216617,holdout,02976824
DJW,2025-08,,,3.44,0,False,before tax after tax cum div,3.41,dollars,0.991279069767442,learn,02976748
ARG,2025-08,,,10.81,0,False,a ugust j uly pre tax nta per share,10.66,dollars,0.9861239592969472,learn,02976610
VG1,2025-08,,,2.05,0,False,share for vgi partners global investments limited was,2.03,dollars,0.9902439024390244,learn,02976376
MXT,2025-07,is as follows value date nta per unit,dollars,2.0001,1,True,,,,,learn,02976066
KKC,2025-07,,,2.4444,0,False,previous nta estimate,2.4596,dollars,1.0062182948780887,learn,02974953
MXT,2025-07,,,2.0001,0,False,is as follows value date nta per unit,2.0114,dollars,1.0056497175141241,learn,02973960
CIN,2025-07,,,49.23,0,False,,,,,learn,02973349
PCI,2025-07,,,1.096,0,False,at close of business on nta per unit,1.102,dollars,1.0054744525547445,holdout,02973323
ARG,2025-07,j uly j uly pre tax nta per share,dollars,10.74,1,True,,,,,learn,02973328
GCI,2025-07,,,2.0095,0,False,on nta per unit as at,2.0174,dollars,1.0039313262005474,learn,02973361
SEC,2025-07,,,2.525,0,False,as at nta per share pre tax nta,2.536,dollars,1.0043564356435644,holdout,02973492
LRT,2025-07,,,1.8464,0,False,unit of the trust as at was,1.9053,dollars,1.0318999133448874,learn,02973735
SEC,2025-07,,,2.525,0,False,at estimated nta per share pre tax nta,2.535,dollars,1.003960396039604,holdout,02971999
MXT,2025-07,,,2.0001,0,False,is as follows value date nta per unit,2.009,dollars,1.0044497775111243,learn,02971967
MOT,2025-07,,,2.1463,0,False,is as follows value date nta per unit,2.1508,dollars,1.0020966314121975,learn,02970290
GCI,2025-07,,,2.0095,0,False,on nta per unit as at,2.0136,dollars,1.0020403085344611,learn,02970238
WQG,2025-07,,,2.084,0,False,growth limited t abn w associateglobal com level,2.0,dollars,0.9596928982725528,learn,02969321
LSF,2025-07,,,3.3228,0,False,were nta per ordinary share nta before tax,3.3515,dollars,1.0086372938485615,learn,02969272
FGG,2025-07,,,1.7441,0,False,and cash before tax share price yield equivalents,1.7124000000000001,cents,0.9818244366722092,holdout,02969183
PIC,2025-07,,,1.302,0,False,nta before tax,1.293,dollars,0.9930875576036865,learn,02969099
CD2,2025-07,as at was per unit was,dollars,1.2,1,True,,,,,learn,02969078
CD1,2025-07,as at was per unit was,dollars,0.89,1,True,,,,,holdout,02969073
MIR,2025-07,,,3.36,0,False,street melbourne victoria mufg corporate limited telephone,3.46,cents,1.0297619047619049,learn,02969006
TVL,2025-07,,,0.116,0,False,nta a m a m nta per share,0.117,dollars,1.0086206896551724,learn,02968991
VG1,2025-07,share for vgi partners global investments limited was,dollars,2.06,1,True,,,,,learn,02968861
KAT,2025-07,,,1.521,0,False,after tax nta backing per share before tax,1.41,dollars,0.9270216962524654,learn,02968792
SEC,2025-07,,,2.525,0,False,at estimated nta per share pre tax nta,2.482,dollars,0.9829702970297031,holdout,02968767
FPC,2025-07,,,1.5825,0,False,at th amount pre tax nta pre tax nta,1.5571,dollars,0.9839494470774091,learn,02968603
SEC,2025-07,,,2.525,0,False,at estimated nta per share pre tax nta,2.46,dollars,0.9742574257425742,holdout,02968371
MOT,2025-07,is as follows value date nta per unit,dollars,2.1463,1,True,,,,,learn,02968327
GFL,2025-07,,,5.027,0,False,,,,,learn,02968295
GCI,2025-07,on nta per unit as at,dollars,2.0095,1,True,,,,,learn,02968222
WHI,2025-07,,,1.3,0,False,mth since strategy to listing inception nta,1.26,dollars,0.9692307692307692,learn,02968094
MXT,2025-07,is as follows value date nta per unit,dollars,2.0001,1,True,,,,,learn,02967874
QRI,2025-07,is as follows value date nta per unit,dollars,1.6003,1,True,,,,,holdout,02967836
GCI,2025-07,on nta per unit as at,dollars,2.0095,1,True,,,,,learn,02967779
MOT,2025-07,is as follows value date nta per unit,dollars,2.1463,1,True,,,,,learn,02967469
MIR,2025-07,,,3.36,0,False,street melbourne victoria mufg corporate limited telephone,3.46,cents,1.0297619047619049,learn,02966627
MFF,2025-07,,,5.132,0,False,monthly nta per share as at was,5.015,dollars,0.9772018706157444,learn,02966935
ECP,2025-07,,,1.696,0,False,active investing ecp emerging growth limited tel acn,1.67,cents,0.9846698113207547,learn,02966774
SEC,2025-07,,,2.525,0,False,at estimated nta per share pre tax nta,2.442,dollars,0.9671287128712872,holdout,02966594
MXT,2025-07,limited level exchange centre bridge street sydney nsw,dollars,2.0001,2,True,,,,,learn,02965287
MXT,2025-07,is as follows value date nta per unit,dollars,2.0001,2,True,,,,,learn,02965287
PCI,2025-06,at close of business on nta per unit,dollars,1.096,1,True,,,,,holdout,02964482
DUI,2025-06,,,6.4,0,False,is as below weekly pre tax nta per share,6.37,dollars,0.9953124999999999,holdout,02964170
MOT,2025-06,,,2.1428,0,False,is as follows value date nta per unit,2.1569,dollars,1.006580175471346,learn,02963777
PIC,2025-06,,,1.289,0,False,nta before tax,1.281,dollars,0.9937936384794415,learn,02963038
GCI,2025-06,,,2.0068,0,False,governor macquarie tower farrer place sydney nsw p,2.0,dollars,0.9966115208291807,learn,02962423
MXT,2025-06,,,2.0,0,False,is as follows value date nta per unit,2.0094,dollars,1.0047,learn,02961571
SEC,2025-06,,,2.411,0,False,at estimated nta per share pre tax nta,2.357,dollars,0.9776026545002074,holdout,02961661
PIC,2025-06,,,1.289,0,False,nta before tax,1.261,dollars,0.978277734678045,learn,02961538
LSF,2025-06,,,3.2473,0,False,were nta per ordinary share nta before tax,3.0981,dollars,0.9540541372832815,learn,02961268
MXT,2025-06,,,2.0,0,False,is as follows value date nta per unit,2.008,dollars,1.004,learn,02961088
ARG,2025-06,,,10.43,0,False,approximate j une pre tax nta per share,10.39,dollars,0.9961649089165868,learn,02961008
DJW,2025-06,,,3.4,0,False,pre tax nta per share,3.39,dollars,0.9970588235294118,learn,02960914
SEC,2025-06,,,2.411,0,False,at estimated nta per share pre tax nta,2.422,dollars,1.0045624222314393,holdout,02959806
PCI,2025-06,,,1.096,0,False,at close of business on nta per unit,1.099,dollars,1.0027372262773722,holdout,02959213
WQG,2025-06,,,2.025,0,False,growth limited t abn w associateglobal com level,2.0,dollars,0.9876543209876544,learn,02959086
AFI,2025-06,,,8.33,0,False,pre tax nta per share,8.5,dollars,1.0204081632653061,learn,02958683
KKC,2025-06,,,2.4517,0,False,current nta estimate,2.4397,dollars,0.9951054370436839,learn,02958566
FGX,2025-06,,,1.3861,0,False,since before tax before tax inception cum dividend ex dividend,1.3999000000000001,cents,1.0099559916311955,learn,02958421
SEC,2025-06,,,2.411,0,False,at estimated nta per share pre tax nta,2.461,dollars,1.0207382828701783,holdout,02958416
BHD,2025-06,,,0.2552,0,False,in cents is cents nta before tax,0.25079999999999997,cents,0.9827586206896551,holdout,02958215
WMA,2025-06,,,1.1547,0,False,assets nta nta fully franked dividend paid cents,1.1731,cents,1.0159348748592707,learn,02958126
FPC,2025-06,,,1.5571,0,False,fund as at th amount pre tax nta,1.5655,dollars,1.0053946438892813,learn,02958042
8IH,2025-06,,,0.0346,0,False,nta per share as of is s,0.0336,dollars,0.9710982658959537,learn,02957787
IBC,2025-06,,,0.571,0,False,comparative purposes nta per ordinary share month end,0.31,cents,0.542907180385289,learn,02957766
NAC,2025-06,share price of holdings since inception dividend yield,dollars,0.67,1,True,,,,,holdout,02957550
NCC,2025-06,small ordinaries accumulation index outperformance relative to benchmark,dollars,0.4,2,True,,,,,holdout,02957544
NCC,2025-06,share price of holdings since inception dividend yield,dollars,0.4,2,True,,,,,holdout,02957544
KAT,2025-06,,,1.41,0,False,after tax nta backing per share before tax,1.375,dollars,0.975177304964539,learn,02957512
WGB,2025-06,paid nta cents cents cents per share,cents,2.5597,1,True,,,,,holdout,02957347
QRI,2025-06,is as follows value date nta per unit,dollars,1.6009,1,True,,,,,holdout,02957326
PCI,2025-06,at close of business on nta per unit,dollars,1.096,1,True,,,,,holdout,02956954
BKI,2025-06,,,1.96,0,False,per share as at below pre tax nta,1.93,dollars,0.9846938775510204,holdout,02956872
GCI,2025-06,on nta per unit as at,dollars,2.0068,1,True,,,,,learn,02956977
DJW,2025-06,,,3.4,0,False,pre tax nta per share,3.39,dollars,0.9970588235294118,learn,02956774
NGE,2025-06,,,1.422,0,False,tax share price nta per share after tax,1.385,dollars,0.9739803094233475,holdout,02956168
PCI,2025-06,at close of business on nta per unit,dollars,1.096,1,True,,,,,holdout,02956219
PIC,2025-06,,,1.289,0,False,nta before tax,1.262,dollars,0.9790535298681149,learn,02956362
MOT,2025-06,is as follows value date nta per unit,dollars,2.1428,1,True,,,,,learn,02955908
ECP,2025-06,,,1.601,0,False,on on unrealised gains unrealised gains at,1.561,cents,0.9750156152404746,learn,02955806
WLE,2025-06,,,1.2914,0,False,actively investing in the highest quality australian companies,1.2687,cents,0.9824221774818026,holdout,02955700
MOT,2025-06,is as follows value date nta per unit,dollars,2.1428,1,True,,,,,learn,02955396
GCI,2025-06,on nta per unit as at,dollars,2.0068,1,True,,,,,learn,02955340
PCI,2025-06,at close of business on nta per unit,dollars,1.096,1,True,,,,,holdout,02955293
PCI,2025-06,at close of business on nta per unit,dollars,1.096,1,True,,,,,holdout,02954849
MXT,2025-06,is as follows value date nta per unit,dollars,2.0,1,True,,,,,learn,02954947
GCI,2025-06,,,2.0068,0,False,arsn asx announcement,2.0,dollars,0.9966115208291807,learn,02954390
LSF,2025-06,,,3.2473,0,False,were nta per ordinary share nta before tax,3.0061,dollars,0.9257229082622486,learn,02954608
PIC,2025-06,,,1.289,0,False,nta before tax,1.257,dollars,0.9751745539177656,learn,02954463
AMH,2025-06,,,1.29,0,False,as at before tax after tax,1.28,dollars,0.9922480620155039,learn,02954669
HM1,2025-05,nta per share pre tax nta,dollars,3.54,1,True,,,,,learn,02954139
GCI,2025-05,on nta per unit as at,dollars,2.0192,1,True,,,,,learn,02953827
SEC,2025-05,,,2.467,0,False,at estimated nta per share pre tax nta,2.462,dollars,0.9979732468585327,holdout,02953478
GCI,2025-05,on nta per unit as at,dollars,2.0192,1,True,,,,,learn,02953419
QRI,2025-05,,,1.6007,0,False,is as follows value date nta per unit,1.6079,dollars,1.0044980321109516,holdout,02952771
AIQ,2025-05,special investments net cash incl fortress pe funds,dollars,1.8977,1,True,,,,,learn,02952414
PCI,2025-05,,,1.095,0,False,at close of business on nta per unit,1.098,dollars,1.0027397260273974,holdout,02951950
VG1,2025-05,,,1.94,0,False,share for vgi partners global investments limited was,1.92,dollars,0.9896907216494846,learn,02951791
DJW,2025-05,,,3.39,0,False,pre tax nta per share,3.37,dollars,0.9941002949852508,learn,02951834
MEC,2025-05,,,1.2089,0,False,noted below dollars per share estimated nta pre tax,1.214,dollars,1.0042187112250807,learn,02951415
SEC,2025-05,,,2.467,0,False,at estimated nta per share pre tax nta,2.451,dollars,0.9935143899473045,holdout,02951623
SEC,2025-05,at estimated nta per share pre tax nta,dollars,2.467,1,True,,,,,holdout,02951192
QRI,2025-05,,,1.6007,0,False,is as follows value date nta per unit,1.606,dollars,1.003311051415006,holdout,02950568
MOT,2025-05,,,2.1449,0,False,is as follows value date nta per unit,2.1541,dollars,1.0042892442538116,learn,02950180
PIC,2025-05,,,1.257,0,False,nta before tax,1.262,dollars,1.003977724741448,learn,02949723
MFF,2025-05,,,4.921,0,False,approximateweekly ntaper shareas atfriday was pre tax and,4.108,dollars,0.83478967689494,learn,02949700
ARG,2025-05,,,10.27,0,False,and approximate pre tax nta per share,10.17,dollars,0.9902629016553067,learn,02949664
PCI,2025-05,at close of business on nta per unit,dollars,1.095,1,True,,,,,holdout,02949653
SEC,2025-05,at estimated nta per share pre tax nta,dollars,2.467,1,True,,,,,holdout,02949287
MEC,2025-05,,,1.2089,0,False,noted below dollars per share estimated nta pre tax,1.1701,dollars,0.9679047067582098,learn,02949155
KKC,2025-05,,,2.432,0,False,previous nta estimate,2.4271,dollars,0.997985197368421,learn,02948518
CAM,2025-05,,,0.765,0,False,limited nta nta before tax,0.763,dollars,0.9973856209150327,holdout,02948333
ECL,2025-05,,,3.9337,0,False,all taxes nta after providing for all taxes,3.9504,cents,1.0042453669573175,learn,02948327
HM1,2025-05,,,3.54,0,False,concentrated portfolio of long only positions in pre tax nta,3.32,dollars,0.9378531073446327,learn,02947766
PCI,2025-05,at close of business on nta per unit,dollars,1.095,1,True,,,,,holdout,02947798
SEC,2025-05,,,2.467,0,False,at estimated nta per share pre tax nta,2.474,dollars,1.0028374543980543,holdout,02947938
AUI,2025-05,,,12.72,0,False,australian united investment company limited,13.0,dollars,1.022012578616352,holdout,02947640
WQG,2025-05,,,2.012,0,False,com wcm global growth limited abn t level,2.0,dollars,0.9940357852882704,learn,02947635
ALI,2025-05,,,2.65,0,False,pre tax nta per share share price,2.36,dollars,0.8905660377358491,learn,02947573
MXT,2025-05,,,2.0002,0,False,is as follows value date nta per unit,2.0046,dollars,1.0021997800219977,learn,02947488
MFF,2025-05,,,4.921,0,False,weekly nta per share as at was,4.72,dollars,0.9591546433651695,learn,02947483
PIC,2025-05,,,1.257,0,False,nta before tax,1.236,dollars,0.983293556085919,learn,02947434
PCI,2025-05,at close of business on nta per unit,dollars,1.095,1,True,,,,,holdout,02947370
WHI,2025-05,,,1.25,0,False,dates will be determined at the share price,1.28,dollars,1.024,learn,02947358
HM1,2025-05,,,3.54,0,False,nta per share pre tax nta,3.41,dollars,0.9632768361581922,learn,02947165
MXT,2025-05,is as follows value date nta per unit,dollars,2.0002,1,True,,,,,learn,02946898
GCI,2025-05,,,2.0192,0,False,on nta per unit as at,2.0101,dollars,0.9954932646592709,learn,02946523
SEC,2025-05,,,2.467,0,False,as at nta per share pre tax nta,2.451,dollars,0.9935143899473045,holdout,02945920
SEC,2025-05,,,2.467,0,False,at estimated nta per share pre tax nta,2.439,dollars,0.9886501824077827,holdout,02945501
PCI,2025-05,at close of business on nta per unit,dollars,1.095,1,True,,,,,holdout,02945471
MXT,2025-05,is as follows value date nta per unit,dollars,2.0002,1,True,,,,,learn,02945025
PIC,2025-05,,,1.257,0,False,nta before tax,1.239,dollars,0.9856801909307877,learn,02944985
PGF,2025-05,,,2.3587,0,False,nta before tax accruals,2.26,dollars,0.9581549158434731,learn,02944823
MIR,2025-05,,,3.35,0,False,street melbourne victoria mufg corporate limited telephone,3.46,cents,1.0328358208955224,learn,02944814
WQG,2025-05,,,2.012,0,False,level exchange centre sydney nsw weekly nta statement,2.0,dollars,0.9940357852882704,learn,02945287
MOT,2025-05,is as follows value date nta per unit,dollars,2.1449,1,True,,,,,learn,02944463
GC1,2025-05,,,0.82,0,False,nta as at are as follows nta,0.7684,dollars,0.9370731707317074,holdout,02944371
MOT,2025-04,,,2.1577,0,False,is as follows value date nta per unit,2.1445,dollars,0.993882374750892,learn,02944049
GCI,2025-04,,,2.0075,0,False,holiday in brisbane on the nta for,2.0,dollars,0.9962640099626402,learn,02943027
LSF,2025-04,,,2.8069,0,False,were nta per ordinary share nta before tax,2.7925,dollars,0.994869785172254,learn,02942553
PAI,2025-04,,,1.0794,0,False,pre tax nta per share as at was,1.0637,dollars,0.985454882342042,learn,02942234
AFI,2025-04,,,7.93,0,False,pre tax nta per share,7.78,dollars,0.9810844892812106,learn,02941436
DJW,2025-04,,,3.32,0,False,pre tax nta per share,3.25,dollars,0.9789156626506025,learn,02941429
AMH,2025-04,,,1.21,0,False,pre tax nta per share,1.15,dollars,0.9504132231404958,learn,02939844
LSF,2025-04,,,2.8069,0,False,nta after tax,2.7618,dollars,0.9839324521714347,learn,02940123
RF1,2025-04,,,2.99,0,False,nav per unit of regal investment fund was,2.93,dollars,0.979933110367893,learn,02939761
AUI,2025-04,,,12.28,0,False,is as below weekly pre tax nta per share,11.83,dollars,0.963355048859935,holdout,02939700
BKI,2025-04,,,1.85,0,False,per share as at below pre tax nta,1.79,dollars,0.9675675675675676,holdout,02939670
HM1,2025-04,,,3.32,0,False,nta per share pre tax nta,3.19,dollars,0.960843373493976,learn,02939664
PL8,2025-04,,,1.109,0,False,distributed each financial year share price pre tax nta,1.1,dollars,0.9918845807033364,learn,02939446
GCI,2025-04,,,2.0075,0,False,governor macquarie tower farrer place sydney nsw p,2.0,dollars,0.9962640099626402,learn,02938905
PIC,2025-04,,,1.218,0,False,perpetual equity investment company limited abn level,1.23,cents,1.0098522167487685,learn,02938482
MOT,2025-04,,,2.1577,0,False,is as follows value date nta per unit,2.1471,dollars,0.995087361542383,learn,02938463
WMA,2025-04,beyond traditional assets the nta figure is,cents,1.1946,2,True,,,,,learn,02937793
WMA,2025-04,dividend of cents per share payable on,cents,1.1946,2,True,,,,,learn,02937793
GC1,2025-04,,,0.77,0,False,total fy fy fy,0.78,dollars,1.012987012987013,holdout,02937787
LSF,2025-04,,,2.8069,0,False,nta after tax,2.6546,dollars,0.945740852898215,learn,02937519
MOT,2025-04,,,2.1577,0,False,is as follows value date nta per unit,2.1454,dollars,0.9942994855633313,learn,02937332
NCC,2025-04,,,0.4,0,False,return fy fy fy,0.41,dollars,1.025,holdout,02937036
MXT,2025-04,,,2.0133,0,False,is as follows value date nta per unit,2.0036,dollars,0.995182039437739,learn,02936303
RYD,2025-04,,,1.5492,0,False,nta pre tax,1.4777,dollars,0.9538471469145366,holdout,02936051
PCI,2025-04,at close of business on nta per unit,dollars,1.091,1,True,,,,,holdout,02935691
PCI,2025-04,,,1.091,0,False,at close of business on nta per unit,1.094,dollars,1.0027497708524291,holdout,02935120
GC1,2025-04,,,0.77,0,False,nta as at are as follows nta,0.7205,dollars,0.9357142857142857,holdout,02934750
BKI,2025-04,,,1.85,0,False,and a total mer of only tpg telecom,1.9,dollars,1.027027027027027,holdout,02933960
PIA,2025-04,,,1.3485,0,False,pia pengana international equities limited pengana com pia acn,1.07,cents,0.7934742306266221,holdout,02934338
GVF,2025-04,,,1.3099,0,False,per share at the end of was,1.3183,dollars,1.0064127032597907,learn,02933901
GCI,2025-04,,,2.0075,0,False,on nta per unit as at,2.0126,dollars,1.0025404732254048,learn,02933380
AUI,2025-03,,,11.8,0,False,is as below weekly pre tax nta per share,11.98,dollars,1.0152542372881355,holdout,02932547
AFI,2025-03,share as at pre tax nta per share,dollars,7.68,2,True,,,,,learn,02932035
AFI,2025-03,pre tax nta per share,dollars,7.68,2,True,,,,,learn,02932035
KKC,2025-03,current nta estimate,dollars,2.44,4,True,,,,,learn,02931897
KKC,2025-03,end of day us time current nta estimate,dollars,2.44,4,True,,,,,learn,02931897
KKC,2025-03,previous nta estimate,dollars,2.44,4,True,,,,,learn,02931897
KKC,2025-03,time current nta estimate previous nta estimate,dollars,2.44,4,True,,,,,learn,02931897
OPH,2025-03,,,3.1722,0,False,is as follows value date nav per unit,3.2434,dollars,1.0224449908580795,learn,02931841
GC1,2025-03,,,0.74,0,False,as at are as follows nta nta,0.7302,dollars,0.9867567567567567,holdout,02931637
PCI,2025-03,,,1.095,0,False,at close of business on nta per unit,1.105,dollars,1.0091324200913243,holdout,02931379
MOT,2025-03,,,2.1412,0,False,is as follows value date nta per unit,2.1513,dollars,1.0047169811320755,learn,02931020
PIA,2025-03,,,1.3563,0,False,pia pengana international equities limited pengana com pia acn,1.07,cents,0.7889110078891101,holdout,02930322
LSF,2025-03,,,2.8857,0,False,nta after tax,2.9336,dollars,1.0165990920747134,learn,02930301
MXT,2025-03,,,2.0002,0,False,is as follows value date nta per unit,2.0106,dollars,1.005199480051995,learn,02930137
ARG,2025-03,,,9.63,0,False,and approximate pre tax nta per share,9.73,dollars,1.0103842159916925,learn,02929595
DUI,2025-03,,,5.98,0,False,investment limited level collins street melbourne vic abn,6.0,dollars,1.0033444816053512,holdout,02929934
AMH,2025-03,,,1.18,0,False,pre tax nta per share,1.21,dollars,1.0254237288135593,learn,02929536
PIC,2025-03,,,1.173,0,False,nta after tax,1.193,dollars,1.0170502983802217,learn,02929050
FPC,2025-03,,,1.4734,0,False,fund as at th amount pre tax nta,1.5147,dollars,1.028030405863988,learn,02928750
MOT,2025-03,,,2.1412,0,False,is as follows value date nta per unit,2.1485,dollars,1.0034093031944704,learn,02928634
PCI,2025-03,,,1.095,0,False,at close of business on nta per unit,1.103,dollars,1.0073059360730594,holdout,02928587
KKC,2025-03,current nta estimate,dollars,2.44,4,True,,,,,learn,02928454
KKC,2025-03,end of day us time current nta estimate,dollars,2.44,4,True,,,,,learn,02928454
KKC,2025-03,previous nta estimate,dollars,2.44,4,True,,,,,learn,02928454
KKC,2025-03,time current nta estimate previous nta estimate,dollars,2.44,4,True,,,,,learn,02928454
PIA,2025-03,,,1.3563,0,False,and before tax on unrealised gains and losses,1.3672,cents,1.0080365700803657,holdout,02927984
MOT,2025-03,,,2.1412,0,False,is as follows value date nta per unit,2.1473,dollars,1.0028488697926397,learn,02927730
ALI,2025-03,,,2.7,0,False,and approximate pre tax nta per share,2.64,dollars,0.9777777777777777,learn,02927567
AUI,2025-03,,,11.8,0,False,is as below weekly pre tax nta per share,11.58,dollars,0.9813559322033898,holdout,02927476
MFF,2025-03,,,4.832,0,False,chapter pre tax nta after accounting provision for dividend,4.698,dollars,0.9722682119205299,learn,02927391
MXT,2025-03,,,2.0002,0,False,is as follows value date nta per unit,2.0061,dollars,1.002949705029497,learn,02927261
RF1,2025-03,,,3.03,0,False,nav per unit of regal investment fund was,3.23,dollars,1.0660066006600661,learn,02927095
KKC,2025-03,current nta estimate,dollars,2.44,2,True,,,,,learn,02927029
KKC,2025-03,end of day us time current nta estimate,dollars,2.44,2,True,,,,,learn,02927029
PIC,2025-03,nta before tax,dollars,1.173,2,True,,,,,learn,02926684
PIC,2025-03,was nta per ordinary share nta before tax,dollars,1.173,2,True,,,,,learn,02926684
PIC,2025-03,,,1.173,0,False,as at the nta after tax was,1.218,dollars,1.0383631713554986,learn,02926453
WMA,2025-03,wma unique opportunities beyond traditional assets cents,cents,1.1961,1,True,,,,,learn,02926383
WHF,2025-03,,,6.04,0,False,latest month end was as follows csl csl limited,6.1,dollars,1.009933774834437,holdout,02926299
GVF,2025-03,,,1.3192,0,False,ytd year fy fy,1.3,dollars,0.9854457246816253,learn,02925825
GCI,2025-03,,,2.013,0,False,on nta per unit as at,2.0177,dollars,1.0023348236462992,learn,02925389
KKC,2025-03,,,2.44,0,False,current nta estimate,2.4454,dollars,1.0022131147540982,learn,02925728
NSC,2025-03,nta share price of holdings inception dividend yield,dollars,0.32,3,True,,,,,holdout,02925108
NSC,2025-03,share and the closing share price of,dollars,0.32,3,True,,,,,holdout,02925108
NSC,2025-03,return fy fy fy fy fy,dollars,0.32,3,True,,,,,holdout,02925108
MOT,2025-03,is as follows value date nta per unit,dollars,2.1412,1,True,,,,,learn,02924849
ARG,2025-03,,,9.63,0,False,and approximate pre tax nta per share,9.69,dollars,1.0062305295950154,learn,02924828
GCI,2025-03,,,2.013,0,False,on nta per unit as at,2.0172,dollars,1.0020864381520118,learn,02924823
WQG,2025-03,,,1.832,0,False,nta before tax,1.894,dollars,1.0338427947598252,learn,02924683
PE1,2025-03,,,1.7129,0,False,net asset value,1.7052,cents,0.9955046996322027,learn,02924669
MFF,2025-03,,,4.832,0,False,chapter pre tax nta after accounting provision for dividend,4.882,dollars,1.0103476821192052,learn,02924435
SEC,2025-03,,,2.417,0,False,at estimated nta per share pre tax nta,2.461,dollars,1.018204385601986,holdout,02923810
PIA,2025-03,,,1.3563,0,False,pia pengana international equities limited pengana com pia acn,1.07,cents,0.7889110078891101,holdout,02923157
GVF,2025-03,,,1.3192,0,False,per share at the end of was,1.3719,dollars,1.0399484536082475,learn,02922615
CAM,2025-03,,,0.75,0,False,nta before tax,0.763,dollars,1.0173333333333334,holdout,02921897
ARG,2025-03,,,9.63,0,False,and approximate pre tax nta per share,9.94,dollars,1.032191069574247,learn,02921841
DUI,2025-03,,,5.98,0,False,investment limited level collins street melbourne vic abn,6.0,dollars,1.0033444816053512,holdout,02922009
MFF,2025-03,,,4.832,0,False,monthly nta per share as at was,5.209,dollars,1.078021523178808,learn,02921931
AMH,2025-03,,,1.18,0,False,amh share price asx closing price on,1.165,dollars,0.9872881355932204,learn,02921675
MOT,2025-02,,,2.142,0,False,is as follows value date nta per unit,2.1535,dollars,1.0053688141923438,learn,02921097
PCI,2025-02,at close of business on nta per unit,dollars,1.1,1,True,,,,,holdout,02920975
MXT,2025-02,is as follows value date nta per unit,dollars,2.0002,1,True,,,,,learn,02920161
MOT,2025-02,,,2.142,0,False,is as follows value date nta per unit,2.1524,dollars,1.0048552754435107,learn,02918634
MXT,2025-02,is as follows value date nta per unit,dollars,2.0002,1,True,,,,,learn,02918620
