ticker,month,label,unit,truth,n_matching_labels,matched,split,announcement_id,nearest_label,nearest_value,nearest_unit,nearest_ratio
NSC,2026-01,small ordinaries accumulation index outperformance relative to benchmark,dollars,0.39,1,True,holdout,03048858,,,,
CDM,2026-01,,,0.996,0,False,learn,03048360,the amended robex pdi proposal which was approved with,0.95,cents,0.9538152610441767
GCI,2026-01,on nta per unit as at,dollars,2.01,1,True,learn,03048336,,,,
LSF,2026-01,,,4.3933,0,False,learn,03048516,taxes l long short fund limited phone acn,4.18,cents,0.9514487970318439
WAA,2026-01,,,1.0089,0,False,holdout,03048563,in the australian nta nta tax paid,1.0015,cents,0.9926652790167511
GLS,2026-01,,,1.76,0,False,learn,03048194,nta backings per ordinary share nta before tax,1.6385,dollars,0.9309659090909091
LSF,2026-01,,,4.3933,0,False,learn,03047698,taxes l long short fund limited phone acn,4.18,cents,0.9514487970318439
HCF,2026-01,deferred tax nta per share after all taxes,dollars,0.01,2,True,holdout,03047444,,,,
HCF,2026-01,month month nta per share before deferred tax,dollars,0.01,2,True,holdout,03047444,,,,
MRE,2026-01,,,2.42,0,False,learn,03047419,nta per unit set value date post tax,2.4068,dollars,0.9945454545454546
MXT,2026-01,,,2.0136,0,False,learn,03047122,is as follows value date nta per unit,2.0014,dollars,0.9939411998410806
OPH,2025-12,prior value date nav per unit month end,dollars,3.4364,1,True,learn,03046629,,,,
AUI,2025-12,,,13.11,0,False,holdout,03045978,is as below weekly pre tax nta per share,13.15,dollars,1.0030511060259344
SEC,2025-12,,,2.616,0,False,holdout,03045967,spheria emerging companies limited level,2.64,cents,1.0091743119266054
SEC,2025-12,,,2.616,0,False,holdout,03045791,spheria emerging companies limited level,2.64,cents,1.0091743119266054
QRI,2025-12,,,1.6002,0,False,holdout,03045510,is as follows value date nta per unit,1.6068,dollars,1.004124484439445
PCI,2025-12,,,1.098,0,False,holdout,03045457,at close of business on nta per unit,1.102,dollars,1.0036429872495447
REV,2025-12,,,2.0167,0,False,learn,03045398,is as follows value date nta per unit,2.0108,dollars,0.9970744285218426
MOT,2025-12,,,2.1553,0,False,learn,03045614,is as follows value date nta per unit,2.1635,dollars,1.0038045747691737
ALI,2025-12,,,2.62,0,False,learn,03044589,are unaudited and approximate pre tax nta per share,2.0,dollars,0.7633587786259541
MXT,2025-12,,,2.0004,0,False,learn,03042963,is as follows value date nta per unit,2.0077,dollars,1.0036492701459707
GCI,2025-12,return rba cash rate p a nta unit m,dollars,2.0091,1,True,learn,03042317,,,,
GCI,2025-12,,,2.0091,0,False,learn,03041806,on nta per unit as at,2.0151,dollars,1.0029864118261906
PCI,2025-12,,,1.098,0,False,holdout,03041775,at close of business on nta per unit,1.101,dollars,1.0027322404371584
TCF,2025-12,unit nav commercial industrial unit price unit nav,dollars,5.936,1,True,learn,03041723,,,,
MXT,2025-12,,,2.0004,0,False,learn,03041396,is as follows value date nta per unit,2.0056,dollars,1.002599480103979
FPC,2025-12,,,1.9461,0,False,learn,03040958,pre tax nta,1.8907,dollars,0.97153280920816
KKC,2025-12,,,2.37,0,False,learn,03041073,current nta estimate,2.3759,dollars,1.0024894514767932
RG1,2025-12,,,2.58,0,False,learn,03041006,vgi partners global investments limited asx vg was,2.45,dollars,0.9496124031007752
PL8,2025-12,as at nta per share pre tax nta,dollars,1.161,1,True,learn,03040842,,,,
MXT,2025-12,,,2.0004,0,False,learn,03040676,is as follows value date nta per unit,2.0052,dollars,1.0023995200959808
PIC,2025-12,,,1.296,0,False,learn,03040164,nta before tax,1.249,dollars,0.9637345679012346
MOT,2025-12,is as follows value date nta per unit,dollars,2.1553,1,True,learn,03040094,,,,
WGB,2025-12,,,2.3971,0,False,holdout,03040000,investment portfolio performanc e month end share price m,2.41,dollars,1.0053815026490343
LSF,2025-12,,,3.9987,0,False,learn,03039235,were nta per ordinary share nta before tax,3.8783,dollars,0.9698902143196538
SEC,2025-12,,,2.616,0,False,holdout,03039178,spheria emerging companies limited level,2.64,cents,1.0091743119266054
SEC,2025-12,,,2.616,0,False,holdout,03039167,spheria emerging companies limited level,2.64,cents,1.0091743119266054
PIC,2025-12,,,1.296,0,False,learn,03039088,nta before tax,1.257,dollars,0.9699074074074073
MXT,2025-12,is as follows value date nta per unit,dollars,2.0004,1,True,learn,03038975,,,,
CD1,2025-12,,,0.75,0,False,holdout,03038430,last months since inception in capital portfolio realisations,0.77,dollars,1.0266666666666666
SEC,2025-12,,,2.616,0,False,holdout,03038395,at estimated nta per share pre tax nta,2.631,dollars,1.0057339449541283
PCI,2025-12,at close of business on nta per unit,dollars,1.098,1,True,holdout,03038322,,,,
GC1,2025-12,,,0.7498,0,False,holdout,03038315,nta as at are as follows nta,0.7517,dollars,1.002534009069085
KKC,2025-12,,,2.37,0,False,learn,03038091,previous nta estimate,2.3784,dollars,1.0035443037974683
LSF,2025-12,,,3.9987,0,False,learn,03038039,were nta per ordinary share nta before tax,3.8612,dollars,0.9656138244929603
RF1,2025-12,,,3.84,0,False,learn,03038161,nav per unit of regal investment fund was,3.73,dollars,0.9713541666666667
AMH,2025-12,,,1.12,0,False,learn,03038233,pre tax nta per share,1.14,dollars,1.0178571428571426
AUI,2025-12,,,13.11,0,False,holdout,03037356,the company s ordinary shares at was,13.06,dollars,0.9961861174675821
MRE,2025-12,,,2.4157,0,False,learn,03037195,nta per unit set value date post tax,2.3944,dollars,0.9911826799685391
GCI,2025-12,on nta per unit as at,dollars,2.0091,1,True,learn,03037174,,,,
MOT,2025-12,is as follows value date nta per unit,dollars,2.1553,1,True,learn,03035764,,,,
WQG,2025-12,,,2.064,0,False,learn,03035642,before tax nta after tax closing share price,2.04,dollars,0.9883720930232558
AFI,2025-11,pre tax nta per share,dollars,7.91,2,True,learn,03034832,,,,
AFI,2025-11,share as at pre tax nta per share,dollars,7.91,2,True,learn,03034832,,,,
PIC,2025-11,nta before tax,dollars,1.265,2,True,learn,03034956,,,,
PIC,2025-11,was nta per ordinary share nta before tax,dollars,1.265,2,True,learn,03034956,,,,
PGF,2025-11,nta before tax accruals,dollars,2.7658,2,True,learn,03035083,,,,
PGF,2025-11,share gross dividend yield nta before tax accruals,dollars,2.7658,2,True,learn,03035083,,,,
MOT,2025-11,,,2.1529,0,False,learn,03034070,is as follows value date nta per unit,2.1615,dollars,1.0039946119188075
FPC,2025-11,,,1.8907,0,False,learn,03033621,fund as at th amount pre tax nta,1.8652,dollars,0.9865129317184111
PIC,2025-11,,,1.265,0,False,learn,03033311,nta before tax,1.255,dollars,0.9920948616600791
MOT,2025-11,,,2.1529,0,False,learn,03033200,is as follows value date nta per unit,2.1609,dollars,1.0037159180640067
REV,2025-11,please contact revolution private credit income trust on,dollars,2.0012,1,True,learn,03032537,,,,
LSF,2025-11,,,3.8756,0,False,learn,03031302,taxes l long short fund limited phone acn,4.18,cents,1.0785426772628754
ARG,2025-11,,,10.35,0,False,learn,03030905,approximate n ovember pre tax nta per share,10.39,dollars,1.003864734299517
MFF,2025-11,,,5.298,0,False,learn,03031108,weekly nta per share as at was,5.213,dollars,0.9839562098905247
AMH,2025-11,,,1.16,0,False,learn,03030875,pre tax nta per share,1.12,dollars,0.9655172413793105
SEC,2025-11,,,2.653,0,False,holdout,03031471,spheria emerging companies limited level,2.64,cents,0.9950998869204675
CAM,2025-11,,,0.795,0,False,holdout,03029944,nta before tax,0.7925,cents,0.9968553459119496
SEC,2025-11,,,2.653,0,False,holdout,03029732,spheria emerging companies limited level,2.64,cents,0.9950998869204675
SEC,2025-11,,,2.653,0,False,holdout,03029034,spheria emerging companies limited level,2.64,cents,0.9950998869204675
PCI,2025-11,,,1.097,0,False,holdout,03027943,at close of business on nta per unit,1.101,dollars,1.0036463081130356
LRT,2025-11,,,2.513,0,False,learn,03027768,unit of the trust as at was,2.4805,dollars,0.9870672502984482
MFF,2025-11,,,5.298,0,False,learn,03027394,weekly nta per share as at was,5.204,dollars,0.9822574556436391
PIC,2025-11,,,1.265,0,False,learn,03027361,nta before tax,1.238,dollars,0.9786561264822135
MXT,2025-11,,,2.013,0,False,learn,03026547,is as follows value date nta per unit,2.0057,dollars,0.9963735717834079
PCI,2025-11,,,1.097,0,False,holdout,03026166,at close of business on nta per unit,1.1,dollars,1.0027347310847767
TVL,2025-11,m total nav nta per share a m,dollars,0.116,2,True,learn,03025747,,,,
TVL,2025-11,nta a m a m nta per share,dollars,0.116,2,True,learn,03025747,,,,
KKC,2025-11,,,2.38,0,False,learn,03025083,at close of business nta per unit,2.4168,dollars,1.0154621848739496
CD3,2025-11,,,1.71,0,False,learn,03024521,as at was per unit was,1.731,dollars,1.012280701754386
KAT,2025-11,nta backing per share after tax,dollars,1.574,1,True,learn,03024516,,,,
MEC,2025-11,,,1.3468,0,False,learn,03023952,per share estimated nta pre tax estimated nta post tax,1.3161,dollars,0.9772052272052273
WHI,2025-11,investment returns per share prior month nta,dollars,1.33,2,True,learn,03023829,,,,
WHI,2025-11,nta gross assets m shares on issue nta,dollars,1.33,2,True,learn,03023829,,,,
SEC,2025-11,,,2.653,0,False,holdout,03023275,at estimated nta per share pre tax nta,2.662,dollars,1.003392385978138
PGF,2025-11,,,2.7658,0,False,learn,03022954,nta before tax accruals,2.7,dollars,0.9762094149974692
AFI,2025-11,,,7.91,0,False,learn,03023081,pre tax nta per share,8.04,dollars,1.016434892541087
BKI,2025-11,,,1.94,0,False,holdout,03022977,result gaining only for the month pre tax nta,1.98,dollars,1.0206185567010309
GCI,2025-11,,,2.0207,0,False,learn,03022432,on nta per unit as at,2.0121,dollars,0.9957440490918988
SEC,2025-11,,,2.653,0,False,holdout,03022426,spheria emerging companies limited level,2.64,cents,0.9950998869204675
SEC,2025-11,,,2.653,0,False,holdout,03022024,spheria emerging companies limited level,2.64,cents,0.9950998869204675
MXT,2025-11,,,2.013,0,False,learn,03021892,is as follows value date nta per unit,2.0025,dollars,0.9947839046199702
GFL,2025-11,,,5.019,0,False,learn,03021363,unrealised gains at cents cents at,5.07,cents,1.0101613867304244
LSF,2025-11,,,3.8756,0,False,learn,03020947,were nta per ordinary share nta before tax,3.6145,dollars,0.9326297863556611
ARG,2025-11,,,10.35,0,False,learn,03020158,approximate o ctober pre tax nta per share,10.65,dollars,1.028985507246377
TGF,2025-11,,,2.8188,0,False,holdout,03020170,estimated nta pre tax,2.69,dollars,0.9543067972186746
MIR,2025-11,,,3.38,0,False,learn,03019992,street melbourne victoria mufg corporate limited telephone,3.46,cents,1.0236686390532546
BKI,2025-11,,,1.94,0,False,holdout,03019973,per share as at below pre tax nta,1.98,dollars,1.0206185567010309
AFI,2025-11,,,7.91,0,False,learn,03019986,pre tax nta per share,8.12,dollars,1.0265486725663715
MOT,2025-10,,,2.1505,0,False,learn,03019443,is as follows value date nta per unit,2.1609,dollars,1.004836084631481
MXT,2025-10,,,2.0004,0,False,learn,03018521,is as follows value date nta per unit,2.0122,dollars,1.005898820235953
PCI,2025-10,,,1.0821,0,False,holdout,03018357,at close of business on nta per unit,1.103,dollars,1.01931429627576
MFF,2025-10,,,5.293,0,False,learn,03016124,weekly nta per share as at was,5.326,dollars,1.0062346495371244
PIC,2025-10,,,1.278,0,False,learn,03013848,nta before tax,1.286,dollars,1.0062597809076683
PMC,2025-10,,,1.6334,0,False,learn,03012916,pre tax nta per share as at was,1.6765,dollars,1.0263866780947717
AUI,2025-10,,,13.34,0,False,holdout,03012722,is as below weekly pre tax nta per share,13.56,dollars,1.0164917541229386
ALI,2025-10,,,2.64,0,False,learn,03012684,and approximate pre tax nta per share share price,2.5,dollars,0.9469696969696969
PCI,2025-10,,,1.0821,0,False,holdout,03011632,at close of business on nta per unit,1.1,dollars,1.0165419092505315
GCI,2025-10,,,2.0102,0,False,learn,03010958,on nta per unit as at,2.0166,dollars,1.0031837628096705
PCI,2025-10,,,1.0821,0,False,holdout,03010248,at close of business on nta per unit,1.1,dollars,1.0165419092505315
TGF,2025-10,,,2.6977,0,False,holdout,03009584,fytd,2.81,dollars,1.0416280535270785
WQG,2025-10,,,2.203,0,False,learn,03009637,nta after tax on unrealised gains dividend a,2.196,dollars,0.9968225147526102
KAT,2025-10,,,1.635,0,False,learn,03009764,after tax nta backing per share before tax,1.629,dollars,0.9963302752293578
WGB,2025-10,officer investors investment officer x camilla jones geoffwilsonwam,cents,2.5008,2,True,holdout,03009510,,,,
WGB,2025-10,assets investment portfolio performance month end share price m,dollars,2.5008,2,True,holdout,03009510,,,,
WQG,2025-10,,,2.203,0,False,learn,03009324,nta before tax,2.151,dollars,0.976395823876532
DUI,2025-10,,,6.49,0,False,holdout,03009307,is as below weekly pre tax nta per share,6.51,dollars,1.003081664098613
GCI,2025-10,,,2.0102,0,False,learn,03008942,on nta per unit as at,2.0147,dollars,1.0022385832255496
ACQ,2025-10,,,1.3426,0,False,learn,03008826,p a p a nta before all taxes,1.3115,dollars,0.9768359898704008
LSF,2025-10,,,3.6145,0,False,learn,03008577,were nta per ordinary share nta before tax,3.6972,dollars,1.0228800663992252
MXT,2025-10,is as follows value date nta per unit,dollars,2.0004,1,True,learn,03008315,,,,
GCI,2025-10,on nta per unit as at,dollars,2.0102,1,True,learn,03008233,,,,
OPH,2025-10,,,3.7589,0,False,learn,03008128,bn nav as at amount unit price,3.74,dollars,0.9949719332783528
CDM,2025-10,,,0.872,0,False,learn,03006987,franking credits based on the pre tax nta of,0.805,dollars,0.923165137614679
LSF,2025-10,,,3.6145,0,False,learn,03007328,were nta per ordinary share nta before tax,3.6274,dollars,1.0035689583621525
DUI,2025-10,,,6.49,0,False,holdout,03006882,ordinary shares at was per share,6.53,dollars,1.0061633281972264
PCI,2025-10,,,1.0821,0,False,holdout,03006636,at close of business on nta per unit,1.097,dollars,1.0137695222253025
GCI,2025-10,on nta per unit as at,dollars,2.0102,1,True,learn,03006494,,,,
PIA,2025-10,,,1.4416,0,False,holdout,03006166,and before tax on unrealised gains and losses,1.4106,cents,0.9784961154273031
LSF,2025-10,,,3.6145,0,False,learn,03006096,were nta per ordinary share nta before tax,3.6424,dollars,1.0077189099460506
TOP,2025-10,,,1.066,0,False,holdout,03005817,holdings service stream top fully franked dividend history,1.05,dollars,0.9849906191369606
MOT,2025-10,is as follows value date nta per unit,dollars,2.1505,1,True,learn,03005268,,,,
MXT,2025-10,is as follows value date nta per unit,dollars,2.0004,1,True,learn,03005263,,,,
MXT,2025-10,limited level exchange centre bridge street sydney nsw,dollars,2.0004,2,True,learn,03004678,,,,
MXT,2025-10,is as follows value date nta per unit,dollars,2.0004,2,True,learn,03004678,,,,
REV,2025-09,is as follows value date nta per unit,dollars,2.0044,1,True,learn,03004322,,,,
LSF,2025-09,,,3.5881,0,False,learn,03003441,were nta per ordinary share nta before tax,3.603,dollars,1.004152615590424
PIC,2025-09,,,1.276,0,False,learn,03002996,nta before tax,1.281,dollars,1.0039184952978055
AUI,2025-09,,,13.33,0,False,holdout,03002206,is as below weekly pre tax nta per share,13.26,dollars,0.9947486871717929
ALI,2025-09,,,2.65,0,False,learn,03002154,pre tax nta per share share price,2.43,dollars,0.9169811320754718
PMC,2025-09,pre tax nta per share as at was,dollars,1.6224,1,True,learn,03002303,,,,
RF1,2025-09,,,3.63,0,False,learn,03001658,nav per unit of regal investment fund was,3.59,dollars,0.9889807162534435
PCI,2025-09,,,1.096,0,False,holdout,03000849,at close of business on nta per unit,1.101,dollars,1.0045620437956204
PIC,2025-09,,,1.276,0,False,learn,02999596,nta before tax,1.285,dollars,1.0070532915360502
LSF,2025-09,,,3.5881,0,False,learn,02999204,were nta per ordinary share nta before tax,3.5775,dollars,0.997045790251108
MEC,2025-09,,,1.3737,0,False,learn,02998841,noted below dollars per share estimated nta pre tax,1.3397,dollars,0.9752493266360923
MXT,2025-09,,,2.0002,0,False,learn,02998318,is as follows value date nta per unit,2.0081,dollars,1.0039496050394963
LSF,2025-09,,,3.5881,0,False,learn,02998590,were nta per ordinary share nta before tax,3.5526,dollars,0.9901061843315404
PIC,2025-09,,,1.276,0,False,learn,02998366,nta before tax,1.287,dollars,1.0086206896551724
AFI,2025-09,,,8.14,0,False,learn,02998131,pre tax nta per share,8.18,dollars,1.0049140049140048
PMC,2025-09,,,1.6224,0,False,learn,02998747,pre tax nta per share as at was,1.61,dollars,0.9923570019723866
KKC,2025-09,,,2.4408,0,False,learn,02998008,current nta estimate,2.4352,dollars,0.997705670272042
LSF,2025-09,,,3.5881,0,False,learn,02997217,were nta per ordinary share nta before tax,3.638,dollars,1.0139070817424263
MOT,2025-09,is as follows value date nta per unit,dollars,2.1485,1,True,learn,02996520,,,,
PIC,2025-09,,,1.276,0,False,learn,02995961,nta before tax,1.285,dollars,1.0070532915360502
MFF,2025-09,,,5.231,0,False,learn,02995413,weekly nta per share as at was,5.248,dollars,1.0032498566239725
PCI,2025-09,,,1.096,0,False,holdout,02995315,at close of business on nta per unit,1.099,dollars,1.0027372262773722
AFI,2025-09,,,8.14,0,False,learn,02995233,pre tax nta per share,8.26,dollars,1.0147420147420148
RG8,2025-09,,,2.92,0,False,learn,02995085,ordinary share for regal asian investments limited was,2.72,dollars,0.9315068493150686
SEC,2025-09,,,2.63,0,False,holdout,02994919,at estimated nta per share pre tax nta,2.636,dollars,1.0022813688212928
WMX,2025-09,,,1.61,0,False,learn,02994764,dividend frequency fully franked dividend payable on,1.62,dollars,1.0062111801242235
CD2,2025-09,,,1.11,0,False,learn,02994726,unit fund inception last months since inception return,1.2,dollars,1.081081081081081
PCI,2025-09,at close of business on nta per unit,dollars,1.096,1,True,holdout,02994571,,,,
PIC,2025-09,,,1.276,0,False,learn,02994144,nta before tax,1.291,dollars,1.0117554858934168
CDM,2025-09,,,0.866,0,False,learn,02994041,moves the current portfolio can be purchased for,0.82,cents,0.9468822170900693
LSF,2025-09,,,3.5881,0,False,learn,02994372,were nta per ordinary share nta before tax,3.5603,dollars,0.9922521668849809
WHF,2025-09,,,6.71,0,False,holdout,02993604,investment returns per share prior month nta,6.76,dollars,1.007451564828614
LSF,2025-09,,,3.5881,0,False,learn,02993320,were nta per ordinary share nta before tax,3.5378,dollars,0.9859814386444079
PIC,2025-09,,,1.276,0,False,learn,02993121,tax is and the nta after tax is,1.258,dollars,0.9858934169278997
8IH,2025-09,,,0.0439,0,False,learn,02992640,per share as of is s a,0.0427,dollars,0.9726651480637813
OEQ,2025-09,,,0.4296,0,False,holdout,02992469,consolidated consolidated nta pre tax nta backing per share,0.4186,dollars,0.9743947858472999
BEL,2025-09,,,0.021,0,False,learn,02992462,t company secretary e cosec bel com au,0.02,cents,0.9523809523809523
AFI,2025-09,,,8.14,0,False,learn,02992332,pre tax nta per share,8.26,dollars,1.0147420147420148
PCI,2025-09,at close of business on nta per unit,dollars,1.096,1,True,holdout,02991712,,,,
PIC,2025-09,,,1.276,0,False,learn,02991985,nta after tax,1.295,dollars,1.0148902821316614
MIR,2025-09,,,3.44,0,False,learn,02991706,as at before tax after tax,3.42,dollars,0.9941860465116279
GCI,2025-09,on nta per unit as at,dollars,2.0105,1,True,learn,02991158,,,,
MOT,2025-09,is as follows value date nta per unit,dollars,2.1485,1,True,learn,02991185,,,,
TCF,2025-09,as follows value date nav per unit,dollars,5.936,1,True,learn,02991080,,,,
ECP,2025-09,,,1.731,0,False,learn,02991281,unrealised gains at cents cents at,1.696,cents,0.9797804737146157
PIC,2025-09,,,1.276,0,False,learn,02990685,nta before tax,1.3,dollars,1.0188087774294672
AMH,2025-09,,,1.2,0,False,learn,02990155,after tax ex div cum div,1.18,dollars,0.9833333333333333
HCF,2025-09,deferred tax nta per share after all taxes,dollars,0.012,2,True,holdout,02990019,,,,
HCF,2025-09,month month nta per share before deferred tax,dollars,0.012,2,True,holdout,02990019,,,,
AUI,2025-08,is as below weekly pre tax nta per share,dollars,13.48,1,True,holdout,02989797,,,,
AMH,2025-08,,,1.24,0,False,learn,02989290,pre tax nta per share,1.25,dollars,1.0080645161290323
PCI,2025-08,at close of business on nta per unit,dollars,1.096,1,True,holdout,02988474,,,,
PL8,2025-08,,,1.21,0,False,learn,03046461,as at nta per share pre tax nta,1.169,dollars,0.9661157024793389
PCI,2025-08,,,1.096,0,False,holdout,02985631,at close of business on nta per unit,1.102,dollars,1.0054744525547445
MXT,2025-08,,,2.0005,0,False,learn,02984906,is as follows value date nta per unit,2.0093,dollars,1.0043989002749312
MIR,2025-08,,,3.42,0,False,learn,02984661,street melbourne victoria mufg corporate limited telephone,3.46,cents,1.0116959064327486
AMH,2025-08,,,1.24,0,False,learn,02984656,pre tax nta per share,1.27,dollars,1.0241935483870968
KKC,2025-08,,,2.4262,0,False,learn,02984590,current nta estimate,2.4412,dollars,1.0061825076250925
OPH,2025-08,,,3.634,0,False,learn,02984504,is as follows value date nav per unit,3.5652,dollars,0.9810676940011007
LSF,2025-08,,,3.5263,0,False,learn,02984460,were nta per ordinary share nta before tax,3.4483,dollars,0.977880497972379
SEC,2025-08,,,2.664,0,False,holdout,02982836,spheria emerging companies limited level australia square tower,2.64,cents,0.990990990990991
SEC,2025-08,,,2.664,0,False,holdout,02982339,spheria emerging companies limited level,2.64,cents,0.990990990990991
PIC,2025-08,,,1.352,0,False,learn,02982190,nta before tax,1.33,dollars,0.9837278106508875
WQG,2025-08,nta before tax,dollars,2.085,2,True,learn,02981856,,,,
WQG,2025-08,below net tangible assets nta before tax,dollars,2.085,2,True,learn,02981856,,,,
LSF,2025-08,,,3.5263,0,False,learn,02981842,were nta per ordinary share nta before tax,3.5387,dollars,1.003516433655673
GCI,2025-08,,,2.0095,0,False,learn,02981489,on nta per unit as at,2.0159,dollars,1.0031848718586711
RG8,2025-08,,,2.49,0,False,learn,02981402,ordinary share for regal asian investments limited was,2.56,dollars,1.0281124497991967
OPH,2025-08,,,3.634,0,False,learn,02981346,is as follows value date nav per unit,3.5267,dollars,0.9704733076499725
PGF,2025-08,,,2.62,0,False,learn,02981416,nta before tax accruals,2.63,dollars,1.0038167938931297
PL8,2025-08,,,1.21,0,False,learn,02981094,as at nta per share pre tax nta,1.181,dollars,0.9760330578512397
LSF,2025-08,,,3.5263,0,False,learn,02980658,were nta per ordinary share nta before tax,3.4685,dollars,0.9836088818308142
TVL,2025-08,m total nav nta per share a m,dollars,0.116,2,True,learn,02980522,,,,
TVL,2025-08,nta a m a m nta per share,dollars,0.116,2,True,learn,02980522,,,,
GCI,2025-08,,,2.0095,0,False,learn,02980438,on nta per unit as at,2.015,dollars,1.0027369992535458
TEK,2025-08,,,0.248,0,False,holdout,02980389,appendix e and annual report on or around,0.25,cents,1.0080645161290323
CDO,2025-08,,,1.977,0,False,learn,02980377,for more information contact cadence opportunities fund on,2.0,dollars,1.0116337885685383
NSC,2025-08,,,0.42,0,False,holdout,02980197,share price of holdings since inception dividend yield,0.4,dollars,0.9523809523809524
PL8,2025-08,,,1.21,0,False,learn,02980099,as at nta per share pre tax nta,1.173,dollars,0.9694214876033058
PE1,2025-08,,,1.6712,0,False,learn,02979751,net asset value,1.6537,cents,0.9895284825275251
WAM,2025-08,,,1.7507,0,False,learn,02979408,assets investment portfolio performance month end share price bn,1.66,dollars,0.9481921517107442
LSF,2025-08,,,3.5263,0,False,learn,02979223,were nta per ordinary share nta before tax,3.43,dollars,0.972690922496668
MOT,2025-08,is as follows value date nta per unit,dollars,2.1467,1,True,learn,02979095,,,,
8IH,2025-08,,,0.0427,0,False,learn,02978996,per share as of is s a,0.0422,dollars,0.9882903981264637
AMH,2025-08,,,1.24,0,False,learn,02978902,pre tax nta per share,1.27,dollars,1.0241935483870968
KKC,2025-08,,,2.4262,0,False,learn,02978818,current nta estimate,2.4412,dollars,1.0061825076250925
RG8,2025-08,ordinary share for regal asian investments limited was,dollars,2.49,1,True,learn,02978872,,,,
GCI,2025-08,on nta per unit as at,dollars,2.0095,1,True,learn,02978018,,,,
LSX,2025-08,,,0.932,0,False,holdout,02977988,nta per share as at before tax,0.924,cents,0.9914163090128755
LF1,2025-08,nta per unit,dollars,2.0,2,True,learn,02977639,,,,
LF1,2025-08,fund was as follows nta per unit,dollars,2.0,2,True,learn,02977639,,,,
ECP,2025-08,,,1.808,0,False,learn,02977557,on on unrealised gains unrealised gains at,1.696,cents,0.9380530973451326
TGF,2025-08,,,2.1972,0,False,holdout,02976572,estimated nta post tax,2.11,dollars,0.9603131257964681
PIC,2025-07,nta before tax,dollars,1.302,2,True,learn,02976094,,,,
PIC,2025-07,was nta per ordinary share nta before tax,dollars,1.302,2,True,learn,02976094,,,,
MEC,2025-07,,,1.2916,0,False,learn,02975420,noted below dollars per share estimated nta pre tax,1.3098,dollars,1.014091049860638
GCI,2025-07,,,2.0095,0,False,learn,02974523,governor macquarie tower farrer place sydney nsw p,2.0,dollars,0.9952724558347847
PCI,2025-07,,,1.096,0,False,holdout,02974514,at close of business on nta per unit,1.102,dollars,1.0054744525547445
PIC,2025-07,,,1.302,0,False,learn,02974007,nta before tax,1.314,dollars,1.0092165898617511
CAM,2025-07,,,0.79,0,False,holdout,02973398,nta before tax,0.788,dollars,0.9974683544303797
PIC,2025-07,,,1.302,0,False,learn,02973387,nta before tax,1.308,dollars,1.0046082949308757
LSF,2025-07,,,3.3228,0,False,learn,02973008,nta after tax,3.2444,dollars,0.9764054411941736
DJW,2025-07,,,3.51,0,False,learn,02973192,pre tax nta per share,3.49,dollars,0.9943019943019944
MOT,2025-07,,,2.1463,0,False,learn,02972811,is as follows value date nta per unit,2.1538,dollars,1.0034943856869962
PCI,2025-07,,,1.096,0,False,holdout,02971473,at close of business on nta per unit,1.1,dollars,1.0036496350364963
LRT,2025-07,unit of the trust as at was,dollars,1.8464,1,True,learn,02971394,,,,
MOT,2025-07,,,2.1463,0,False,learn,02971181,is as follows value date nta per unit,2.1513,dollars,1.0023295904579974
PIC,2025-07,,,1.302,0,False,learn,02971136,nta before tax,1.311,dollars,1.0069124423963134
AFI,2025-07,pre tax nta per share,dollars,8.51,2,True,learn,02970998,,,,
AFI,2025-07,share as at pre tax nta per share,dollars,8.51,2,True,learn,02970998,,,,
RF1,2025-07,,,3.36,0,False,learn,02970918,nav per unit of regal investment fund was,3.31,dollars,0.9851190476190477
SEC,2025-07,,,2.525,0,False,holdout,02970752,at estimated nta per share pre tax nta,2.513,dollars,0.9952475247524752
SEC,2025-07,,,2.525,0,False,holdout,02969933,at estimated nta per share pre tax nta,2.491,dollars,0.9865346534653466
QRI,2025-07,,,1.6003,0,False,holdout,02969843,is as follows value date nta per unit,1.6049,dollars,1.0028744610385552
PL8,2025-07,,,1.173,0,False,learn,02969766,as at nta per share pre tax nta,1.158,dollars,0.9872122762148337
PIA,2025-07,,,1.4576,0,False,holdout,02969689,and before tax on unrealised gains and losses,1.405,cents,0.9639132821075741
PCI,2025-07,,,1.096,0,False,holdout,02969434,at close of business on nta per unit,1.1,dollars,1.0036496350364963
TGF,2025-07,,,2.0478,0,False,holdout,02968989,fytd,2.01,dollars,0.9815411661295047
AUI,2025-07,,,13.29,0,False,holdout,02969256,is as below weekly pre tax nta per share,12.99,dollars,0.9774266365688489
FGX,2025-07,,,1.4408,0,False,learn,02969184,future generation australia firetrail investments eley griffiths group,1.4,dollars,0.9716823986674069
BHD,2025-07,in cents is cents nta before tax,cents,0.2548,1,True,holdout,02969127,,,,
MOT,2025-07,is as follows value date nta per unit,dollars,2.1463,1,True,learn,02969146,,,,
RF1,2025-07,,,3.36,0,False,learn,02968963,nav per unit of regal investment fund was,3.25,dollars,0.9672619047619048
MXT,2025-07,,,2.0001,0,False,learn,02968743,is as follows value date nta per unit,2.0044,dollars,1.0021498925053747
HM1,2025-07,,,3.89,0,False,learn,02968690,asx announcements asx limited exchange centre level,4.0,dollars,1.0282776349614395
GCI,2025-07,on nta per unit as at,dollars,2.0095,1,True,learn,02968627,,,,
