ticker,month,label,unit,truth,n_matching_labels,matched,nearest_label,nearest_value,nearest_unit,nearest_ratio,split,announcement_id
MIR,2025-10,,,3.48,0,False,street melbourne victoria mufg corporate limited telephone,3.46,cents,0.9942528735632183,learn,03012211
RG8,2025-10,,,3.01,0,False,ordinary share for regal asian investments limited was,2.93,dollars,0.9734219269102992,learn,03012148
MOT,2025-10,,,2.1505,0,False,is as follows value date nta per unit,2.1552,dollars,1.0021855382469191,learn,03010967
MOT,2025-10,is as follows value date nta per unit,dollars,2.1505,1,True,,,,,learn,03010324
QRI,2025-10,is as follows value date nta per unit,dollars,1.6012,1,True,,,,,holdout,03010017
SEC,2025-10,at estimated nta per share pre tax nta,dollars,2.699,1,True,,,,,holdout,03009894
CD3,2025-10,,,1.75,0,False,nta value after tax as at was,1.731,dollars,0.9891428571428572,learn,03009750
SEC,2025-10,,,2.699,0,False,as at nta per share pre tax nta,2.715,dollars,1.0059281215264912,holdout,03009551
CIN,2025-10,,,46.95,0,False,,,,,learn,03009023
TGF,2025-10,,,2.6977,0,False,estimated nta pre tax,2.66,dollars,0.986025132520295,holdout,03008878
AUI,2025-10,,,13.34,0,False,is as below weekly pre tax nta per share,13.41,dollars,1.0052473763118441,holdout,03009310
GVF,2025-10,,,1.3711,0,False,share staude capital global value nta before tax,1.3545,dollars,0.9878929326817883,learn,03009440
MIR,2025-10,,,3.48,0,False,street melbourne victoria mufg corporate limited telephone,3.46,cents,0.9942528735632183,learn,03008794
REV,2025-10,,,2.015,0,False,is as follows value date nta per unit,2.0048,dollars,0.9949379652605458,learn,03007989
SEC,2025-10,,,2.699,0,False,at estimated nta per share pre tax nta,2.669,dollars,0.9888847721378289,holdout,03007813
GFL,2025-10,,,4.869,0,False,hathaway ecp global growth fund uk managed portfolio,4.83,dollars,0.9919901417128775,learn,03007051
CIN,2025-10,,,46.95,0,False,,,,,learn,03006364
SEC,2025-10,,,2.699,0,False,at estimated nta per share pre tax nta,2.665,dollars,0.9874027417562061,holdout,03006347
PCI,2025-10,,,1.0821,0,False,at close of business on nta per unit,1.097,dollars,1.0137695222253025,holdout,03006311
LSF,2025-10,,,3.6145,0,False,were nta per ordinary share nta before tax,3.6382,dollars,1.006556923502559,learn,03005617
AMH,2025-10,,,1.19,0,False,pre tax nta per share,1.22,dollars,1.0252100840336136,learn,03005778
PL8,2025-10,,,1.19,0,False,as at nta per share pre tax nta,1.196,dollars,1.0050420168067227,learn,03005359
AMH,2025-10,,,1.19,0,False,as at before tax after tax,1.2,dollars,1.0084033613445378,learn,03005185
PCI,2025-10,,,1.0821,0,False,at close of business on nta per unit,1.096,dollars,1.012845393216893,holdout,03005126
GCI,2025-10,on nta per unit as at,dollars,2.0102,1,True,,,,,learn,03004465
LSF,2025-09,,,3.5881,0,False,were nta per ordinary share nta before tax,3.6088,dollars,1.0057690699813273,learn,03004218
TCF,2025-09,as follows value date nav per unit,dollars,5.936,1,True,,,,,learn,03003924
MXT,2025-09,,,2.0002,0,False,is as follows value date nta per unit,2.0122,dollars,1.005999400059994,learn,03002777
WQG,2025-09,,,2.225,0,False,nta before tax,2.182,dollars,0.9806741573033707,learn,03002349
LRT,2025-09,,,2.5147,0,False,unit of the trust as at was,2.4892,dollars,0.9898596254026325,learn,03002406
GCI,2025-09,,,2.0105,0,False,governor macquarie tower farrer place sydney nsw p,2.0,dollars,0.9947774185525988,learn,03001900
VG1,2025-09,,,2.23,0,False,share for vgi partners global investments limited was,2.2,dollars,0.9865470852017938,learn,03001644
OPH,2025-09,,,3.7412,0,False,is as follows value date nav per unit,3.7122,dollars,0.9922484764246766,learn,03001509
GCI,2025-09,,,2.0105,0,False,on nta per unit as at,2.0207,dollars,1.0050733648346184,learn,03000967
SEC,2025-09,,,2.63,0,False,at estimated nta per share pre tax nta,2.637,dollars,1.002661596958175,holdout,03000436
MOT,2025-09,,,2.1485,0,False,is as follows value date nta per unit,2.156,dollars,1.0034908075401445,learn,02999632
QRI,2025-09,,,1.5997,0,False,is as follows value date nta per unit,1.6066,dollars,1.00431330874539,holdout,02999626
GCI,2025-09,,,2.0105,0,False,on nta per unit as at,2.0195,dollars,1.0044764983834866,learn,02998849
PIC,2025-09,,,1.276,0,False,nta before tax,1.287,dollars,1.0086206896551724,learn,02998926
