Fund,Sector,Country,Percent,Date,ISIN
JPMorgan Global Growth & Income,Global Equity Income,China,2.2,30/06/2018,GB00BYMKY695
JPMorgan Global Growth & Income,Global Equity Income,India,0.7,30/06/2018,GB00BYMKY695
JPMorgan Global Growth & Income,Global Equity Income,Indonesia,0.5,30/06/2018,GB00BYMKY695
JPMorgan Global Growth & Income,Global Equity Income,Japan,6.2,30/06/2018,GB00BYMKY695
JPMorgan Global Growth & Income,Global Equity Income,Singapore,1,30/06/2018,GB00BYMKY695
JPMorgan Global Growth & Income,Global Equity Income,Russia,0.9,30/06/2018,GB00BYMKY695
JPMorgan Global Growth & Income,Global Equity Income,Belgium,0.6,30/06/2018,GB00BYMKY695
JPMorgan Global Growth & Income,Global Equity Income,Finland,1.7,30/06/2018,GB00BYMKY695
JPMorgan Global Growth & Income,Global Equity Income,France,3.2,30/06/2018,GB00BYMKY695
JPMorgan Global Growth & Income,Global Equity Income,Germany,4.8,30/06/2018,GB00BYMKY695
JPMorgan Global Growth & Income,Global Equity Income,Ireland,6.8,30/06/2018,GB00BYMKY695
JPMorgan Global Growth & Income,Global Equity Income,Italy,1.1,30/06/2018,GB00BYMKY695
JPMorgan Global Growth & Income,Global Equity Income,Luxembourg,1,30/06/2018,GB00BYMKY695
JPMorgan Global Growth & Income,Global Equity Income,Netherlands,4.8,30/06/2018,GB00BYMKY695
JPMorgan Global Growth & Income,Global Equity Income,Spain,3,30/06/2018,GB00BYMKY695
JPMorgan Global Growth & Income,Global Equity Income,Sweden,1.4,30/06/2018,GB00BYMKY695
JPMorgan Global Growth & Income,Global Equity Income,Switzerland,1.6,30/06/2018,GB00BYMKY695
JPMorgan Global Growth & Income,Global Equity Income,UK,7.8,30/06/2018,GB00BYMKY695
JPMorgan Global Growth & Income,Global Equity Income,Canada,1.4,30/06/2018,GB00BYMKY695
JPMorgan Global Growth & Income,Global Equity Income,USA,46.7,30/06/2018,GB00BYMKY695
JPMorgan Global Growth & Income,Global Equity Income,Cash/Cash Equivalent,1.7,30/06/2018,GB00BYMKY695
JPMorgan Global Growth & Income,Global Equity Income,Fixed Interest,0,30/06/2018,GB00BYMKY695
JPMorgan Indian,Country Specialists: Asia Pacific,India,99,30/06/2018,GB0003450359
JPMorgan Indian,Country Specialists: Asia Pacific,Cash/Cash Equivalent,1,30/06/2018,GB0003450359
JPMorgan Japan Smaller Companies,Japanese Smaller Companies,Japan,97.4,30/06/2018,GB0003165817
JPMorgan Japan Smaller Companies,Japanese Smaller Companies,Cash/Cash Equivalent,2.6,30/06/2018,GB0003165817
JPMorgan Japan Smaller Companies,Japanese Smaller Companies,Fixed Interest,0,30/06/2018,GB0003165817
JPMorgan Japanese,Japan,Japan,99,30/06/2018,GB0001740025
JPMorgan Japanese,Japan,Cash/Cash Equivalent,1,30/06/2018,GB0001740025
JPMorgan Japanese,Japan,Fixed Interest,0,30/06/2018,GB0001740025
JPMorgan MidCap,UK All Companies,Not reported,,,
JPMorgan Multi-Asset,Flexible Investment,Australia,1.6,30/06/2018,GB00BFWJJT14
JPMorgan Multi-Asset,Flexible Investment,Japan,2.3,30/06/2018,GB00BFWJJT14
JPMorgan Multi-Asset,Flexible Investment,Singapore,0.5,30/06/2018,GB00BFWJJT14
JPMorgan Multi-Asset,Flexible Investment,Finland,0.6,30/06/2018,GB00BFWJJT14
JPMorgan Multi-Asset,Flexible Investment,France,4.6,30/06/2018,GB00BFWJJT14
JPMorgan Multi-Asset,Flexible Investment,Germany,1.9,30/06/2018,GB00BFWJJT14
JPMorgan Multi-Asset,Flexible Investment,Ireland,1.4,30/06/2018,GB00BFWJJT14
JPMorgan Multi-Asset,Flexible Investment,Italy,1.5,30/06/2018,GB00BFWJJT14
JPMorgan Multi-Asset,Flexible Investment,Netherlands,4.3,30/06/2018,GB00BFWJJT14
JPMorgan Multi-Asset,Flexible Investment,Norway,0.3,30/06/2018,GB00BFWJJT14
JPMorgan Multi-Asset,Flexible Investment,Spain,2.4,30/06/2018,GB00BFWJJT14
JPMorgan Multi-Asset,Flexible Investment,Sweden,1.4,30/06/2018,GB00BFWJJT14
JPMorgan Multi-Asset,Flexible Investment,Switzerland,4.1,30/06/2018,GB00BFWJJT14
JPMorgan Multi-Asset,Flexible Investment,UK,9.7,30/06/2018,GB00BFWJJT14
JPMorgan Multi-Asset,Flexible Investment,Canada,1.3,30/06/2018,GB00BFWJJT14
JPMorgan Multi-Asset,Flexible Investment,USA,26.2,30/06/2018,GB00BFWJJT14
JPMorgan Multi-Asset,Flexible Investment,Other Countries,10.1,30/06/2018,GB00BFWJJT14
JPMorgan Multi-Asset,Flexible Investment,Cash/Cash Equivalent,10.8,30/06/2018,GB00BFWJJT14
JPMorgan Multi-Asset,Flexible Investment,Fixed Interest,15,30/06/2018,GB00BFWJJT14
JPMorgan Russian Securities,Country Specialists: Europe,Russia,96.5,30/06/2018,GB0032164732
JPMorgan Russian Securities,Country Specialists: Europe,Cash/Cash Equivalent,3.5,30/06/2018,GB0032164732
JPMorgan Smaller Companies,UK Smaller Companies,UK,98.2,30/06/2018,GB0007416000
JPMorgan Smaller Companies,UK Smaller Companies,Cash/Cash Equivalent,1.8,30/06/2018,GB0007416000
JPMorgan Smaller Companies,UK Smaller Companies,Fixed Interest,0,30/06/2018,GB0007416000
JPMorgan US Smaller Companies,North American Smaller Companies,USA,98.5,30/06/2018,GB00BJL5F346
JPMorgan US Smaller Companies,North American Smaller Companies,Cash/Cash Equivalent,1.5,30/06/2018,GB00BJL5F346
Jupiter Emerging & Frontier Income,Global Emerging Markets,Kenya,2.93,30/06/2018,GB00BDR05757
Jupiter Emerging & Frontier Income,Global Emerging Markets,Nigeria,4.33,30/06/2018,GB00BDR05757
Jupiter Emerging & Frontier Income,Global Emerging Markets,South Africa,3.42,30/06/2018,GB00BDR05757
Jupiter Emerging & Frontier Income,Global Emerging Markets,Indonesia,1.73,30/06/2018,GB00BDR05757
Jupiter Emerging & Frontier Income,Global Emerging Markets,Malaysia,2.13,30/06/2018,GB00BDR05757
Jupiter Emerging & Frontier Income,Global Emerging Markets,Pakistan,1.56,30/06/2018,GB00BDR05757
Jupiter Emerging & Frontier Income,Global Emerging Markets,Philippines,1.29,30/06/2018,GB00BDR05757
Jupiter Emerging & Frontier Income,Global Emerging Markets,South Korea,4.95,30/06/2018,GB00BDR05757
Jupiter Emerging & Frontier Income,Global Emerging Markets,Taiwan,10.85,30/06/2018,GB00BDR05757
Jupiter Emerging & Frontier Income,Global Emerging Markets,Czech Republic,2.29,30/06/2018,GB00BDR05757
Jupiter Emerging & Frontier Income,Global Emerging Markets,Romania,4.31,30/06/2018,GB00BDR05757
Jupiter Emerging & Frontier Income,Global Emerging Markets,Russia,10.29,30/06/2018,GB00BDR05757
Jupiter Emerging & Frontier Income,Global Emerging Markets,Turkey,1.61,30/06/2018,GB00BDR05757
Jupiter Emerging & Frontier Income,Global Emerging Markets,Guernsey,2.28,30/06/2018,GB00BDR05757
Jupiter Emerging & Frontier Income,Global Emerging Markets,Luxembourg,1.97,30/06/2018,GB00BDR05757
Jupiter Emerging & Frontier Income,Global Emerging Markets,UK,4.85,30/06/2018,GB00BDR05757
Jupiter Emerging & Frontier Income,Global Emerging Markets,Brazil,2.17,30/06/2018,GB00BDR05757
Jupiter Emerging & Frontier Income,Global Emerging Markets,Chile,1.5,30/06/2018,GB00BDR05757
Jupiter Emerging & Frontier Income,Global Emerging Markets,Colombia,2.24,30/06/2018,GB00BDR05757
Jupiter Emerging & Frontier Income,Global Emerging Markets,Mexico,2.94,30/06/2018,GB00BDR05757
Jupiter Emerging & Frontier Income,Global Emerging Markets,Netherlands Antilles,2.32,30/06/2018,GB00BDR05757
Jupiter Emerging & Frontier Income,Global Emerging Markets,United Arab Emirates,4.5,30/06/2018,GB00BDR05757
Jupiter Emerging & Frontier Income,Global Emerging Markets,Bermuda,5.82,30/06/2018,GB00BDR05757
Jupiter Emerging & Frontier Income,Global Emerging Markets,Cayman Islands,16.07,30/06/2018,GB00BDR05757
Jupiter Emerging & Frontier Income,Global Emerging Markets,Other Countries,1.61,30/06/2018,GB00BDR05757
Jupiter Emerging & Frontier Income,Global Emerging Markets,Cash/Cash Equivalent,0.04,30/06/2018,GB00BDR05757
Jupiter European Opportunities,Europe,Belgium,1.41,30/06/2018,GB0000197722
Jupiter European Opportunities,Europe,Denmark,7.58,30/06/2018,GB0000197722
Jupiter European Opportunities,Europe,Finland,0.67,30/06/2018,GB0000197722
Jupiter European Opportunities,Europe,France,9.79,30/06/2018,GB0000197722
Jupiter European Opportunities,Europe,Germany,32.46,30/06/2018,GB0000197722
Jupiter European Opportunities,Europe,Guernsey,4.92,30/06/2018,GB0000197722
Jupiter European Opportunities,Europe,Ireland,3.33,30/06/2018,GB0000197722
Jupiter European Opportunities,Europe,Italy,0.95,30/06/2018,GB0000197722
Jupiter European Opportunities,Europe,Netherlands,8.04,30/06/2018,GB0000197722
Jupiter European Opportunities,Europe,Norway,1.79,30/06/2018,GB0000197722
Jupiter European Opportunities,Europe,Other European,0.24,30/06/2018,GB0000197722
Jupiter European Opportunities,Europe,Spain,10.32,30/06/2018,GB0000197722
Jupiter European Opportunities,Europe,Sweden,0.2,30/06/2018,GB0000197722
Jupiter European Opportunities,Europe,UK,16.55,30/06/2018,GB0000197722
Jupiter European Opportunities,Europe,Cash/Cash Equivalent,1.75,30/06/2018,GB0000197722
Jupiter Green,Sector Specialist: Environmental,Australia,0.66,30/06/2018,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,China,1.03,30/06/2018,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Hong Kong,0.74,30/06/2018,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Japan,12.98,30/06/2018,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Singapore,1.16,30/06/2018,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Austria,3.28,30/06/2018,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Denmark,4.45,30/06/2018,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,France,3.98,30/06/2018,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Germany,3.27,30/06/2018,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Italy,1.27,30/06/2018,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Luxembourg,0.83,30/06/2018,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Netherlands,2.06,30/06/2018,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Norway,4.92,30/06/2018,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Sweden,1.23,30/06/2018,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,UK,15.77,30/06/2018,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Chile,0.58,30/06/2018,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Canada,1.27,30/06/2018,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,USA,33.58,30/06/2018,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Other Countries,0.93,30/06/2018,GB00B120GL77
Jupiter Green,Sector Specialist: Environmental,Cash/Cash Equivalent,6.01,30/06/2018,GB00B120GL77
Jupiter UK Growth,UK All Companies,Germany,3.27,30/06/2018,GB00BFD3V961
Jupiter UK Growth,UK All Companies,Ireland,7.18,30/06/2018,GB00BFD3V961
Jupiter UK Growth,UK All Companies,Netherlands,1.57,30/06/2018,GB00BFD3V961
Jupiter UK Growth,UK All Companies,Spain,3.72,30/06/2018,GB00BFD3V961
Jupiter UK Growth,UK All Companies,UK,71.06,30/06/2018,GB00BFD3V961
Jupiter UK Growth,UK All Companies,USA,4.29,30/06/2018,GB00BFD3V961
Jupiter UK Growth,UK All Companies,Other Countries,2.71,30/06/2018,GB00BFD3V961
Jupiter UK Growth,UK All Companies,Cash/Cash Equivalent,6.2,30/06/2018,GB00BFD3V961
Jupiter US Smaller Companies,North American Smaller Companies,Canada,2.65,30/06/2018,GB0003463402
Jupiter US Smaller Companies,North American Smaller Companies,USA,92.44,30/06/2018,GB0003463402
Jupiter US Smaller Companies,North American Smaller Companies,Cash/Cash Equivalent,4.91,30/06/2018,GB0003463402
JZ Capital Partners,Flexible Investment,Not reported,,,
Keystone,UK All Companies,Ireland,2.23,30/06/2018,GB0004912068
Keystone,UK All Companies,UK,96.12,30/06/2018,GB0004912068
Keystone,UK All Companies,Canada,2.12,30/06/2018,GB0004912068
Keystone,UK All Companies,USA,0.99,30/06/2018,GB0004912068
Keystone,UK All Companies,Cash/Cash Equivalent,-1.46,30/06/2018,GB0004912068
Kings Arms Yard VCT,VCT Generalist,Not reported,,,
Law Debenture Corporation,Global,Asia exc Japan,3.91,30/06/2018,GB0031429219
Law Debenture Corporation,Global,Japan,1.63,30/06/2018,GB0031429219
Law Debenture Corporation,Global,Denmark,0.39,30/06/2018,GB0031429219
Law Debenture Corporation,Global,France,1.24,30/06/2018,GB0031429219
Law Debenture Corporation,Global,Germany,2.31,30/06/2018,GB0031429219
Law Debenture Corporation,Global,Ireland,0.8,30/06/2018,GB0031429219
Law Debenture Corporation,Global,Netherlands,0.85,30/06/2018,GB0031429219
Law Debenture Corporation,Global,Spain,0.38,30/06/2018,GB0031429219
Law Debenture Corporation,Global,Sweden,0.19,30/06/2018,GB0031429219
Law Debenture Corporation,Global,Switzerland,1.38,30/06/2018,GB0031429219
Law Debenture Corporation,Global,UK,70.2,30/06/2018,GB0031429219
Law Debenture Corporation,Global,Brazil,1.82,30/06/2018,GB0031429219
Law Debenture Corporation,Global,Canada,0.49,30/06/2018,GB0031429219
Law Debenture Corporation,Global,USA,6.62,30/06/2018,GB0031429219
Law Debenture Corporation,Global,Cash/Cash Equivalent,7.79,30/06/2018,GB0031429219
Law Debenture Corporation,Global,Fixed Interest,0,30/06/2018,GB0031429219
Lazard World Trust Fund,Global,Not reported,,,
Lindsell Train,Global,Japan,6.24,30/06/2018,GB0031977944
Lindsell Train,Global,France,0.98,30/06/2018,GB0031977944
Lindsell Train,Global,Ireland,3.7,30/06/2018,GB0031977944
Lindsell Train,Global,Netherlands,3.26,30/06/2018,GB0031977944
Lindsell Train,Global,UK,73.8,30/06/2018,GB0031977944
Lindsell Train,Global,USA,9.57,30/06/2018,GB0031977944
Lindsell Train,Global,Cash/Cash Equivalent,2.45,30/06/2018,GB0031977944
Lindsell Train,Global,Fixed Interest,0,30/06/2018,GB0031977944
LMS Capital,Private Equity,Not reported,,,
Lowland,UK Equity Income,Finland,0.01,30/06/2018,GB0005368062
Lowland,UK Equity Income,Ireland,4.57,30/06/2018,GB0005368062
Lowland,UK Equity Income,UK,93.19,30/06/2018,GB0005368062
Lowland,UK Equity Income,Canada,0.49,30/06/2018,GB0005368062
Lowland,UK Equity Income,USA,0.72,30/06/2018,GB0005368062
Lowland,UK Equity Income,Cash/Cash Equivalent,0.59,30/06/2018,GB0005368062
Lowland,UK Equity Income,Fixed Interest,0.43,30/06/2018,GB0005368062
LXI REIT,Property Direct - UK,Not reported,,,
Macau Property Opportunities,Property Direct - Asia Pacific,Not reported,,,
Majedie,Global,South Africa,0.1,30/06/2018,GB0005555221
Majedie,Global,Japan,0.08,30/06/2018,GB0005555221
Majedie,Global,Denmark,0.02,30/06/2018,GB0005555221
Majedie,Global,France,0.87,30/06/2018,GB0005555221
Majedie,Global,Ireland,18.3,30/06/2018,GB0005555221
Majedie,Global,Italy,0.17,30/06/2018,GB0005555221
Majedie,Global,Netherlands,0.22,30/06/2018,GB0005555221
Majedie,Global,Switzerland,0.07,30/06/2018,GB0005555221
Majedie,Global,UK,77.63,30/06/2018,GB0005555221
Majedie,Global,Canada,0.63,30/06/2018,GB0005555221
Majedie,Global,USA,0.21,30/06/2018,GB0005555221
Majedie,Global,Cash/Cash Equivalent,1.7,30/06/2018,GB0005555221
Marble Point Loan Financing,Sector Specialist: Debt,Not reported,,,
Martin Currie Asia Unconstrained,Asia Pacific - Excluding Japan,China,1.54,30/06/2018,GB0005695126
Martin Currie Asia Unconstrained,Asia Pacific - Excluding Japan,Hong Kong,16.44,30/06/2018,GB0005695126
Martin Currie Asia Unconstrained,Asia Pacific - Excluding Japan,India,20.98,30/06/2018,GB0005695126
Martin Currie Asia Unconstrained,Asia Pacific - Excluding Japan,Indonesia,1.64,30/06/2018,GB0005695126
Martin Currie Asia Unconstrained,Asia Pacific - Excluding Japan,Malaysia,3.69,30/06/2018,GB0005695126
Martin Currie Asia Unconstrained,Asia Pacific - Excluding Japan,Singapore,9.27,30/06/2018,GB0005695126
Martin Currie Asia Unconstrained,Asia Pacific - Excluding Japan,South Korea,12,30/06/2018,GB0005695126
Martin Currie Asia Unconstrained,Asia Pacific - Excluding Japan,Taiwan,3.8,30/06/2018,GB0005695126
Martin Currie Asia Unconstrained,Asia Pacific - Excluding Japan,Thailand,2.47,30/06/2018,GB0005695126
Martin Currie Asia Unconstrained,Asia Pacific - Excluding Japan,Luxembourg,2.43,30/06/2018,GB0005695126
Martin Currie Asia Unconstrained,Asia Pacific - Excluding Japan,UK,4.94,30/06/2018,GB0005695126
Martin Currie Asia Unconstrained,Asia Pacific - Excluding Japan,Bermuda,6.98,30/06/2018,GB0005695126
Martin Currie Asia Unconstrained,Asia Pacific - Excluding Japan,Cayman Islands,10.99,30/06/2018,GB0005695126
Martin Currie Asia Unconstrained,Asia Pacific - Excluding Japan,Cash/Cash Equivalent,2.83,30/06/2018,GB0005695126
Martin Currie Global Portfolio,Global,Australia,2.39,30/06/2018,GB0005372411
Martin Currie Global Portfolio,Global,China,1.29,30/06/2018,GB0005372411
Martin Currie Global Portfolio,Global,Hong Kong,4.31,30/06/2018,GB0005372411
Martin Currie Global Portfolio,Global,Japan,3.81,30/06/2018,GB0005372411
Martin Currie Global Portfolio,Global,Taiwan,2.29,30/06/2018,GB0005372411
Martin Currie Global Portfolio,Global,France,1.57,30/06/2018,GB0005372411
Martin Currie Global Portfolio,Global,Germany,0.83,30/06/2018,GB0005372411
Martin Currie Global Portfolio,Global,Ireland,4.12,30/06/2018,GB0005372411
Martin Currie Global Portfolio,Global,Netherlands,4.71,30/06/2018,GB0005372411
Martin Currie Global Portfolio,Global,Spain,3.19,30/06/2018,GB0005372411
Martin Currie Global Portfolio,Global,Sweden,2.32,30/06/2018,GB0005372411
Martin Currie Global Portfolio,Global,UK,12.49,30/06/2018,GB0005372411
Martin Currie Global Portfolio,Global,Israel,2.9,30/06/2018,GB0005372411
Martin Currie Global Portfolio,Global,USA,43.43,30/06/2018,GB0005372411
Martin Currie Global Portfolio,Global,Cayman Islands,5.03,30/06/2018,GB0005372411
Martin Currie Global Portfolio,Global,Other Countries,4.55,30/06/2018,GB0005372411
Martin Currie Global Portfolio,Global,Cash/Cash Equivalent,0.77,30/06/2018,GB0005372411
Marwyn Value Investors,Global Smaller Companies,Not reported,,,
Maven Income and Growth VCT,VCT Generalist,Not reported,,,
Maven Income and Growth VCT 3,VCT Generalist,Not reported,,,
Maven Income and Growth VCT 5,VCT Generalist,Not reported,,,
MedicX,Property Specialist,Not reported,,,
Menhaden Capital,Sector Specialist: Environmental,Australia,5.23,30/06/2018,GB00BZ0XWD04
Menhaden Capital,Sector Specialist: Environmental,Japan,0.42,30/06/2018,GB00BZ0XWD04
Menhaden Capital,Sector Specialist: Environmental,France,20.44,30/06/2018,GB00BZ0XWD04
Menhaden Capital,Sector Specialist: Environmental,Germany,2.83,30/06/2018,GB00BZ0XWD04
Menhaden Capital,Sector Specialist: Environmental,Spain,18.64,30/06/2018,GB00BZ0XWD04
Menhaden Capital,Sector Specialist: Environmental,UK,12.15,30/06/2018,GB00BZ0XWD04
Menhaden Capital,Sector Specialist: Environmental,Brazil,0.95,30/06/2018,GB00BZ0XWD04
Menhaden Capital,Sector Specialist: Environmental,Canada,3.11,30/06/2018,GB00BZ0XWD04
Menhaden Capital,Sector Specialist: Environmental,USA,25.14,30/06/2018,GB00BZ0XWD04
Menhaden Capital,Sector Specialist: Environmental,Cash/Cash Equivalent,10.88,30/06/2018,GB00BZ0XWD04
Menhaden Capital,Sector Specialist: Environmental,Fixed Interest,0.21,30/06/2018,GB00BZ0XWD04
Mercantile,UK All Companies,UK,94.7,30/06/2018,GB00BF4JDH58
Mercantile,UK All Companies,Cash/Cash Equivalent,5.3,30/06/2018,GB00BF4JDH58
Mercantile,UK All Companies,Fixed Interest,0,30/06/2018,GB00BF4JDH58
Merchants,UK Equity Income,UK,97,30/06/2018,GB0005800072
Merchants,UK Equity Income,Cash/Cash Equivalent,3,30/06/2018,GB0005800072
Mid Wynd International,Global,Australia,0.95,30/06/2018,GB00B6VTTK07
Mid Wynd International,Global,China,3.09,30/06/2018,GB00B6VTTK07
Mid Wynd International,Global,Hong Kong,1.32,30/06/2018,GB00B6VTTK07
Mid Wynd International,Global,India,0.59,30/06/2018,GB00B6VTTK07
Mid Wynd International,Global,Japan,10.78,30/06/2018,GB00B6VTTK07
Mid Wynd International,Global,Singapore,1.04,30/06/2018,GB00B6VTTK07
Mid Wynd International,Global,South Korea,1.8,30/06/2018,GB00B6VTTK07
Mid Wynd International,Global,Thailand,0.81,30/06/2018,GB00B6VTTK07
Mid Wynd International,Global,France,6.95,30/06/2018,GB00B6VTTK07
Mid Wynd International,Global,Germany,3.36,30/06/2018,GB00B6VTTK07
Mid Wynd International,Global,Ireland,1.98,30/06/2018,GB00B6VTTK07
Mid Wynd International,Global,Luxembourg,1.15,30/06/2018,GB00B6VTTK07
Mid Wynd International,Global,Netherlands,3.62,30/06/2018,GB00B6VTTK07
Mid Wynd International,Global,Other European,1.14,30/06/2018,GB00B6VTTK07
Mid Wynd International,Global,Spain,3.16,30/06/2018,GB00B6VTTK07
Mid Wynd International,Global,Sweden,1.99,30/06/2018,GB00B6VTTK07
Mid Wynd International,Global,Switzerland,0.92,30/06/2018,GB00B6VTTK07
Mid Wynd International,Global,UK,3.67,30/06/2018,GB00B6VTTK07
Mid Wynd International,Global,Panama,1.43,30/06/2018,GB00B6VTTK07
Mid Wynd International,Global,USA,43.83,30/06/2018,GB00B6VTTK07
Mid Wynd International,Global,Cayman Islands,2.02,30/06/2018,GB00B6VTTK07
Mid Wynd International,Global,Cash/Cash Equivalent,4.4,30/06/2018,GB00B6VTTK07
Middlefield Canadian Income Trusts,North America,Not reported,,,
Mithras,Private Equity,Not reported,,,
Miton Global Opportunities,Flexible Investment,Asia exc Japan,12.77,30/06/2018,GB0034365949
Miton Global Opportunities,Flexible Investment,Australia,3.83,30/06/2018,GB0034365949
Miton Global Opportunities,Flexible Investment,India,7.63,30/06/2018,GB0034365949
Miton Global Opportunities,Flexible Investment,Japan,6.93,30/06/2018,GB0034365949
Miton Global Opportunities,Flexible Investment,European Developed,7.49,30/06/2018,GB0034365949
Miton Global Opportunities,Flexible Investment,Italy,0.39,30/06/2018,GB0034365949
Miton Global Opportunities,Flexible Investment,UK,33.62,30/06/2018,GB0034365949
Miton Global Opportunities,Flexible Investment,Canada,0.1,30/06/2018,GB0034365949
Miton Global Opportunities,Flexible Investment,Other North America,5.71,30/06/2018,GB0034365949
Miton Global Opportunities,Flexible Investment,USA,0.06,30/06/2018,GB0034365949
Miton Global Opportunities,Flexible Investment,Other Countries,4.79,30/06/2018,GB0034365949
Miton Global Opportunities,Flexible Investment,Latin America Region,3.35,30/06/2018,GB0034365949
Miton Global Opportunities,Flexible Investment,Cash/Cash Equivalent,12.39,30/06/2018,GB0034365949
Miton Global Opportunities,Flexible Investment,Fixed Interest,0.94,30/06/2018,GB0034365949
Miton UK Microcap,UK Smaller Companies,UK,97.03,30/06/2018,GB00BWFGQ085
Miton UK Microcap,UK Smaller Companies,Cash/Cash Equivalent,2.97,30/06/2018,GB00BWFGQ085
Miton UK Microcap,UK Smaller Companies,Fixed Interest,0,30/06/2018,GB00BWFGQ085
Mobeus Income & Growth 2 VCT,VCT Generalist,Not reported,,,
Mobeus Income & Growth 4 VCT,VCT Generalist,Not reported,,,
Mobeus Income & Growth VCT,VCT Generalist,Not reported,,,
Monks,Global,South Africa,3,30/06/2018,GB0030517261
Monks,Global,China,8,30/06/2018,GB0030517261
Monks,Global,Hong Kong,2,30/06/2018,GB0030517261
Monks,Global,India,2,30/06/2018,GB0030517261
Monks,Global,Japan,8,30/06/2018,GB0030517261
Monks,Global,Singapore,1,30/06/2018,GB0030517261
Monks,Global,Taiwan,2,30/06/2018,GB0030517261
Monks,Global,Russia,1,30/06/2018,GB0030517261
Monks,Global,Denmark,1,30/06/2018,GB0030517261
Monks,Global,France,2,30/06/2018,GB0030517261
Monks,Global,Germany,3,30/06/2018,GB0030517261
Monks,Global,Ireland,4,30/06/2018,GB0030517261
Monks,Global,Italy,1,30/06/2018,GB0030517261
Monks,Global,Netherlands,1,30/06/2018,GB0030517261
Monks,Global,Norway,1,30/06/2018,GB0030517261
Monks,Global,Sweden,2,30/06/2018,GB0030517261
Monks,Global,Switzerland,2,30/06/2018,GB0030517261
Monks,Global,UK,6,30/06/2018,GB0030517261
Monks,Global,Brazil,2,30/06/2018,GB0030517261
Monks,Global,Canada,1,30/06/2018,GB0030517261
Monks,Global,USA,46,30/06/2018,GB0030517261
Monks,Global,Cash/Cash Equivalent,1,30/06/2018,GB0030517261
Montanaro European Smaller Companies,European Smaller Companies,Austria,1.19,30/06/2018,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,Belgium,1.47,30/06/2018,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,Denmark,4.4,30/06/2018,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,France,5.95,30/06/2018,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,Germany,19.74,30/06/2018,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,Italy,14.23,30/06/2018,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,Netherlands,3.93,30/06/2018,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,Norway,4.63,30/06/2018,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,Portugal,0.49,30/06/2018,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,Spain,3.65,30/06/2018,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,Sweden,23.42,30/06/2018,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,Switzerland,8.37,30/06/2018,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,Cash/Cash Equivalent,8.53,30/06/2018,GB0004543517
Montanaro European Smaller Companies,European Smaller Companies,Fixed Interest,0,30/06/2018,GB0004543517
Montanaro UK Smaller Companies,UK Smaller Companies,UK,97.51,30/06/2018,GB0006007560
Montanaro UK Smaller Companies,UK Smaller Companies,Cash/Cash Equivalent,2.49,30/06/2018,GB0006007560
Montanaro UK Smaller Companies,UK Smaller Companies,Fixed Interest,0,30/06/2018,GB0006007560
Murray Income,UK Equity Income,Denmark,2.32,30/06/2018,GB0006111123
Murray Income,UK Equity Income,Finland,1.3,30/06/2018,GB0006111123
Murray Income,UK Equity Income,Italy,0.7,30/06/2018,GB0006111123
Murray Income,UK Equity Income,Sweden,1.76,30/06/2018,GB0006111123
Murray Income,UK Equity Income,Switzerland,4.74,30/06/2018,GB0006111123
Murray Income,UK Equity Income,UK,82.13,30/06/2018,GB0006111123
Murray Income,UK Equity Income,USA,2.58,30/06/2018,GB0006111123
Murray Income,UK Equity Income,Cash/Cash Equivalent,4.47,30/06/2018,GB0006111123
Murray International,Global Equity Income,South Africa,0.8,30/06/2018,GB0006111909
Murray International,Global Equity Income,Australia,0.88,30/06/2018,GB0006111909
Murray International,Global Equity Income,Hong Kong,2.3,30/06/2018,GB0006111909
Murray International,Global Equity Income,Indonesia,3.56,30/06/2018,GB0006111909
