signal_month,holding_month,bucket,n_members,n_with_return,fwd_return,signal
2008-04,2008-05,5,19,19,0.008849438375612993,absolute_discount
2008-04,2008-05,6,18,18,0.015922434773884758,absolute_discount
2008-04,2008-05,7,18,18,0.007253352309441265,absolute_discount
2008-04,2008-05,8,19,19,0.028947818500572896,absolute_discount
2008-04,2008-05,9,18,17,0.005928878223707507,absolute_discount
2008-04,2008-05,10,19,19,-0.00048507136787086306,absolute_discount
2008-05,2008-06,1,19,19,-0.06763798735611876,absolute_discount
2008-05,2008-06,2,19,19,-0.07767413426031144,absolute_discount
2008-05,2008-06,3,19,19,-0.07522644741786862,absolute_discount
2008-05,2008-06,4,18,18,-0.09683412364256469,absolute_discount
2008-05,2008-06,5,19,18,-0.09440022246230662,absolute_discount
2008-05,2008-06,6,19,19,-0.07868898303373857,absolute_discount
2008-05,2008-06,7,18,18,-0.0880641887384103,absolute_discount
2008-05,2008-06,8,19,19,-0.08890095318557623,absolute_discount
2008-05,2008-06,9,19,19,-0.08708671416029604,absolute_discount
2008-05,2008-06,10,19,19,-0.06679992832263489,absolute_discount
2008-06,2008-07,1,20,18,-0.026732274723009836,absolute_discount
2008-06,2008-07,2,19,19,-0.05525119082507963,absolute_discount
2008-06,2008-07,3,19,19,-0.028496707648064258,absolute_discount
2008-06,2008-07,4,19,19,-0.01692485840139938,absolute_discount
2008-06,2008-07,5,19,19,-0.02654050531609282,absolute_discount
2008-06,2008-07,6,19,19,-0.0337854950432733,absolute_discount
2008-06,2008-07,7,19,19,-0.048166836370200715,absolute_discount
2008-06,2008-07,8,19,18,-0.040671824958044056,absolute_discount
2008-06,2008-07,9,19,18,-0.03425995425062741,absolute_discount
2008-06,2008-07,10,20,20,-0.030406843519836784,absolute_discount
2008-07,2008-08,1,19,19,0.013066718390492747,absolute_discount
2008-07,2008-08,2,19,18,0.02304085957265219,absolute_discount
2008-07,2008-08,3,19,19,0.035151022611675166,absolute_discount
2008-07,2008-08,4,19,19,0.022869150219806428,absolute_discount
2008-07,2008-08,5,19,19,0.01647237170572194,absolute_discount
