holding_month,F_quality_only,BM_5y_record_universe_gross,F_value_only,F_combined_z0.0,F_combined_z-0.5,F_combined_z-1.0,F_quality_only_TR,BM_5y_record_universe_gross_TR,F_value_only_TR,F_combined_z0.0_TR,F_combined_z-0.5_TR,F_combined_z-1.0_TR
2022-03-31,0.034783786326304966,0.02044214545130418,0.02123877390124288,0.03005824271962962,0.024980519862659867,0.02447629574822536,0.03606421971568334,0.022706587932221894,0.021959708528814192,0.030756513392037603,0.025580112888120968,0.02529164793401126
2022-04-30,-0.034440084674810814,-0.023050127795541157,-0.024415075340699553,-0.05241646668070202,-0.05278843241071397,-0.05278843241071397,-0.02830340172478258,-0.01827202129971328,-0.019615650534967954,-0.048950418151571355,-0.04148517101137125,-0.04148517101137125
2022-05-31,-0.050372768689046575,-0.027295144882455085,-0.023686611312001858,-0.06437689199537999,-0.05278843241071397,-0.05278843241071397,-0.04636133096798837,-0.025494420704790754,-0.022750852341094738,-0.058711836469406684,-0.04148517101137125,-0.04148517101137125
2022-06-30,-0.07334471745896129,-0.05963447163148996,-0.06324732883779946,-0.07639103176075601,-0.07327004367046061,-0.07183752332829296,-0.07107214410108215,-0.05663508581106436,-0.05874913484754332,-0.07391541219057401,-0.07063933684140897,-0.06786841489750123
2022-07-31,0.07112236996355645,0.053216867116727955,0.065098063640632,0.09259932012266393,0.09365602261627713,0.09365602261627713,0.0689209722192479,0.05395350239591257,0.0644254253835686,0.08867694714528138,0.08875997541720959,0.08875997541720959
2022-08-31,0.005857517127869689,-0.008447845248504105,-0.002540512748102666,0.01101457917742886,0.020167329940573922,0.022977997287714463,0.008765892031070649,-0.004175996676614104,0.0013295871294534153,0.01502723010245112,0.026788042949185395,0.033377511358488446
2022-09-30,-0.06379331177573772,-0.06911363748185231,-0.0644984533229771,-0.0607580524641089,-0.0454752012804745,-0.0454752012804745,-0.0617562340019301,-0.06558972597085708,-0.06048154070035198,-0.05899459597995002,-0.04191576283919375,-0.04191576283919375
2022-10-31,-0.0003770237168683817,-0.0015089409012283138,0.004934583745212457,-0.000954003702219387,-0.018155677867889762,-0.018155677867889762,0.0008678801166340099,0.001911367850994449,0.008312071055548178,-0.0002728349425906787,-0.021715159146613375,-0.021715159146613375
2022-11-30,0.03640365457631798,0.07607484699635296,0.08311290548858813,0.041632492036475635,0.04250540113151802,0.03707632606223016,0.04387444910914213,0.07872567645290124,0.0890808638529324,0.05214491586389108,0.053893619799122494,0.04762434171985274
2022-12-31,-0.021729717768622668,-0.005938676314775842,-0.003949947452323464,-0.02513285989643185,-0.02853720421050352,-0.03132476898453772,-0.01923451064969646,-0.00466111771773358,-0.002395297861711058,-0.022891757084954306,-0.025586904149633615,-0.031510722455439996
2023-01-31,0.04283335242011734,0.04336093708460105,0.05341818198020478,0.04978772182046239,0.050707489615435364,0.04498339556556975,0.04488947518533581,0.04664466691682272,0.05599095232551807,0.05229485177685415,0.052104588880629694,0.04498339556556975
2023-02-28,-0.017403094110295045,-0.014497241889579768,-0.00567549769187123,-0.002822260320983809,-0.003495359348064749,0.004207554394757123,-0.019955613235846152,-0.013362393951061223,-0.004890915415247851,-0.006083514242221992,-0.0030108632240337403,0.0048535492267984676
2023-03-31,-0.046816846713022275,-0.03847976058692601,-0.042322496952617375,-0.05518476621904692,-0.05750222611111239,-0.06885587486685048,-0.045452560653317806,-0.036321756882203585,-0.040236800910952865,-0.05498266607441832,-0.05600393843987951,-0.06685815797187332
2023-04-30,-0.005566778223819234,0.0024524462232459205,0.00037343998383979407,-0.009074823346534623,-0.016606620887883373,-0.019714984267802615,-0.004620037816051846,0.00646948581810302,0.004296059587558047,-0.009037078130972877,-0.01423173712108268,-0.01854395191032958
2023-05-31,-0.007349604259097697,-0.02017066909738891,-0.01680932895952819,0.005109825539047252,0.007281769595000741,0.0021745953552881753,-0.0066806328974801125,-0.019840581885041928,-0.016406283566843774,0.007318811238390115,0.007281769595000741,0.0021745953552881753
2023-06-30,0.008809650404222063,-0.0029013433935877768,0.0008243904972714596,0.0174049674884224,0.030988661662515297,0.03344634068683107,0.009856365940007297,-0.0005217483526367265,0.0027427189175910542,0.019373609341749403,0.03365885364118543,0.03438825591446058
2023-07-31,0.037279994379383695,0.02961413559134277,0.03220073720781041,0.039385403455217086,0.0451171653159758,0.047090198185135206,0.04191014703549181,0.03482491660820715,0.037746469044435405,0.045594066883598586,0.04775750143395871,0.04924072672636142
2023-08-31,-0.030406506066902532,-0.033073361266816016,-0.03406111076144095,-0.03888807555654548,-0.03831368143450564,-0.029177476184910234,-0.02659718840894314,-0.029907630629571122,-0.0313242451861742,-0.03397139689435393,-0.03678407029991701,-0.02849801975005812
2023-09-30,-0.008305498237763213,-0.006194446698241158,-0.005856821139755587,-0.00886835881898185,-0.00752615602868149,0.0019042233005963777,-0.007851590504826016,-0.0038709286260887005,-0.003116495971895811,-0.008307649266530015,-0.0067318174960414,0.0029633413441165005
2023-10-31,-0.06296033039844152,-0.06687717354133307,-0.06676406870304114,-0.06200607415277008,-0.06609112278468043,-0.07022783266154102,-0.060952445562526,-0.06258800304125617,-0.06224146863263379,-0.05906117639342733,-0.06323463353507351,-0.06689944759967942
2023-11-30,0.07075532945030949,0.06735509229719638,0.06979406365908807,0.07453473755400536,0.07953611549994744,0.0817256952028592,0.07149501380150579,0.068798386473572,0.07088234709193292,0.07534839034032129,0.07991017886651772,0.0817256952028592
2023-12-31,0.05229946024692955,0.05828085524869556,0.06362628403411462,0.06099928983432825,0.0722919959382988,0.05326168400970258,0.05278470869413452,0.05987420659663089,0.0655126522998266,0.06163617842128477,0.0731411807209075,0.054960053574919975
2024-01-31,-0.0031057732921865207,-0.017452289161144652,-0.019554843805153134,-0.010875245114514744,-0.017193543846807758,0.0005865111577032511,-0.0020329051284092656,-0.014902183249208348,-0.01650101656815573,-0.009202845442115075,-0.014326572979836898,0.0018592384304305237
2024-02-29,0.01934265714001543,0.003960063229416952,0.0014330585702398493,-0.003251277354489386,-0.00609318059832506,0.0008159332216261389,0.018323897846249996,0.005634362494722894,0.003814046188995943,-0.0015799917851528431,-0.005137976382251278,0.0023442599673441887
2024-03-31,0.03741972997875159,0.0265803294754915,0.025652850096416074,0.042190815006081794,0.04284116838562043,0.021107371122018374,0.037528614297187075,0.02839291883960869,0.028363690509594686,0.04484177483450853,0.04635245150052908,0.023337210102932444
2024-04-30,-0.0006238317843186118,0.007666075701216423,0.010082892691623754,0.007679795471268414,0.005437847297770207,0.01734246313335458,0.0011371330220653953,0.01243720045564477,0.014772414016925422,0.008102807315600057,0.005981719669053743,0.01734246313335458
2024-05-31,0.00983049870900062,0.023366396253891808,0.02356927397155787,0.01069856748371761,0.006270481940113591,0.01734246313335458,0.012633059229232446,0.02606521418799039,0.025442559497415945,0.011680354620883227,0.0074159002668068175,0.01734246313335458
2024-06-30,0.009052467532420037,0.00048456335345315295,0.002891653779284503,0.008872800394461625,-0.005673447512186926,-0.00252187111080044,0.008151974372781744,0.002137538034101409,0.004118077211632823,0.005111064150055412,-0.004644640927824786,-0.0011991197880491175
2024-07-31,0.007199524980437532,0.02961523683421897,0.03109601428045235,0.013233595978643764,0.008392621282997509,0.043014260786187954,0.004454439342718818,0.03287567888635077,0.03525707005609642,0.015859663765912982,0.010197132561192998,0.043014260786187954
2024-08-31,-0.028061034636867602,-0.021368607807206553,-0.014391450362952321,0.013233595978643764,0.008392621282997509,,-0.025428779933270806,-0.01941152221793086,-0.012258463560681344,0.015859663765912982,0.010197132561192998,
2024-09-30,-0.0004694835967885614,0.004327424633132615,0.005685578535694211,0.0024811459921535344,0.0007991457897648518,0.043014260786187954,0.00040844505947462413,0.006566586142572195,0.008649925791111717,0.004753580695161305,0.003176098700108711,0.043014260786187954
2024-10-31,0.0021055941650159745,-0.015148789617981773,-0.011231990275242678,0.011050289208070468,0.0031231541987774376,0.043014260786187954,0.000447985703415582,-0.013332843850839726,-0.008931991698200593,0.009015016868771437,-0.0009206461863327398,0.043014260786187954
2024-11-30,0.054670768742502124,0.020998943367977776,0.024744742140592735,0.052534699955553286,0.04096091615250669,0.022197510396281872,0.05522541141312198,0.02278437082370793,0.02612749379624453,0.05026866417459454,0.04388826567399833,0.023714058383721877
2024-12-31,-0.023829719369119373,-0.0034895330976552064,-0.004287722197138579,-0.04497206205187472,-0.026576157727387396,0.022197510396281872,-0.02711573411792724,-0.0011666897788432517,-0.0016044299408843508,-0.05118668062907816,0.04388826567399833,0.023714058383721877
2025-01-31,0.04064673135355826,0.0338405938349428,0.04285902085252083,0.056426598350925436,0.043133651662111944,0.022197510396281872,0.048188614983833124,0.03898868094584843,0.047775486230824865,0.06292051555403268,0.049035200572631985,0.023714058383721877
2025-02-28,-0.04776408617770646,-0.021134349360842433,-0.0049823910466742435,-0.020209840679454968,0.043133651662111944,0.022197510396281872,-0.04679659360663993,-0.02108692005075545,-0.005743351693072199,-0.018881914470803573,0.049035200572631985,0.023714058383721877
2025-03-31,-0.05040732488554321,-0.040301020156502096,-0.0372435434008516,-0.040251115442659045,-0.04321106023618919,0.022197510396281872,-0.048936251922889584,-0.03780084278483861,-0.03504645499506317,-0.037308969517351805,-0.03732676838557471,0.023714058383721877
2025-04-30,0.004848820763903511,-0.0012586751722079119,0.0029319846109919783,0.003655185669520845,0.017831834056677803,0.022197510396281872,0.005446165896646873,0.001855391790811847,0.005855604825735515,0.00484987593500757,0.01982298449915568,0.023714058383721877
2025-05-31,0.05755167122354554,0.05101218648265241,0.04676430258440393,0.05044083614969412,0.017831834056677803,,0.06010458382790744,0.0526752324366651,0.04853688407894389,0.053580831308527116,0.01982298449915568,
2025-06-30,0.03711853437937412,0.027166315074675727,0.025168221595362278,0.03364388389438422,0.017831834056677803,0.022197510396281872,0.03994540274571616,0.03040092598662379,0.02837118528690429,0.03491077578627611,0.01982298449915568,0.023714058383721877
2025-07-31,0.03443314597479055,0.03447413446079266,0.04240556735833828,0.03182628798503082,0.017831834056677803,0.022197510396281872,0.037579834696678735,0.03909087550880032,0.047670642745198555,0.0360798637709834,0.01982298449915568,0.023714058383721877
2025-08-31,0.010781729095901636,0.0023499711688581156,0.0032629655899465006,0.011574448980682512,0.01939032109509014,0.022197510396281872,0.014825792008469377,0.004474230705339566,0.005655971770101352,0.018160237542207643,0.027293267368920293,0.023714058383721877
2025-09-30,0.04415833971648151,0.030953904244425796,0.026572168446454297,0.05145391414818848,0.02517070677369824,0.02517070677369824,0.04598420766077051,0.03273484667567388,0.028262590410942364,0.05462500292782989,0.02517070677369824,0.02517070677369824
2025-10-31,0.01872628691020979,0.026671381366835924,0.04030554964687484,0.03686139829768072,0.02517070677369824,0.02517070677369824,0.02306375551352014,0.030955909280546624,0.04238911545720624,0.037714657307020116,0.02517070677369824,0.02517070677369824
2025-11-30,0.006380053895626791,0.010477617053323219,0.011763493680711326,0.00010529349908140404,-0.01761864475935029,0.02517070677369824,0.007382012370832238,0.013233964211649869,0.013010010357136774,0.001091571372151729,-0.015646089013209637,0.02517070677369824
2025-12-31,0.027577334795151478,0.007962167524901385,0.018701321502918693,0.018258880706001852,-0.01761864475935029,0.02517070677369824,0.02886471843547629,0.01037626385909747,0.020756337148355026,0.020378819590646618,-0.015646089013209637,0.02517070677369824
2026-01-31,0.046304983801118776,0.03479543159364866,0.02662883057616552,0.018258880706001852,-0.01761864475935029,0.02517070677369824,0.04923094699475153,0.03791731746936272,0.028087163909498853,0.020378819590646618,-0.015646089013209637,0.02517070677369824
2026-02-28,0.051349746528554646,0.03736987132994973,0.044256071624063996,0.014007904681164576,-0.01761864475935029,0.02517070677369824,0.05353357303515495,0.03470193961467292,0.03286331239881422,0.014007904681164576,-0.015646089013209637,0.02517070677369824
2026-03-31,-0.08999735114490648,-0.09089959659687513,-0.0760399727172151,-0.10339104059702103,-0.01761864475935029,0.02517070677369824,-0.08799270009693734,-0.09027945059602699,-0.08105208090104435,-0.10141848485088037,-0.015646089013209637,0.02517070677369824
2026-04-30,0.08109204340399932,0.07005323603628526,0.05599234835715923,0.06758531997060885,0.07013533068170005,0.02517070677369824,0.08635819899559141,0.07594127103481241,0.05751100810867866,0.07135730638956478,0.06540494697160973,0.02517070677369824
2026-05-31,0.04857453575010612,0.049575464100973944,0.04524217357501949,0.06301846066118402,0.06301846066118402,0.02517070677369824,0.04908104317275229,0.05408889952153728,0.04937648968581931,0.06498763874337579,0.06498763874337579,0.02517070677369824
2026-06-30,-0.011538586596490652,0.003055088230597573,0.014726051198879394,0.06301846066118402,0.06301846066118402,,-0.013169842488192422,0.0065149886734654884,0.018661385155529966,0.06498763874337579,0.06498763874337579,
2026-07-31,-0.021749209684330445,-0.006648152079497874,0.010291588900268543,0.06301846066118402,0.06301846066118402,,-0.01950790433615949,-0.0023839995332286847,0.00870012562081645,0.06498763874337579,0.06498763874337579,
2026-08-31,,,,0.06301846066118402,0.06301846066118402,,,,,0.06498763874337579,0.06498763874337579,
