security_id,company_name,entry_month,exit_month,months_held,entry_discount,entry_z,entry_nav_cagr_5y,spell_compound_return,n_missing_returns,contribution
SEDOL:295958,abrdn UK Smaller Companies Growth,2021-11,2022-04,6,-0.06505102040816324,-0.08972621391203459,0.16160559538300243,-0.2237380627557981,0,-0.02402373269976687
SEDOL:802284,Schroder Japan Growth,2017-08,2018-09,14,-0.09483358863668012,-0.19486566093312832,0.1765072144019365,-0.14105516988711286,0,-0.02529598243282413
SEDOL:906692,TR European Growth,2018-06,2018-11,6,-0.11196344191912644,-0.3132348284135728,0.176877663210792,-0.15962745560098313,0,-0.02718608415487826
SEDOL:791887,Schroder AsiaPacific,2018-10,2019-03,6,-0.12631814210537018,-1.0963332556248844,0.14246354608388517,-0.14870543315985152,0,-0.029054519650590995
SEDOL:454351,Montanaro European Smaller Companies,2021-07,2022-09,15,-0.03016633775021149,-0.16664047271725183,0.19648483974174805,-0.3697057969879205,0,-0.03006164152192134
SEDOL:B44ZTP6,Aberdeen Latin American Income,2020-03,2020-08,6,-0.16363145824902192,-1.8425551091575318,0.17492084474706995,-0.4233434623944966,0,-0.030471145075261732
SEDOL:343501,JPMorgan Chinese,2017-09,2018-10,14,-0.14024466358756704,-0.083605800531871,0.19434433979495022,-0.20981984617174365,0,-0.03677414047758821
SEDOL:B15FW33,Geiger Counter,2025-09,2026-08,12,-0.16929199137788098,-0.2522176276045226,0.2864725526431995,-0.10190941530405528,0,-0.03877573481239177
SEDOL:343501,JPMorgan China Growth & Income,2023-03,2024-01,11,-0.046087294104597665,-0.12613819046037564,0.14513935158789631,-0.43459302325581406,0,-0.039679830533386834
SEDOL:B1FL3C7,Invesco Perpetual UK Smaller Companies,2020-03,2020-04,2,-0.049933312626751714,-0.25981546333306643,0.10478861888466941,-0.46597633136094685,0,-0.041420118343195284
SEDOL:341969,JPMorgan European Smaller Companies,2021-02,2021-06,5,-0.12507226825978024,0.22106960302383946,0.13714811026703555,-0.22571113227101547,0,-0.041562759767248554
SEDOL:741600,JPMorgan UK Smaller Companies,2022-01,2023-03,15,-0.10998520378424426,-0.27489863795648284,0.21501442321120207,-0.35012594458438295,0,-0.04158552038035309
SEDOL:846505,JPMorgan American,2018-12,2020-04,17,-0.051565770923228116,-0.7504272550873019,0.16299645608000787,-0.34032385367598317,0,-0.0555241063567796
SEDOL:341969,JPMorgan European Smaller Companies,2020-02,2020-04,3,-0.11860642653896869,-0.13635053051271728,0.13074997834458651,-0.5368152510347972,0,-0.05827823558254315
SEDOL:291633,Edinburgh Worldwide,2021-08,2022-11,16,0.0024487297214570436,-0.5086955922065072,0.2502454808536021,-0.4595419847328245,0,-0.06419846227811699
NAME:biotech growth|ordinary share,Biotech Growth,2017-02,2019-03,26,-0.07804942688663619,-0.9490473889444624,0.26326545945792595,-0.36154184131378597,0,-0.08628554793882161
