month,action,security_id,company_name,weight_change_pct,price_gbx_at_signal,entry_discount,entry_z,dividend_gbx_per_share,income_per_100_invested
2016-04,SELL,SEDOL:610841,Schroder UK Mid Cap,-3.41,428.0,-0.1747488575670516,-2.2457720029522905,,
2016-04,SELL,SEDOL:806372,abrdn Smaller Companies Income,-3.41,191.5,-0.2090372144892818,-1.5627212709454512,,
2016-04,SELL,SEDOL:906409,TR Property,-3.41,297.5,-0.11299940369707806,-1.7255969550015253,,
2016-04,BUY,SEDOL:906506,Henderson Smaller Companies,9.09,602.0,-0.15974596971177335,-1.1642587420716601,,
2016-04,SELL,SEDOL:B6832P1,Polar Capital Global Healthcare,-3.41,162.0,-0.06880496637351263,-0.7067150296341076,,
2016-04,DIVIDEND,SEDOL:806372,Aberdeen Smaller Companies High Income,,,,,1.7,0.0807
2016-05,BUY,NAME:biotech growth|ordinary share,Biotech Growth,3.41,599.5,-0.05563781859424721,-0.37516294287305885,,
2016-05,SELL,SEDOL:199049,City of London Investment Trust,-9.09,,,,,
2016-05,SELL,SEDOL:295958,abrdn UK Smaller Companies Growth,-9.09,,,,,
2016-05,BUY,SEDOL:332855,Fidelity Japan,3.41,86.38,-0.169423076923077,-2.0128857160825144,,
2016-05,BUY,SEDOL:338530,Worldwide Healthcare Trust,3.41,1765.0,-0.060250457894961085,-0.9297466582780483,,
2016-05,SELL,SEDOL:455934,International Biotechnology,-9.09,,,,,
2016-05,BUY,SEDOL:610841,Schroder UK Mid Cap,3.41,434.5,-0.13430694746070015,-1.2819841392972169,,
2016-05,BUY,SEDOL:806372,abrdn Smaller Companies Income,3.41,198.5,-0.17246842039438026,-0.915558452138718,,
2016-05,BUY,SEDOL:906409,TR Property,3.41,297.0,-0.10336915831421334,-1.5728120350451018,,
2016-05,BUY,SEDOL:906506,Henderson Smaller Companies,3.41,615.0,-0.12709001618077043,-0.05716076372125523,,
2016-05,BUY,SEDOL:B62Z3C7,Fidelity China Special Situations,12.5,138.6,-0.15826551682254342,-1.1448435600484315,,
2016-05,SELL,SEDOL:B6832P1,Polar Capital Global Healthcare,-9.09,,,,,
2016-06,SELL,NAME:biotech growth|ordinary share,Biotech Growth,-3.41,632.0,-0.06499193703490003,-0.6377332440034452,,
2016-06,BUY,SEDOL:199049,City of London Investment Trust,9.09,381.3,0.013125730683388293,-0.2527527558966745,,
2016-06,BUY,SEDOL:295958,abrdn UK Smaller Companies Growth,9.09,350.0,-0.06646751306945486,-0.2524285330375302,,
2016-06,SELL,SEDOL:332855,Fidelity Japan,-3.41,88.0,-0.17971662938105892,-2.3390481239516867,,
2016-06,SELL,SEDOL:338530,Worldwide Healthcare Trust,-3.41,1787.0,-0.07806760493623344,-1.6276183214229223,,
2016-06,BUY,SEDOL:370866,Troy Income & Growth,9.09,72.5,0.006804610470767969,-0.10639495220303566,,
2016-06,SELL,SEDOL:610841,Schroder UK Mid Cap,-3.41,444.5,-0.1499005507955936,-1.6262864123142104,,
2016-06,SELL,SEDOL:806372,abrdn Smaller Companies Income,-3.41,199.0,-0.1750953407395125,-0.9152268759798108,,
2016-06,SELL,SEDOL:906409,TR Property,-12.5,,,,,
2016-06,SELL,SEDOL:906506,Henderson Smaller Companies,-3.41,616.5,-0.15668089297439258,-1.1016604208520482,,
2016-06,SELL,SEDOL:B62Z3C7,Fidelity China Special Situations,-3.41,136.4,-0.18688524590163935,-1.8722450870426819,,
2016-06,BUY,SEDOL:B6832P1,Polar Capital Global Healthcare,9.09,172.0,-0.048409405255878335,-0.08579963719995849,,
2016-06,DIVIDEND,SEDOL:338530,Worldwide Healthcare,,,,,10.0,0.0509
2016-06,DIVIDEND,SEDOL:610841,Schroder UK Mid Cap,,,,,2.75,0.0562
2016-07,BUY,NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,8.33,436.5,-0.15657063358645873,-0.25276135655626925,,
2016-07,SELL,NAME:biotech growth|ordinary share,Biotech Growth,-0.76,607.5,-0.08656231674861303,-1.3289032227584567,,
2016-07,BUY,NAME:north american income|ordinary share,North American Income,8.33,955.0,-0.15035587188612098,-1.8189194017136097,,
2016-07,SELL,SEDOL:199049,City of London Investment Trust,-9.09,,,,,
2016-07,SELL,SEDOL:295958,abrdn UK Smaller Companies Growth,-9.09,,,,,
2016-07,SELL,SEDOL:332855,Fidelity Japan,-0.76,95.0,-0.18761758166581155,-2.3592554092636275,,
2016-07,SELL,SEDOL:338530,Worldwide Healthcare Trust,-0.76,1877.0,-0.0889764696746137,-1.9270174112236158,,
2016-07,SELL,SEDOL:370866,Troy Income & Growth,-0.76,73.0,-0.019080892233270697,-2.746768754216757,,
2016-07,BUY,SEDOL:455934,International Biotechnology,8.33,457.5,-0.1279236003888603,-0.13077148475313327,,
2016-07,SELL,SEDOL:610841,Schroder UK Mid Cap,-0.76,389.0,-0.18139730639730633,-2.229913359333913,,
2016-07,SELL,SEDOL:806372,abrdn Smaller Companies Income,-0.76,181.5,-0.21346853874154958,-1.516713451659958,,
2016-07,SELL,SEDOL:906506,Henderson Smaller Companies,-0.76,564.5,-0.14676541717049585,-0.8404166660618411,,
2016-07,SELL,SEDOL:B62Z3C7,Fidelity China Special Situations,-0.76,145.0,-0.18908338459817686,-1.7954211486348153,,
2016-07,SELL,SEDOL:B6832P1,Polar Capital Global Healthcare,-0.76,182.0,-0.08386187455954897,-1.0985035258090343,,
2016-07,DIVIDEND,SEDOL:B6832P1,Polar Capital Global Healthcare Growth & Income,,,,,2.0,0.0916
2016-07,DIVIDEND,SEDOL:806372,Aberdeen Smaller Companies Income,,,,,1.7,0.0781
2016-07,DIVIDEND,SEDOL:370866,Troy Income & Growth,,,,,0.6,0.0685
2016-08,SELL,NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,-8.33,,,,,
2016-08,SELL,NAME:biotech growth|ordinary share,Biotech Growth,-8.33,,,,,
2016-08,BUY,NAME:north american income|ordinary share,North American Income,2.78,1070.0,-0.08414718696236445,-0.3799023718417537,,
2016-08,BUY,SEDOL:332855,Fidelity Japan,2.78,98.5,-0.18365655561080718,-2.020307722323533,,
2016-08,BUY,SEDOL:338530,Worldwide Healthcare Trust,2.78,2088.0,-0.06883403572145286,-1.057478689979127,,
2016-08,SELL,SEDOL:370866,Troy Income & Growth,-8.33,,,,,
2016-08,SELL,SEDOL:455934,International Biotechnology,-8.33,,,,,
2016-08,BUY,SEDOL:610841,Schroder UK Mid Cap,2.78,435.0,-0.1569440675995194,-1.5760263104811283,,
2016-08,BUY,SEDOL:806372,abrdn Smaller Companies Income,2.78,190.0,-0.2261007698260763,-1.6400949726405172,,
2016-08,BUY,SEDOL:906409,TR Property,11.11,298.0,-0.1773864075525865,-2.8651430367711503,,
2016-08,BUY,SEDOL:906506,Henderson Smaller Companies,2.78,588.0,-0.16360843219254073,-1.4417125113360851,,
2016-08,BUY,SEDOL:B62Z3C7,Fidelity China Special Situations,2.78,158.6,-0.16204364135890537,-0.9685524263376272,,
2016-08,BUY,SEDOL:B6832P1,Polar Capital Global Healthcare,2.78,191.25,-0.07964388835418679,-0.9777208588675275,,
2016-08,DIVIDEND,NAME:north american income|ordinary share,North American Income,,,,,7.0,0.0727
2016-09,BUY,NAME:aberforth smaller companies|ordinary share,Aberforth Smaller Companies,8.33,1031.0,-0.15398880737859622,-1.813509218069958,,
2016-09,BUY,NAME:biotech growth|ordinary share,Biotech Growth,8.33,692.5,-0.06469475958941107,-0.540801479045432,,
2016-09,SELL,NAME:north american income|ordinary share,North American Income,-2.78,1081.0,-0.08726305568455262,-0.4035798168657319,,
2016-09,SELL,SEDOL:332855,Fidelity Japan,-11.11,,,,,
2016-09,SELL,SEDOL:338530,Worldwide Healthcare Trust,-2.78,2027.0,-0.06384944001847359,-0.8127873351111214,,
2016-09,BUY,SEDOL:455934,International Biotechnology,8.33,497.5,-0.12481308822235915,-0.10237030940000005,,
2016-09,SELL,SEDOL:610841,Schroder UK Mid Cap,-2.78,435.5,-0.1728866351394982,-1.7705314981922735,,
2016-09,SELL,SEDOL:806372,abrdn Smaller Companies Income,-2.78,198.5,-0.22065174715351388,-1.4736130424062885,,
2016-09,SELL,SEDOL:906409,TR Property,-2.78,314.1,-0.14344150531769828,-1.9676870895583485,,
2016-09,SELL,SEDOL:906506,Henderson Smaller Companies,-2.78,620.5,-0.1750425441395448,-1.735324160299013,,
2016-09,BUY,SEDOL:906692,European Smaller Companies,8.33,709.0,-0.1618691853935904,-1.7797913568494954,,
2016-09,SELL,SEDOL:B62Z3C7,Fidelity China Special Situations,-2.78,169.2,-0.15387308096214436,-0.682638782676008,,
2016-09,SELL,SEDOL:B6832P1,Polar Capital Global Healthcare,-2.78,191.88,-0.05547624907703674,-0.07243544756083692,,
2016-10,SELL,NAME:aberforth smaller companies|ordinary share,Aberforth Smaller Companies,-8.33,,,,,
2016-10,BUY,NAME:biotech growth|ordinary share,Biotech Growth,1.67,712.0,-0.058599534588534063,-0.308264749694718,,
2016-10,BUY,NAME:north american income|ordinary share,North American Income,1.67,1090.0,-0.0818965154182425,-0.2282575458201522,,
2016-10,BUY,SEDOL:338530,Worldwide Healthcare Trust,1.67,2122.0,-0.04757202680442896,-0.12523693904008867,,
2016-10,SELL,SEDOL:455934,International Biotechnology,-8.33,,,,,
2016-10,BUY,SEDOL:610841,Schroder UK Mid Cap,1.67,435.38,-0.18345836459114784,-1.8287853959753892,,
2016-10,BUY,SEDOL:806372,abrdn Smaller Companies Income,1.67,204.0,-0.2154147917387792,-1.3422351589993387,,
2016-10,BUY,SEDOL:906409,TR Property,1.67,313.0,-0.14363885088919293,-1.8357404009949345,,
2016-10,BUY,SEDOL:906506,Henderson Smaller Companies,1.67,656.0,-0.13457606100183372,-0.2809498484907899,,
2016-10,BUY,SEDOL:906692,European Smaller Companies,1.67,741.25,-0.16710675640751937,-1.8555661045957723,,
2016-10,BUY,SEDOL:974406,Witan,10.0,836.5,-0.06865146521777854,-1.2653681601842999,,
2016-10,BUY,SEDOL:B62Z3C7,Fidelity China Special Situations,1.67,175.6,-0.1620938111370902,-0.881172388399229,,
2016-10,SELL,SEDOL:B6832P1,Polar Capital Global Healthcare,-8.33,,,,,
2016-10,DIVIDEND,SEDOL:806372,Aberdeen Smaller Companies Income,,,,,1.7,0.0833
2016-11,BUY,NAME:biotech growth|ordinary share,Biotech Growth,2.5,659.0,-0.0631885706162485,-0.43279029163430216,,
2016-11,BUY,NAME:north american income|ordinary share,North American Income,2.5,1124.0,-0.08755865114542227,-0.3193754723548781,,
2016-11,BUY,SEDOL:332855,Fidelity Japan,12.5,105.0,-0.1817969297903842,-1.7016135825763332,,
2016-11,BUY,SEDOL:338530,Worldwide Healthcare Trust,2.5,2020.0,-0.06351414000927214,-0.7412799379665084,,
2016-11,BUY,SEDOL:610841,Schroder UK Mid Cap,2.5,412.0,-0.20250861368123574,-2.023199784023594,,
2016-11,BUY,SEDOL:806372,abrdn Smaller Companies Income,2.5,194.0,-0.23079973038341073,-1.57064683358511,,
2016-11,SELL,SEDOL:906409,TR Property,-10.0,,,,,
2016-11,BUY,SEDOL:906506,Henderson Smaller Companies,2.5,612.5,-0.161142763229977,-1.1584669754121788,,
2016-11,BUY,SEDOL:906692,European Smaller Companies,2.5,787.5,-0.1493659400721553,-1.1278984562180847,,
2016-11,SELL,SEDOL:974406,Witan,-10.0,,,,,
2016-11,SELL,SEDOL:B62Z3C7,Fidelity China Special Situations,-10.0,,,,,
2016-11,DIVIDEND,SEDOL:338530,Worldwide Healthcare,,,,,6.5,0.0402
2016-12,SELL,NAME:biotech growth|ordinary share,Biotech Growth,-12.5,,,,,
2016-12,SELL,NAME:north american income|ordinary share,North American Income,-12.5,,,,,
2016-12,SELL,SEDOL:332855,Fidelity Japan,-12.5,,,,,
2016-12,SELL,SEDOL:338530,Worldwide Healthcare Trust,-12.5,,,,,
2016-12,BUY,SEDOL:610841,Schroder UK Mid Cap,4.17,424.0,-0.18430165448249325,-1.5679381124078355,,
2016-12,BUY,SEDOL:806372,abrdn Smaller Companies Income,4.17,195.5,-0.22120862048360757,-1.338687748573882,,
2016-12,BUY,SEDOL:906506,Henderson Smaller Companies,4.17,617.75,-0.15168701336153034,-0.825203768497543,,
2016-12,BUY,SEDOL:906692,European Smaller Companies,4.17,726.25,-0.14826368935226986,-1.0273600011424615,,
2016-12,BUY,SEDOL:B0CRWN5,Schroder Oriental Income,16.67,227.0,-0.008733624454148492,-0.22075439376760758,,
2016-12,BUY,SEDOL:B62Z3C7,Fidelity China Special Situations,16.67,181.0,-0.13677985501716905,-0.0011994897444732166,,
2016-12,DIVIDEND,SEDOL:610841,Schroder UK Mid Cap,,,,,8.5,0.3341
2017-01,BUY,NAME:aberforth smaller companies|ordinary share,Aberforth Smaller Companies,12.5,1109.0,-0.14201938773141876,-1.021734541286355,,
2017-01,BUY,SEDOL:295958,abrdn UK Smaller Companies Growth,12.5,362.75,-0.07687805374592827,-0.35562863202318323,,
2017-01,SELL,SEDOL:610841,Schroder UK Mid Cap,-4.17,436.5,-0.1829667758540009,-1.4774359639088472,,
2017-01,SELL,SEDOL:806372,abrdn Smaller Companies Income,-4.17,203.5,-0.22594142259414218,-1.3748497013950027,,
2017-01,BUY,SEDOL:906409,TR Property,12.5,298.7,-0.1252269665553798,-1.190418079041218,,
2017-01,SELL,SEDOL:906506,Henderson Smaller Companies,-4.17,661.0,-0.15697377818589942,-0.9591858187213078,,
2017-01,SELL,SEDOL:906692,European Smaller Companies,-4.17,774.5,-0.14892915618166436,-0.9962034318988707,,
2017-01,BUY,SEDOL:974406,Witan,12.5,902.0,-0.0393729299125638,-0.40232025754933326,,
2017-01,SELL,SEDOL:B0CRWN5,Schroder Oriental Income,-16.67,,,,,
2017-01,SELL,SEDOL:B62Z3C7,Fidelity China Special Situations,-16.67,,,,,
2017-01,DIVIDEND,SEDOL:806372,Aberdeen Smaller Companies Income,,,,,1.75,0.1075
2017-02,BUY,NAME:biotech growth|ordinary share,Biotech Growth,12.5,695.75,-0.07804942688663619,-0.9490473889444624,,
2017-02,BUY,SEDOL:332855,Fidelity Japan,12.5,105.38,-0.1615213239974539,-0.9112420260422709,,
2017-02,SELL,SEDOL:906409,TR Property,-12.5,,,,,
2017-02,SELL,SEDOL:974406,Witan,-12.5,,,,,
2017-02,DIVIDEND,NAME:aberforth smaller companies|ordinary share,Aberforth Smaller Companies,,,,,18.75,0.2051
2017-03,SELL,NAME:aberforth smaller companies|ordinary share,Aberforth Smaller Companies,-12.5,,,,,
2017-03,SELL,NAME:biotech growth|ordinary share,Biotech Growth,-1.39,755.0,-0.07627180854968563,-0.8387429508461424,,
2017-03,BUY,NAME:north american income|ordinary share,North American Income,11.11,1245.0,-0.09021155321714347,-0.28183913842247854,,
2017-03,SELL,SEDOL:295958,abrdn UK Smaller Companies Growth,-12.5,,,,,
2017-03,SELL,SEDOL:332855,Fidelity Japan,-1.39,104.5,-0.17489143308330046,-1.3272125390674936,,
2017-03,SELL,SEDOL:610841,Schroder UK Mid Cap,-1.39,465.0,-0.1758533905214279,-1.19319822655098,,
2017-03,BUY,SEDOL:802284,Schroder Japan Trust,11.11,195.0,-0.09763998149005093,-0.1216797345745885,,
2017-03,SELL,SEDOL:806372,abrdn Smaller Companies Income,-1.39,225.5,-0.17447649729096504,-0.20481273345500464,,
2017-03,BUY,SEDOL:906409,TR Property,11.11,304.2,-0.1270160133157321,-1.0712786320911392,,
2017-03,SELL,SEDOL:906506,Henderson Smaller Companies,-1.39,698.0,-0.14652189330300924,-0.524167801438713,,
2017-03,SELL,SEDOL:906692,European Smaller Companies,-12.5,,,,,
2017-03,BUY,SEDOL:B6832P1,Polar Capital Global Healthcare,11.11,199.0,-0.05923509667659432,-0.11509101989514307,,
2017-04,BUY,NAME:biotech growth|ordinary share,Biotech Growth,3.17,748.0,-0.06585240967617056,-0.4691434901620634,,
2017-04,BUY,NAME:north american income|ordinary share,North American Income,3.17,1230.0,-0.08944196858204645,-0.21461717784567233,,
2017-04,BUY,SEDOL:295958,abrdn UK Smaller Companies Growth,14.29,389.75,-0.08274693464498373,-0.5236684362348806,,
2017-04,SELL,SEDOL:332855,Fidelity Japan,-11.11,,,,,
2017-04,BUY,SEDOL:610841,Schroder UK Mid Cap,3.17,462.0,-0.18958742632612968,-1.3832151184532444,,
2017-04,SELL,SEDOL:802284,Schroder Japan Trust,-11.11,,,,,
2017-04,BUY,SEDOL:806372,abrdn Smaller Companies Income,3.17,213.0,-0.2304635283066585,-1.4645526097175272,,
2017-04,SELL,SEDOL:906409,TR Property,-11.11,,,,,
2017-04,BUY,SEDOL:906506,Henderson Smaller Companies,3.17,705.0,-0.15557738145144873,-0.811122473509295,,
2017-04,BUY,SEDOL:974406,Witan,14.29,955.0,-0.04298068925432663,-0.5461704779990224,,
2017-04,SELL,SEDOL:B6832P1,Polar Capital Global Healthcare,-11.11,,,,,
2017-04,DIVIDEND,SEDOL:806372,Aberdeen Smaller Companies Income,,,,,1.75,0.1174
2017-05,BUY,NAME:aberforth smaller companies|ordinary share,Aberforth Smaller Companies,14.29,1277.0,-0.12052947293751415,-0.2315351627927604,,
2017-05,SELL,NAME:north american income|ordinary share,North American Income,-14.29,,,,,
2017-05,BUY,SEDOL:906409,TR Property,14.29,332.1,-0.083305730374296,-0.2532352921709643,,
2017-05,SELL,SEDOL:974406,Witan,-14.29,,,,,
2017-06,BUY,SEDOL:332855,Fidelity Japan,14.29,114.5,-0.15740672602840522,-0.6322492875285463,,
2017-06,SELL,SEDOL:906506,Henderson Smaller Companies,-14.29,,,,,
2017-07,SELL,SEDOL:332855,Fidelity Japan,-14.29,,,,,
2017-07,SELL,SEDOL:906409,TR Property,-14.29,,,,,
2017-07,BUY,SEDOL:906506,Henderson Smaller Companies,14.29,769.0,-0.1415877835327738,-0.2953901333636823,,
2017-07,BUY,SEDOL:974406,Witan,14.29,1001.0,-0.02722979145206117,-0.0016961001969361543,,
2017-07,DIVIDEND,SEDOL:806372,Aberdeen Smaller Companies Income,,,,,1.75,0.1082
2017-07,DIVIDEND,SEDOL:610841,Schroder UK Mid Cap,,,,,3.1,0.0896
2017-08,BUY,SEDOL:802284,Schroder Japan Trust,14.29,195.0,-0.09483358863668012,-0.19486566093312832,,
2017-08,SELL,SEDOL:974406,Witan,-14.29,,,,,
2017-08,DIVIDEND,NAME:aberforth smaller companies|ordinary share,Aberforth Smaller Companies,,,,,9.05,0.0989
2017-09,SELL,NAME:aberforth smaller companies|ordinary share,Aberforth Smaller Companies,-14.29,,,,,
2017-09,BUY,NAME:biotech growth|ordinary share,Biotech Growth,2.38,833.5,-0.08688555120999986,-1.2114470868212581,,
2017-09,BUY,SEDOL:295958,abrdn UK Smaller Companies Growth,2.38,442.63,-0.07862198168193169,-0.37042061047783265,,
2017-09,BUY,SEDOL:343501,JPMorgan China Growth & Income,16.67,275.5,-0.14024466358756704,-0.083605800531871,,
2017-09,SELL,SEDOL:610841,Schroder UK Mid Cap,-14.29,,,,,
2017-09,BUY,SEDOL:802284,Schroder Japan Trust,2.38,199.75,-0.09615384615384615,-0.2598697164661638,,
2017-09,BUY,SEDOL:806372,abrdn Smaller Companies Income,2.38,252.5,-0.19660186452002937,-0.41747912498345413,,
2017-09,BUY,SEDOL:906506,Henderson Smaller Companies,2.38,799.0,-0.14649518234452108,-0.47499005091444957,,
2017-10,BUY,NAME:biotech growth|ordinary share,Biotech Growth,16.75,825.0,-0.07060056101929768,-0.6117133077868567,,
2017-10,SELL,SEDOL:295958,abrdn UK Smaller Companies Growth,-16.67,,,,,
2017-10,SELL,SEDOL:343501,JPMorgan China Growth & Income,-16.67,,,,,
2017-10,BUY,SEDOL:802284,Schroder Japan Trust,16.46,196.0,-0.10461397898583835,-0.5939072244359005,,
2017-10,SELL,SEDOL:806372,abrdn Smaller Companies Income,-16.67,,,,,
2017-10,BUY,SEDOL:906506,Henderson Smaller Companies,16.8,792.0,-0.15541621344935697,-0.7702864986805938,,
2017-10,DIVIDEND,SEDOL:802284,Schroder Japan Growth,,,,,3.5,0.5915
2017-11,SELL,NAME:biotech growth|ordinary share,Biotech Growth,-33.41,,,,,
2017-11,SELL,SEDOL:802284,Schroder Japan Trust,-33.12,,,,,
2017-11,BUY,SEDOL:906506,Henderson Smaller Companies,66.54,837.0,-0.1481089443471888,-0.48823547963897757,,
2018-06,BUY,NAME:biotech growth|ordinary share,Biotech Growth,16.67,738.0,-0.06616558478533197,-0.500875370000922,,
2018-06,BUY,SEDOL:295958,abrdn UK Smaller Companies Growth,16.67,499.0,-0.06619009300671819,-0.32559490840217103,,
2018-06,BUY,SEDOL:343501,JPMorgan China Growth & Income,16.67,314.0,-0.152267818574514,-0.5201799334256709,,
2018-06,BUY,SEDOL:802284,Schroder Japan Trust,16.67,214.0,-0.09005867845905269,-0.19026188553493875,,
2018-06,BUY,SEDOL:846505,JPMorgan American,16.67,411.5,-0.04621731874652324,-0.4058172459312412,,
2018-06,SELL,SEDOL:906506,Henderson Smaller Companies,-100.0,,,,,
2018-06,BUY,SEDOL:906692,European Smaller Companies,16.67,1028.0,-0.11196344191912644,-0.3132348284135728,,
2018-07,BUY,NAME:biotech growth|ordinary share,Biotech Growth,9.63,774.0,-0.060577004769938436,-0.27046651219877543,,
2018-07,BUY,SEDOL:295958,abrdn UK Smaller Companies Growth,8.45,500.0,-0.08991627229705124,-1.1770282927728577,,
2018-07,BUY,SEDOL:343501,JPMorgan China Growth & Income,7.05,297.0,-0.15033614647403803,-0.4707146747580546,,
2018-07,SELL,SEDOL:802284,Schroder Japan Trust,-16.67,,,,,
2018-07,SELL,SEDOL:846505,JPMorgan American,-16.67,,,,,
2018-07,BUY,SEDOL:906692,European Smaller Companies,8.21,1020.0,-0.10067185102893728,-0.09074274150639355,,
2018-08,BUY,NAME:biotech growth|ordinary share,Biotech Growth,26.24,804.0,-0.0726857511937441,-0.7479987804065749,,
2018-08,SELL,SEDOL:295958,abrdn UK Smaller Companies Growth,-25.12,,,,,
2018-08,SELL,SEDOL:343501,JPMorgan China Growth & Income,-23.71,,,,,
2018-08,BUY,SEDOL:906692,European Smaller Companies,22.59,1012.0,-0.12903531193789652,-0.5908702761125201,,
2018-09,SELL,NAME:biotech growth|ordinary share,Biotech Growth,-35.86,842.0,-0.06501582366331682,-0.37729371005610796,,
2018-09,BUY,SEDOL:332855,Fidelity Japan,16.67,153.0,-0.14748983116955483,-0.411981518506444,,
2018-09,BUY,SEDOL:343501,JPMorgan China Growth & Income,16.67,267.0,-0.14455978469819297,-0.3701580278403495,,
2018-09,BUY,SEDOL:802284,Schroder Japan Trust,16.67,210.0,-0.09921503024063827,-0.4421663392650419,,
2018-09,BUY,SEDOL:846505,JPMorgan American,16.67,466.0,-0.047696897862426924,-0.4735875568947175,,
2018-09,SELL,SEDOL:906692,European Smaller Companies,-30.8,995.0,-0.1369889152948116,-0.705466950919277,,
2018-10,BUY,SEDOL:132077,JPMorgan Asia Growth & Income,16.67,340.5,-0.12063221507708988,-0.5658485932845274,,
2018-10,SELL,SEDOL:332855,Fidelity Japan,-16.67,,,,,
2018-10,BUY,SEDOL:791887,Schroder AsiaPacific,16.67,430.0,-0.12631814210537018,-1.0963332556248844,,
2018-10,SELL,SEDOL:802284,Schroder Japan Trust,-16.67,,,,,
2018-10,DIVIDEND,SEDOL:132077,JPMorgan Asian,,,,,3.9,0.1909
2018-11,BUY,NAME:north american income|ordinary share,North American Income,16.67,1295.0,-0.09048130745945793,-0.30814734846205644,,
2018-11,SELL,SEDOL:132077,JPMorgan Asia Growth & Income,-16.67,,,,,
2018-11,SELL,SEDOL:343501,JPMorgan China Growth & Income,-16.67,,,,,
2018-11,BUY,SEDOL:454351,Montanaro European Smaller Companies,16.67,840.0,-0.13061477954874767,-0.15997301558681754,,
2018-11,SELL,SEDOL:846505,JPMorgan American,-16.67,,,,,
2018-11,BUY,SEDOL:B44ZTP6,abrdn Latin American Income,16.67,66.0,-0.13272010512483567,-0.2799268660357059,,
2018-12,BUY,NAME:biotech growth|ordinary share,Biotech Growth,3.33,722.0,-0.07984451666348047,-0.9703761545797532,,
2018-12,SELL,NAME:north american income|ordinary share,North American Income,-16.67,,,,,
2018-12,BUY,SEDOL:132077,JPMorgan Asia Growth & Income,20.0,332.0,-0.12194863928486421,-0.6055142845763296,,
2018-12,SELL,SEDOL:454351,Montanaro European Smaller Companies,-16.67,,,,,
2018-12,BUY,SEDOL:791887,Schroder AsiaPacific,3.33,412.0,-0.11784857828023299,-0.29187757386443636,,
2018-12,BUY,SEDOL:846505,JPMorgan American,20.0,444.0,-0.051565770923228116,-0.7504272550873019,,
2018-12,SELL,SEDOL:906692,European Smaller Companies,-16.67,,,,,
2018-12,BUY,SEDOL:B44ZTP6,abrdn Latin American Income,3.33,63.3,-0.1517019565800054,-1.3256942570199868,,
2018-12,DIVIDEND,SEDOL:791887,Schroder AsiaPacific,,,,,9.5,0.4612
2018-12,DIVIDEND,SEDOL:B44ZTP6,Aberdeen Latin American Income,,,,,3.5,1.1058
2019-01,SELL,NAME:biotech growth|ordinary share,Biotech Growth,-20.0,,,,,
2019-01,SELL,SEDOL:132077,JPMorgan Asia Growth & Income,-20.0,,,,,
2019-01,SELL,SEDOL:791887,Schroder AsiaPacific,-20.0,,,,,
2019-01,BUY,SEDOL:846505,JPMorgan American,26.63,399.0,-0.05160324213829004,-0.7583262406718395,,
2019-01,BUY,SEDOL:B44ZTP6,abrdn Latin American Income,33.37,65.1,-0.13968547641073092,-0.5658029182332904,,
2019-02,BUY,SEDOL:846505,JPMorgan American,53.37,415.5,-0.055681818181818166,-1.2847558527892233,,
2019-02,SELL,SEDOL:B44ZTP6,abrdn Latin American Income,-53.37,,,,,
2019-04,BUY,SEDOL:332855,Fidelity Japan,16.67,136.5,-0.13300304878048774,-0.23883748103596553,,
2019-04,BUY,SEDOL:781606,Finsbury Growth & Income,16.67,829.0,0.0016795350467007086,-0.6784241966699246,,
2019-04,BUY,SEDOL:802284,Schroder Japan Trust,16.67,181.5,-0.12335780525502316,-1.2958864974686055,,
2019-04,SELL,SEDOL:846505,JPMorgan American,-83.33,434.0,-0.058711258594139726,-1.4648366510868949,,
2019-04,BUY,SEDOL:B0CRWN5,Schroder Oriental Income,16.67,247.0,-0.014680070209031504,-1.322121634135193,,
2019-04,BUY,SEDOL:B44ZTP6,abrdn Latin American Income,16.67,67.0,-0.1437699680511182,-0.8438537920064265,,
2019-04,DIVIDEND,SEDOL:846505,JPMorgan American,,,,,4.0,0.1536
2019-04,DIVIDEND,SEDOL:B0CRWN5,Schroder Oriental Income,,,,,1.8,0.1215
2019-04,DIVIDEND,SEDOL:781606,Finsbury Growth & Income,,,,,8.0,0.1608
2019-05,SELL,SEDOL:332855,Fidelity Japan,-16.67,,,,,
2019-05,BUY,SEDOL:781606,Finsbury Growth & Income,8.9,877.0,0.004696987054645385,-0.0327661251971235,,
2019-05,BUY,SEDOL:802284,Schroder Japan Trust,8.03,185.5,-0.1178848257168672,-1.2447184667227977,,
2019-05,BUY,SEDOL:846505,JPMorgan American,8.58,453.5,-0.04774903410045361,-0.3923882292566538,,
2019-05,SELL,SEDOL:B0CRWN5,Schroder Oriental Income,-16.67,,,,,
2019-05,BUY,SEDOL:B44ZTP6,abrdn Latin American Income,7.82,67.9,-0.14224355735219796,-0.7294264876053288,,
2019-05,DIVIDEND,SEDOL:B44ZTP6,Aberdeen Latin American Income,,,,,3.5,1.2623
2019-06,BUY,SEDOL:295958,abrdn UK Smaller Companies Growth,20.0,494.0,-0.0841336349141607,-0.8976823602003126,,
2019-06,BUY,SEDOL:343501,JPMorgan China Growth & Income,20.0,258.0,-0.13985664277379561,-0.492763384657141,,
