holding_month,security_id,company_name,sector_sig,weight,discount_sig,z,nav_cagr_5y_sig,share_price,next_month_return,dividend_gbx_month,return_status
2017-02,SEDOL:906506,Henderson Smaller Companies,UK Smaller Companies,0.125,-0.15405612790419765,-0.8293862102414841,0.17306658020990826,672.5,0.03791821561338282,,observed
2017-02,SEDOL:806372,Aberdeen Smaller Companies Income,UK Equity & Bond Income,0.125,-0.1955328411887185,-0.7160835959590243,0.1741588430510168,212.5,0.06117647058823539,,observed
2017-02,SEDOL:906692,TR European Growth,European Smaller Companies,0.125,-0.13442546764261643,-0.4114023405526543,0.1939462252956268,819.5,0.05064063453325196,,observed
2017-02,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.125,-0.07804942688663619,-0.9490473889444624,0.26326545945792595,695.75,0.08515989938914847,,observed
2017-03,SEDOL:610841,Schroder UK Mid Cap,UK All Companies,0.1111111111111111,-0.1758533905214279,-1.19319822655098,0.1434793265141549,465.0,-0.006451612903225823,,observed
2017-03,SEDOL:906409,TR Property,Property Securities,0.1111111111111111,-0.1270160133157321,-1.0712786320911392,0.14819794167048872,304.2,0.03385930309007246,,observed
2017-03,SEDOL:332855,Fidelity Japanese Values,Japanese Smaller Companies,0.1111111111111111,-0.17489143308330046,-1.3272125390674936,0.14977160072475304,104.5,0.05741626794258381,,observed
2017-03,NAME:north american income|ordinary share,North American Income,North America,0.1111111111111111,-0.09021155321714347,-0.28183913842247854,0.1504833173496906,1245.0,-0.012048192771084376,,observed
2017-03,SEDOL:906506,Henderson Smaller Companies,UK Smaller Companies,0.1111111111111111,-0.14652189330300924,-0.524167801438713,0.1599580036762171,698.0,0.01002865329512903,,observed
2017-03,SEDOL:802284,Schroder Japan Growth,Japan,0.1111111111111111,-0.09763998149005093,-0.1216797345745885,0.16335382729144968,195.0,0.02051282051282044,,observed
2017-03,SEDOL:806372,Aberdeen Smaller Companies Income,UK Equity & Bond Income,0.1111111111111111,-0.17447649729096504,-0.20481273345500464,0.1650398013012811,225.5,-0.055432372505543226,,observed
2017-03,SEDOL:B6832P1,Polar Capital Global Healthcare Growth & Income,Sector Specialist: Biotechnology & Healthcare,0.1111111111111111,-0.05923509667659432,-0.11509101989514307,0.16816806790191752,199.0,0.03643216080402012,,observed
2017-03,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.1111111111111111,-0.07627180854968563,-0.8387429508461424,0.2770366974107792,755.0,-0.009271523178807972,,observed
2017-04,NAME:north american income|ordinary share,North American Income,North America,0.14285714285714288,-0.08944196858204645,-0.21461717784567233,0.140352214654633,1230.0,-0.02682926829268295,,observed
2017-04,SEDOL:974406,Witan,Global,0.14285714285714288,-0.04298068925432663,-0.5461704779990224,0.14190283857064667,955.0,0.02198952879581162,,observed
2017-04,SEDOL:295958,Standard Life UK Smaller Companies,UK Smaller Companies,0.14285714285714288,-0.08274693464498373,-0.5236684362348806,0.14437354712931233,389.75,0.08402822322001291,,observed
2017-04,SEDOL:610841,Schroder UK Mid Cap,UK All Companies,0.14285714285714288,-0.18958742632612968,-1.3832151184532444,0.14795549813899767,462.0,0.09632034632034636,,observed
2017-04,SEDOL:906506,Henderson Smaller Companies,UK Smaller Companies,0.14285714285714288,-0.15557738145144873,-0.811122473509295,0.1632084816161735,705.0,0.04680851063829783,,observed
2017-04,SEDOL:806372,Aberdeen Smaller Companies Income,UK Equity & Bond Income,0.14285714285714288,-0.2304635283066585,-1.4645526097175272,0.1701423562047416,213.0,0.096244131455399,1.75,observed
2017-04,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.14285714285714288,-0.06585240967617056,-0.4691434901620634,0.26127833646082993,748.0,-0.03074866310160429,,observed
2017-05,NAME:aberforth smaller companies|ordinary share,Aberforth Smaller Companies,UK Smaller Companies,0.14285714285714288,-0.12052947293751415,-0.2315351627927604,0.15088613745719137,1277.0,0.03288958496476124,,observed
2017-05,SEDOL:295958,Standard Life UK Smaller Companies,UK Smaller Companies,0.14285714285714288,-0.07206079374492103,-0.09635317182775306,0.151212442308207,422.5,0.04378698224852062,,observed
2017-05,SEDOL:906409,TR Property,Property Securities,0.14285714285714288,-0.083305730374296,-0.2532352921709643,0.1527875389990216,332.1,0.0511894007828968,,observed
2017-05,SEDOL:610841,Schroder UK Mid Cap,UK All Companies,0.14285714285714288,-0.15851206991078393,-0.7497456927060284,0.15978359644486756,506.5,0.0444225074037512,,observed
2017-05,SEDOL:906506,Henderson Smaller Companies,UK Smaller Companies,0.14285714285714288,-0.17077719974381733,-1.275071395790552,0.17520156366047537,738.0,0.08265582655826553,,observed
2017-05,SEDOL:806372,Aberdeen Smaller Companies Income,UK Equity & Bond Income,0.14285714285714288,-0.19665588660290378,-0.6213356989668549,0.18028193738022733,233.5,0.025695931477516032,,observed
2017-05,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.14285714285714288,-0.06851849472588756,-0.5392622816578504,0.2481100755035959,725.0,-0.02724137931034487,,observed
2017-06,SEDOL:906409,TR Property,Property Securities,0.14285714285714288,-0.08827370070514484,-0.3075192247107819,0.16999324752409328,349.1,-0.025494127757089702,,observed
2017-06,SEDOL:295958,Standard Life UK Smaller Companies,UK Smaller Companies,0.14285714285714288,-0.07259421265141319,-0.09861337152742605,0.17289112473061927,441.0,-0.041405895691609906,,observed
2017-06,SEDOL:332855,Fidelity Japanese Values,Japanese Smaller Companies,0.14285714285714288,-0.15740672602840522,-0.6322492875285463,0.17817596071915406,114.5,0.08296943231441056,,observed
2017-06,NAME:aberforth smaller companies|ordinary share,Aberforth Smaller Companies,UK Smaller Companies,0.14285714285714288,-0.12152756964841127,-0.21887872004630404,0.18093464242479276,1319.0,-0.05307050796057622,,observed
2017-06,SEDOL:610841,Schroder UK Mid Cap,UK All Companies,0.14285714285714288,-0.14440059519958592,-0.4256889834791082,0.18557485225802275,529.0,-0.06521739130434778,,observed
2017-06,SEDOL:806372,Aberdeen Smaller Companies Income,UK Equity & Bond Income,0.14285714285714288,-0.2135938269578066,-1.0286205462977422,0.2009412171682702,239.5,-0.035490605427975,,observed
2017-06,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.14285714285714288,-0.0718318571259361,-0.6507793941710288,0.23641808577449303,705.25,0.08472172988302029,,observed
2017-07,SEDOL:295958,Standard Life UK Smaller Companies,UK Smaller Companies,0.14285714285714288,-0.07090109890109886,-0.04300345786609978,0.1610646822236761,422.74,0.013034016180158092,,observed
2017-07,SEDOL:974406,Witan,Global,0.14285714285714288,-0.02722979145206117,-0.0016961001969361543,0.16319739703316039,1001.0,0.029970029970030065,,observed
2017-07,NAME:aberforth smaller companies|ordinary share,Aberforth Smaller Companies,UK Smaller Companies,0.14285714285714288,-0.1376274744015521,-0.6817826319812024,0.1681805832281875,1249.0,0.04643714971977575,,observed
2017-07,SEDOL:610841,Schroder UK Mid Cap,UK All Companies,0.14285714285714288,-0.17282794152085923,-0.958848937957342,0.17030757553725556,494.5,0.023255813953488413,3.1,observed
2017-07,SEDOL:906506,Henderson Smaller Companies,UK Smaller Companies,0.14285714285714288,-0.1415877835327738,-0.2953901333636823,0.18509779533840498,769.0,0.01885565669700906,,observed
2017-07,SEDOL:806372,Aberdeen Smaller Companies Income,UK Equity & Bond Income,0.14285714285714288,-0.22326832548755882,-1.279480629182733,0.19343116722100098,231.0,0.0714285714285714,1.75,observed
2017-07,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.14285714285714288,-0.07274975152117524,-0.6662381270429929,0.24252754882595795,765.0,0.04379084967320268,,observed
2017-08,SEDOL:295958,Standard Life UK Smaller Companies,UK Smaller Companies,0.14285714285714288,-0.08266215405706445,-0.5218538824455808,0.16369730659761503,428.25,0.03357851722124927,,observed
2017-08,SEDOL:610841,Schroder UK Mid Cap,UK All Companies,0.14285714285714288,-0.17490134690017278,-0.9515417629360307,0.1701473497196817,506.0,0.011857707509881354,,observed
2017-08,NAME:aberforth smaller companies|ordinary share,Aberforth Smaller Companies,UK Smaller Companies,0.14285714285714288,-0.13066613455718512,-0.4444131100407472,0.17291874049851813,1307.0,-0.014537107880642663,9.05,observed
2017-08,SEDOL:802284,Schroder Japan Growth,Japan,0.14285714285714288,-0.09483358863668012,-0.19486566093312832,0.1765072144019365,195.0,0.024358974358974272,,observed
2017-08,SEDOL:906506,Henderson Smaller Companies,UK Smaller Companies,0.14285714285714288,-0.16320449423801942,-1.0673599125650588,0.19302561133492308,783.5,0.019783024888321732,,observed
2017-08,SEDOL:806372,Aberdeen Smaller Companies Income,UK Equity & Bond Income,0.14285714285714288,-0.1955928237129485,-0.42701580056840627,0.19615362733334848,247.5,0.02020202020202011,,observed
2017-08,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.14285714285714288,-0.06370554506759851,-0.40085015285605075,0.24457437016604291,798.5,0.04383218534752653,,observed
2017-09,SEDOL:295958,Standard Life UK Smaller Companies,UK Smaller Companies,0.16666666666666669,-0.07862198168193169,-0.37042061047783265,0.16532124700149065,442.63,0.026816980322165174,,observed
2017-09,SEDOL:906506,Henderson Smaller Companies,UK Smaller Companies,0.16666666666666669,-0.14649518234452108,-0.47499005091444957,0.1809860546840297,799.0,-0.008760951188986232,,observed
2017-09,SEDOL:802284,Schroder Japan Growth,Japan,0.16666666666666669,-0.09615384615384615,-0.2598697164661638,0.18832438749756122,199.75,-0.018773466833541974,,observed
2017-09,SEDOL:806372,Aberdeen Smaller Companies Income,UK Equity & Bond Income,0.16666666666666669,-0.19660186452002937,-0.41747912498345413,0.19181955032938308,252.5,0.045544554455445585,,observed
2017-09,SEDOL:343501,JPMorgan Chinese,Country Specialists: Asia Pacific,0.16666666666666669,-0.14024466358756704,-0.083605800531871,0.19434433979495025,275.5,0.009981851179673429,,observed
2017-09,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.16666666666666669,-0.08688555120999986,-1.2114470868212581,0.26088480126716945,833.5,-0.010197960407918427,,observed
2017-10,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.33413660277852825,-0.07060056101929768,-0.6117133077868567,0.24482354100692905,825.0,-0.036363636363636376,,observed
2017-10,SEDOL:802284,Schroder Japan Growth,Japan,0.33124168998834636,-0.10461397898583835,-0.5939072244359005,0.18514159930899193,196.0,0.06887755102040827,3.5,observed
2017-10,SEDOL:906506,Henderson Smaller Companies,UK Smaller Companies,0.33462170723312545,-0.15541621344935697,-0.7702864986805938,0.17562991995599916,792.0,0.05681818181818188,,observed
2017-11,SEDOL:906506,Henderson Smaller Companies,UK Smaller Companies,1.0,-0.1481089443471888,-0.48823547963897757,0.181018438613286,837.0,-0.00657108721624855,,observed
2017-12,SEDOL:906506,Henderson Smaller Companies,UK Smaller Companies,1.0,-0.13545717315810268,-0.0249637316397852,0.17466870202709944,831.5,0.07035478051713762,,observed
2018-06,SEDOL:295958,Standard Life UK Smaller Companies,UK Smaller Companies,0.16666666666666669,-0.06619009300671819,-0.32559490840217103,0.13074533445105307,499.0,0.002004008016031955,,observed
2018-06,SEDOL:802284,Schroder Japan Growth,Japan,0.16666666666666669,-0.09005867845905269,-0.19026188553493875,0.13679837889082813,214.0,-0.01869158878504673,,observed
2018-06,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.16666666666666669,-0.06616558478533197,-0.500875370000922,0.14626903212666847,738.0,0.04878048780487809,,observed
2018-06,SEDOL:846505,JPMorgan American,North America,0.16666666666666669,-0.04621731874652324,-0.4058172459312412,0.15488613409116775,411.5,0.026731470230862753,,observed
2018-06,SEDOL:343501,JPMorgan Chinese,Country Specialists: Asia Pacific,0.16666666666666669,-0.152267818574514,-0.5201799334256709,0.17075317513560426,314.0,-0.05414012738853502,,observed
2018-06,SEDOL:906692,TR European Growth,European Smaller Companies,0.16666666666666669,-0.11196344191912644,-0.3132348284135728,0.176877663210792,1028.0,-0.0077821011673151474,,observed
2018-07,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.262927225242091,-0.060577004769938436,-0.27046651219877543,0.1663265063278094,774.0,0.03875968992248069,,observed
2018-07,SEDOL:295958,Standard Life UK Smaller Companies,UK Smaller Companies,0.2512004528807785,-0.08991627229705124,-1.1770282927728577,0.13820359942202023,500.0,0.040000000000000036,,observed
2018-07,SEDOL:343501,JPMorgan Chinese,Country Specialists: Asia Pacific,0.237125227505032,-0.15033614647403803,-0.4707146747580546,0.1728167702630161,297.0,0.013468013468013407,,observed
2018-07,SEDOL:906692,TR European Growth,European Smaller Companies,0.24874709437209858,-0.10067185102893728,-0.09074274150639355,0.18195693985930528,1020.0,-0.007843137254901933,,observed
2018-08,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.525313849016886,-0.0726857511937441,-0.7479987804065749,0.1478628563656788,804.0,0.04726368159203975,,observed
2018-08,SEDOL:906692,TR European Growth,European Smaller Companies,0.4746861509831139,-0.12903531193789652,-0.5908702761125201,0.16653806241503227,1012.0,-0.01679841897233203,,observed
2018-09,SEDOL:802284,Schroder Japan Growth,Japan,0.16666666666666669,-0.09921503024063827,-0.4421663392650419,0.13785022237520392,210.0,0.05238095238095242,,observed
2018-09,SEDOL:343501,JPMorgan Chinese,Country Specialists: Asia Pacific,0.16666666666666669,-0.14455978469819297,-0.3701580278403495,0.13910273053276304,267.0,-0.014981273408239737,,observed
2018-09,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.16666666666666669,-0.06501582366331682,-0.37729371005610796,0.16249068313910253,842.0,-0.016627078384798155,,observed
2018-09,SEDOL:906692,TR European Growth,European Smaller Companies,0.16666666666666669,-0.1369889152948116,-0.705466950919277,0.1680689570290018,995.0,0.004020100502512669,,observed
2018-09,SEDOL:332855,Fidelity Japan,Japan,0.16666666666666669,-0.14748983116955483,-0.411981518506444,0.18342299425313516,153.0,0.07189542483660127,,observed
2018-09,SEDOL:846505,JPMorgan American,North America,0.16666666666666669,-0.047696897862426924,-0.4735875568947175,0.1859732839409269,466.0,0.0042918454935623185,,observed
2018-10,SEDOL:132077,JPMorgan Asian,Asia Pacific - Excluding Japan,0.16666666666666669,-0.12063221507708988,-0.5658485932845274,0.13139753693982517,340.5,-0.09251101321585908,3.9,observed
2018-10,SEDOL:343501,JPMorgan Chinese,Country Specialists: Asia Pacific,0.16666666666666669,-0.13466916724245714,-0.02867131714077751,0.13283496474437026,263.0,-0.13307984790874527,,observed
2018-10,SEDOL:791887,Schroder AsiaPacific,Asia Pacific - Excluding Japan,0.16666666666666669,-0.12631814210537018,-1.0963332556248844,0.14246354608388517,430.0,-0.10465116279069764,,observed
2018-10,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.16666666666666669,-0.07575875964146583,-0.8232253370203834,0.15320008911136346,828.0,-0.1690821256038647,,observed
2018-10,SEDOL:906692,TR European Growth,European Smaller Companies,0.16666666666666669,-0.11026798835065588,-0.2193770604353344,0.15353656860480808,999.0,-0.1391391391391391,,observed
2018-10,SEDOL:846505,JPMorgan American,North America,0.16666666666666669,-0.04364884747425213,-0.12063001927110968,0.19087242599310145,468.0,-0.042735042735042694,,observed
2018-11,SEDOL:791887,Schroder AsiaPacific,Asia Pacific - Excluding Japan,0.16666666666666669,-0.12565575818136399,-0.9877424492731046,0.10701109705022689,385.0,0.07012987012987004,,observed
2018-11,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.16666666666666669,-0.07096077239889265,-0.6073516780032234,0.10999008988133031,688.0,0.04941860465116288,,observed
2018-11,SEDOL:906692,TR European Growth,European Smaller Companies,0.16666666666666669,-0.12986290281782775,-0.5666486477765255,0.11080324384056711,860.0,-0.0046511627906976605,,observed
2018-11,SEDOL:454351,Montanaro European Smaller Companies,European Smaller Companies,0.16666666666666669,-0.13061477954874767,-0.15997301558681754,0.11304193330330159,840.0,0.023809523809523725,,observed
2018-11,SEDOL:B44ZTP6,Aberdeen Latin American Income,Latin America,0.16666666666666669,-0.13272010512483567,-0.2799268660357059,0.12112847368080036,66.0,-0.040909090909091006,,observed
2018-11,NAME:north american income|ordinary share,North American Income,North America,0.16666666666666669,-0.09048130745945793,-0.30814734846205644,0.1242432634398413,1295.0,0.084942084942085,,observed
2018-12,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.2,-0.07984451666348047,-0.9703761545797532,0.10909713530054331,722.0,-0.12326869806094187,,observed
2018-12,SEDOL:132077,JPMorgan Asian,Asia Pacific - Excluding Japan,0.2,-0.12194863928486421,-0.6055142845763296,0.11999746787802952,332.0,-0.001506024096385561,,observed
2018-12,SEDOL:791887,Schroder AsiaPacific,Asia Pacific - Excluding Japan,0.2,-0.11784857828023299,-0.29187757386443636,0.12665315416476663,412.0,-0.029126213592232997,9.5,observed
2018-12,SEDOL:B44ZTP6,Aberdeen Latin American Income,Latin America,0.2,-0.1517019565800054,-1.3256942570199868,0.1326350314505748,63.3,0.02843601895734582,3.5,observed
2018-12,SEDOL:846505,JPMorgan American,North America,0.2,-0.051565770923228116,-0.7504272550873019,0.16299645608000787,444.0,-0.10135135135135132,,observed
2019-01,SEDOL:846505,JPMorgan American,North America,0.46632546237059447,-0.05160324213829004,-0.7583262406718395,0.13439434735917055,399.0,0.041353383458646586,,observed
2019-01,SEDOL:B44ZTP6,Aberdeen Latin American Income,Latin America,0.5336745376294056,-0.13968547641073092,-0.5658029182332904,0.15630730770597978,65.1,0.09677419354838723,,observed
2019-02,SEDOL:846505,JPMorgan American,North America,1.0,-0.055681818181818166,-1.2847558527892233,0.1540475615733469,415.5,0.026474127557160054,,observed
2019-03,SEDOL:846505,JPMorgan American,North America,1.0,-0.046181370904618047,-0.36317959765073266,0.1515013999678384,426.5,0.017584994138335253,,observed
2019-04,SEDOL:781606,Finsbury Growth & Income,UK Equity Income,0.16666666666666669,0.0016795350467007086,-0.6784241966699246,0.11610791373343488,829.0,0.0579010856453559,8.0,observed
2019-04,SEDOL:802284,Schroder Japan Growth,Japan,0.16666666666666669,-0.12335780525502316,-1.2958864974686055,0.11664879652511752,181.5,0.02203856749311295,,observed
2019-04,SEDOL:B0CRWN5,Schroder Oriental Income,Asia Pacific - Excluding Japan,0.16666666666666669,-0.014680070209031504,-1.322121634135193,0.11667063572915211,247.0,0.04048582995951411,1.8,observed
2019-04,SEDOL:846505,JPMorgan American,North America,0.16666666666666669,-0.058711258594139726,-1.4648366510868949,0.15335608245477678,434.0,0.04493087557603692,4.0,observed
2019-04,SEDOL:332855,Fidelity Japan,Japan,0.16666666666666669,-0.13300304878048774,-0.23883748103596553,0.15348550280535422,136.5,0.07692307692307687,,observed
2019-04,SEDOL:B44ZTP6,Aberdeen Latin American Income,Latin America,0.16666666666666669,-0.1437699680511182,-0.8438537920064265,0.1583262371604226,67.0,0.013432835820895717,,observed
2019-05,SEDOL:781606,Finsbury Growth & Income,UK Equity Income,0.2556364269259231,0.004696987054645385,-0.0327661251971235,0.136307498678522,877.0,0.011402508551881407,,observed
2019-05,SEDOL:802284,Schroder Japan Growth,Japan,0.24697043147001257,-0.1178848257168672,-1.2447184667227977,0.12937777341568116,185.5,-0.035040431266846306,,observed
2019-05,SEDOL:846505,JPMorgan American,North America,0.2525022415057648,-0.04774903410045361,-0.3923882292566538,0.166736954294386,453.5,-0.03858875413450935,,observed
2019-05,SEDOL:B44ZTP6,Aberdeen Latin American Income,Latin America,0.24489090009829947,-0.14224355735219796,-0.7294264876053288,0.157887913512117,67.9,0.01178203240058906,3.5,observed
2019-06,SEDOL:295958,Standard Life UK Smaller Companies,UK Smaller Companies,0.2,-0.0841336349141607,-0.8976823602003126,0.11207541873093432,494.0,-0.005060728744939236,,observed
2019-06,SEDOL:343501,JPMorgan Chinese,Country Specialist: Asia Pacific - ex Japan,0.2,-0.13985664277379561,-0.492763384657141,0.12815019922895463,258.0,0.0852713178294573,,observed
2019-06,SEDOL:781606,Finsbury Growth & Income,UK Equity Income,0.2,0.004575518709794224,-0.03782770741627855,0.12887935857892635,887.0,0.025930101465614364,,observed
2019-06,SEDOL:846505,JPMorgan American,North America,0.2,-0.04778544596837597,-0.3490146883519235,0.14962275324930943,436.0,0.04931192660550465,,observed
2019-06,SEDOL:B44ZTP6,Aberdeen Latin American Income,Latin America,0.2,-0.14509706321553006,-0.8604517755448516,0.16600416162628465,68.7,0.06259097525473067,,observed
2019-07,SEDOL:343501,JPMorgan Chinese,Country Specialist: Asia Pacific - ex Japan,0.3394470376827917,-0.13930898807328163,-0.48927343648144794,0.14180430599000557,280.0,0.05535714285714288,,observed
2019-07,SEDOL:846505,JPMorgan American,North America,0.3281997959771324,-0.04834213920206354,-0.3954412661412965,0.15872832921463662,457.5,0.07759562841530054,,observed
2019-07,SEDOL:B44ZTP6,Aberdeen Latin American Income,Latin America,0.33235316634007583,-0.14188315504878324,-0.6964570541323795,0.17715972784108175,73.0,0.045205479452054664,3.5,observed
2019-08,SEDOL:343501,JPMorgan Chinese,Country Specialist: Asia Pacific - ex Japan,0.5076957704210823,-0.13490251185666602,-0.3339236241415819,0.139157244216913,295.5,0.020304568527918843,,observed
2019-08,SEDOL:B44ZTP6,Aberdeen Latin American Income,Latin America,0.4923042295789178,-0.14260029216765924,-0.7189162640280136,0.1959712083911797,76.3,-0.09305373525557004,,observed
2019-09,NAME:bankers|ordinary share,Bankers,Global,0.125,-0.03013329184170943,-0.038917350660710906,0.11710615175747768,935.0,0.016042780748663166,,observed
2019-09,SEDOL:132077,JPMorgan Asian,Asia Pacific Income,0.125,-0.10800020215292871,-0.41784283634113684,0.12721244157559522,353.0,0.022662889518413554,,observed
2019-09,SEDOL:338530,Worldwide Healthcare,Biotechnology & Healthcare,0.125,-0.01035979079257432,-0.518406695182105,0.13760862282993672,2755.0,-0.04355716878402904,,observed
2019-09,SEDOL:343501,JPMorgan Chinese,Country Specialist: Asia Pacific - ex Japan,0.125,-0.13825135050161486,-0.5127627862624503,0.1392213983577324,301.5,0.026533996683250516,,observed
2019-09,SEDOL:871079,Schroder Asian Total Return,Asia Pacific,0.125,-0.006255882190112305,-0.2045659827019809,0.1422753346408867,359.0,0.009749303621169991,,observed
2019-09,SEDOL:781606,Finsbury Growth & Income,UK Equity Income,0.125,0.001737489006628179,-1.0247026402106898,0.1437851056649377,934.0,0.008565310492505418,,observed
2019-09,SEDOL:846505,JPMorgan American,North America,0.125,-0.05524130460945964,-1.18569193849204,0.1557806161560226,471.0,0.011677282377919429,,observed
2019-09,SEDOL:B44ZTP6,Aberdeen Latin American Income,Latin America,0.125,-0.1601941747572816,-1.705314835086069,0.16175437273561463,69.2,0.030346820809248554,3.5,observed
2019-10,SEDOL:132077,JPMorgan Asian,Asia Pacific Income,0.5027000418347571,-0.10006481527646205,-0.0919671905643253,0.13783679397054854,361.0,-0.0041551246537395725,4.0,observed
2019-10,SEDOL:846505,JPMorgan American,North America,0.49729995816524286,-0.04604604604604601,-0.04385988944125942,0.15586784372938772,476.5,-0.03777544596012594,,observed
2019-11,SEDOL:802284,Schroder Japan Growth,Japan,0.125,-0.13318469308822867,-1.5424370821678524,0.11429844881190432,190.5,0.03937007874015741,,observed
2019-11,SEDOL:791887,Schroder AsiaPacific,Asia Pacific,0.125,-0.11498086721643574,-0.44416184499951045,0.11479710455257626,432.5,0.04393063583815038,,observed
2019-11,SEDOL:906692,TR European Growth,European Smaller Companies,0.125,-0.1370573656167532,-0.8254780570585433,0.12145620936621583,860.0,0.0604651162790697,,observed
2019-11,SEDOL:295958,Standard Life UK Smaller Companies,UK Smaller Companies,0.125,-0.08328675237562888,-0.7902160316266267,0.12721166388626337,492.0,0.14634146341463405,,observed
2019-11,SEDOL:781606,Finsbury Growth & Income,UK Equity Income,0.125,0.003070624360286711,-0.672036322222895,0.13611411180877336,882.0,0.013605442176870763,,observed
2019-11,SEDOL:846505,JPMorgan American,North America,0.125,-0.05413211206007351,-0.9842925474411065,0.13979475501907065,458.5,0.03925845147219187,,observed
2019-11,SEDOL:343501,JPMorgan Chinese,Country Specialist: Asia Pacific - ex Japan,0.125,-0.12466170500676599,-0.0035880186170581152,0.14011161186683688,310.5,0.03059581320450877,,observed
2019-11,SEDOL:B44ZTP6,Aberdeen Latin American Income,Latin America,0.125,-0.14180929095354522,-0.5225168491156257,0.18464612031314498,70.2,-0.019943019943020057,,observed
2019-12,SEDOL:802284,Schroder Japan Growth,Japan,0.33110515192876344,-0.1148464392686307,-0.8432862147490161,0.11185410768517845,198.0,-0.007575757575757569,,observed
2019-12,SEDOL:846505,JPMorgan American,North America,0.331069591579014,-0.049945169973083514,-0.42113157937681517,0.13631345888802135,476.5,0.01364113326337879,,observed
2019-12,SEDOL:906692,TR European Growth,European Smaller Companies,0.33782525649222245,-0.12412124005992853,-0.5885266403233308,0.11859401677741548,912.0,0.06030701754385959,,observed
2020-01,SEDOL:906692,TR European Growth,European Smaller Companies,1.0,-0.10944522213217411,-0.32096066503188914,0.13066475204298572,967.0,-0.02792140641158225,,observed
2020-02,SEDOL:871079,Schroder Asian Total Return,Asia Pacific,0.2,-0.025720966484801266,-1.5376824019138724,0.11461989539437091,350.0,-0.05142857142857138,,observed
2020-02,SEDOL:906692,TR European Growth,European Smaller Companies,0.2,-0.10461693798043492,-0.24157455181109064,0.11598682352919111,940.0,-0.1063829787234043,,observed
2020-02,SEDOL:343501,JPMorgan China Growth & Income,Country Specialist: Asia Pacific - ex Japan,0.2,-0.12498649670519602,-0.20245909910090246,0.12890115094344848,324.0,0.0030864197530864335,,observed
2020-02,SEDOL:341969,JPMorgan European Smaller Companies,European Smaller Companies,0.2,-0.11860642653896869,-0.13635053051271728,0.13074997834458651,381.0,-0.06299212598425197,,observed
2020-02,SEDOL:846505,JPMorgan American,North America,0.2,-0.04779613246692249,-0.027749869280287567,0.14240659186657356,486.5,-0.08633093525179858,,observed
2020-03,SEDOL:B7W0XJ6,BlackRock North American Income,North America,0.07692307692307694,-0.02838747439274214,-0.23338215479311927,0.09978178943600453,166.0,-0.1506024096385542,,observed
2020-03,SEDOL:791887,Schroder AsiaPacific,Asia Pacific,0.07692307692307694,-0.11946446961894952,-0.9743533138090805,0.10239799146074077,427.5,-0.09707602339181287,,observed
2020-03,SEDOL:341895,JPMorgan Emerging Markets,Global Emerging Markets,0.07692307692307694,-0.11606383983378987,-0.47477327943111786,0.10418635088799429,936.0,-0.12606837606837606,5.2,observed
2020-03,SEDOL:B1FL3C7,Invesco Perpetual UK Smaller Companies,UK Smaller Companies,0.07692307692307694,-0.049933312626751714,-0.25981546333306643,0.10478861888466941,520.0,-0.2692307692307693,,observed
2020-03,SEDOL:B62Z3C7,Fidelity China Special Situations,Country Specialist: Asia Pacific - ex Japan,0.07692307692307694,-0.1164753678065712,-0.2637555529982197,0.10746152706894553,224.0,-0.0357142857142857,,observed
2020-03,SEDOL:338530,Worldwide Healthcare,Biotechnology & Healthcare,0.07692307692307694,-0.03972973598352503,-3.112354405215116,0.10807078917678252,2905.0,0.005163511187607606,,observed
2020-03,SEDOL:341969,JPMorgan European Smaller Companies,European Smaller Companies,0.07692307692307694,-0.1264559068219634,-0.44372203208850375,0.10979140716841608,357.0,-0.29691876750700286,,observed
2020-03,SEDOL:871079,Schroder Asian Total Return,Asia Pacific,0.07692307692307694,-0.052646597232130055,-2.670324639552679,0.1100368496792216,332.0,-0.06927710843373491,,observed
