month,market,security_id,company_name,sector_raw,sector_canon,segment,discount,share_price,nav_per_share,market_cap_local,currency,eligible
2026-01,ASX,ASX:REV,Revolution Private Credit Income Trust,Fixed Income - Australian Dollar,Fixed Income - Australian Dollar,Debt & Fixed Income,0.007194244604316502,2.03,2.0155,404.15,AUD,True
2026-01,ASX,ASX:RF1,Regal Investment Fund,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.039999999999999925,3.6,3.75,715.29,AUD,True
2026-01,ASX,ASX:RG1,Regal Partners Global Investments Limited,Equity - Global,Equity - Global,Global Equity,-0.09225092250922506,2.46,2.71,558.26,AUD,True
2026-01,ASX,ASX:RG8,Regal Asian Investments Limited,Equity - Asia,Equity - Asia,Asia Pacific Equity,-0.14245014245014243,3.01,3.51,439.81,AUD,True
2026-01,ASX,ASX:RYD,Ryder Capital Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.07757586938474315,2.0,2.1682,165.13,AUD,True
2026-01,ASX,ASX:SB2,Salter Brothers Emerging Companies Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.2511848341232227,0.79,1.055,63.06,AUD,True
2026-01,ASX,ASX:SEC,Spheria Emerging Companies Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,0.04182804027885356,2.69,2.582,157.04,AUD,True
2026-01,ASX,ASX:SNC,Sandon Capital Investments Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.016051011433597107,0.895,0.9096,121.5,AUD,True
2026-01,ASX,ASX:TCF,360 Capital Mortgage REIT,Fixed Income - Australian Dollar,Fixed Income - Australian Dollar,Debt & Fixed Income,-0.022911051212938016,5.8,5.936,52.19,AUD,True
2026-01,ASX,ASX:TEK,Thorney Technologies Ltd,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.48,0.13,0.25,47.05,AUD,True
2026-01,ASX,ASX:TGF,Tribeca Global Natural Resources Limited,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.27443991853360483,2.85,3.928,223.29,AUD,True
2026-01,ASX,ASX:TOP,Thorney Opportunities Ltd,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.3629343629343629,0.66,1.036,109.08,AUD,True
2026-01,ASX,ASX:TVL,Touch Ventures Limited,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.36363636363636354,0.07,0.10999999999999999,48.17,AUD,True
2026-01,ASX,ASX:UWC,Underwood Capital Limited,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.4816053511705686,0.062,0.1196,11.09,AUD,True
2026-01,ASX,ASX:WAA,WAM Active Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,0.0686886708296166,1.0782,1.0089,79.49,AUD,True
2026-01,ASX,ASX:WAM,WAM Capital Limited,Equity - Australia,Equity - Australia,Australia Equity,0.2571467934146172,1.825,1.4517000000000002,1997.96,AUD,True
2026-01,ASX,ASX:WAR,WAM Strategic Value Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.13773712229137003,1.15,1.3337,214.35,AUD,True
2026-01,ASX,ASX:WAX,WAM Research Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,0.29270544783010166,1.26,0.9746999999999999,247.02,AUD,True
2026-01,ASX,ASX:WGB,WAM Global Limited,Equity - Global,Equity - Global,Global Equity,0.08729419074246669,2.45,2.2533,846.32,AUD,True
2026-01,ASX,ASX:WHF,Whitefield Industrials Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.1463022508038585,5.31,6.22,634.46,AUD,True
2026-01,ASX,ASX:WHI,Whitefield Income Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,0.07633587786259532,1.41,1.31,315.02,AUD,True
2026-01,ASX,ASX:WLE,WAM Leaders Limited,Equity - Australia,Equity - Australia,Australia Equity,0.01708706265256299,1.375,1.3519,1968.88,AUD,True
2026-01,ASX,ASX:WMA,WAM Alternative Assets Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.1293322062552832,1.03,1.183,199.95,AUD,True
2026-01,ASX,ASX:WMI,WAM Microcap Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,0.16382556308619134,1.7,1.4607000000000003,456.72,AUD,True
2026-01,ASX,ASX:WMX,WAM Income Maximiser Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.012121212121212088,1.63,1.65,310.94,AUD,True
2026-01,ASX,ASX:WQG,WCM Global Growth Limited,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.053386060306475525,1.915,2.023,421.11,AUD,True
2026-02,ASX,ASX:ACQ,Acorn Capital Investment Fund Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.24368476781122372,1.0,1.3222,81.32,AUD,True
2026-02,ASX,ASX:AFI,Australian Foundation Investment Company Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.14197530864197527,6.95,8.1,8157.15,AUD,True
2026-02,ASX,ASX:AIQ,Alternative Investment Trust,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.016631467793030708,1.49,1.5152,74.67,AUD,True
2026-02,ASX,ASX:ALI,Argo Global Listed Infrastructure Limited,Equity - Infrastructure,Equity - Infrastructure,Infrastructure & Renewables,-0.10909090909090902,2.45,2.75,425.6,AUD,True
2026-02,ASX,ASX:AMH,AMCIL Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.16666666666666674,0.925,1.11,280.3,AUD,True
2026-02,ASX,ASX:ARG,Argo Investments Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.1463187325256291,9.16,10.73,6465.17,AUD,True
2026-02,ASX,ASX:AUI,Australian United Investment Company Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.1876363636363636,11.17,13.75,1295.65,AUD,True
2026-02,ASX,ASX:BEL,Bentley Capital Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,0.2727272727272727,0.021,0.0165,1.22,AUD,True
2026-02,ASX,ASX:BHD,Benjamin Hornigold Limited,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.2914592110302566,0.185,0.2611,4.35,AUD,True
2026-02,ASX,ASX:BKI,BKI Investment Company Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.13658536585365844,1.77,2.05,1364.06,AUD,True
2026-02,ASX,ASX:BTI,Bailador Technology Investments Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.3867403314917127,1.11,1.8100000000000003,145.9,AUD,True
2026-02,ASX,ASX:CAM,Clime Capital Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.1325301204819277,0.72,0.83,99.23,AUD,True
2026-02,ASX,ASX:CD1,Cd Private Equity Fund I,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.36923076923076925,0.41,0.65,13.16,AUD,True
2026-02,ASX,ASX:CD2,Cd Private Equity Fund II,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.31343283582089554,0.46,0.67,22.04,AUD,True
2026-02,ASX,ASX:CD3,Cd Private Equity Fund III,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.35620915032679745,0.985,1.5300000000000002,66.27,AUD,True
2026-02,ASX,ASX:CDM,Cadence Capital Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.18017159199237365,0.86,1.049,239.71,AUD,True
2026-02,ASX,ASX:CDO,Cadence Opportunities Fund Limited,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.21090387374461972,2.2,2.788,33.72,AUD,True
2026-02,ASX,ASX:CIN,Carlton Investments Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.21957392955072763,37.0,47.41,923.08,AUD,True
2026-02,ASX,ASX:DJW,Djerriwarrh Investments Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.11676646706586813,2.95,3.34,743.89,AUD,True
2026-02,ASX,ASX:DN1,Dominion Income Trust 1,Fixed Income - Australian Dollar,Fixed Income - Australian Dollar,Debt & Fixed Income,-0.00369040494713746,101.7,102.0767043748123,338.07,AUD,True
2026-02,ASX,ASX:DUI,Diversified United Investment Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.19938176197836166,5.18,6.47,1074.06,AUD,True
2026-02,ASX,ASX:ECL,Excelsior Capital Ltd,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,0.16334534661861344,4.39,3.7736,41.03,AUD,True
2026-02,ASX,ASX:ECP,ECP Emerging Growth Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.2236286919831224,0.92,1.185,15.17,AUD,True
2026-02,ASX,ASX:FGG,Future Generation Global Limited,Equity - Global,Equity - Global,Global Equity,-0.02508619664724765,1.64,1.6822,603.48,AUD,True
2026-02,ASX,ASX:FGX,Future Generation Australia Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.05502871644183249,1.415,1.4974,534.22,AUD,True
2026-02,ASX,ASX:FPC,Fat Prophets Global Contrarian Fund Ltd,Equity - Global,Equity - Global,Global Equity,-0.2767840846869868,1.585,2.1916,37.94,AUD,True
2026-02,ASX,ASX:FSI,Flagship Investments Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.08785674314493563,1.63,1.787,37.62,AUD,True
2026-02,ASX,ASX:GC1,Glennon Small Companies Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.3819444444444444,0.445,0.72,19.17,AUD,True
2026-02,ASX,ASX:GCI,Gryphon Capital Income Trust,Fixed Income - Australian Dollar,Fixed Income - Australian Dollar,Debt & Fixed Income,0.02045895763850858,2.05,2.0089,1265.54,AUD,True
2026-02,ASX,ASX:GFL,Global Masters Fund Limited,Equity - Global,Equity - Global,Global Equity,-0.26672777268560943,3.2,4.364,32.72,AUD,True
2026-02,ASX,ASX:GLS,L1 Global Long Short Fund Limited,Equity - Global,Equity - Global,Global Equity,0.13774439412349504,2.06,1.8106,887.18,AUD,True
2026-02,ASX,ASX:GVF,Staude Capital Global Value Fund Limited,Equity - Global,Equity - Global,Global Equity,0.08052685543023896,1.37,1.2679,271.86,AUD,True
2026-02,ASX,ASX:HM1,Hearts and Minds Investments Limited,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.12912912912912922,2.9,3.33,638.86,AUD,True
2026-02,ASX,ASX:IBC,Ironbark Capital Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.2592592592592592,0.44,0.594,42.03,AUD,True
2026-02,ASX,ASX:KAT,Katana Capital Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.16156670746634016,1.37,1.634,42.82,AUD,True
2026-02,ASX,ASX:KKC,KKR Credit Income Fund,Fixed Income - Global Dollar,Fixed Income - Global Dollar,Debt & Fixed Income,-0.09936955869108377,2.1,2.3317,648.29,AUD,True
2026-02,ASX,ASX:LF1,La Trobe Private Credit Fund,Fixed Income - Global Dollar,Fixed Income - Global Dollar,Debt & Fixed Income,-0.010101010101010055,1.96,1.98,259.07,AUD,True
2026-02,ASX,ASX:LRT,Lowell Resources Fund,Equity - Global,Equity - Global,Global Equity,-0.07390200086724896,2.99,3.2286,85.19,AUD,True
2026-02,ASX,ASX:LSF,L1 Long Short Fund Limited,Equity - Global Strategy,Equity - Global Strategy,Global Equity,0.020690929244411516,4.42,4.3304,2503.63,AUD,True
2026-02,ASX,ASX:LSX,Lion Selection Group Limited,Equity - Global,Equity - Global,Global Equity,-0.1335587489433644,1.025,1.183,126.77,AUD,True
2026-02,ASX,ASX:MA1,MA Credit Income Trust,Fixed Income - Global Dollar,Fixed Income - Global Dollar,Debt & Fixed Income,-0.006211180124223725,,,552.08,AUD,True
2026-02,ASX,ASX:MEC,Morphic Ethical Equities Fund Limited,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.11879654892707026,1.195,1.3561,34.3,AUD,True
2026-02,ASX,ASX:MFF,MFF Capital Investments Limited,Equity - Global,Equity - Global,Global Equity,0.0321489001692048,4.88,4.728,2692.58,AUD,True
2026-02,ASX,ASX:MIR,Mirrabooka Investments Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.08496732026143794,2.8,3.06,579.79,AUD,True
2026-02,ASX,ASX:MOT,Metrics Income Opportunities Trust,Fixed Income - Australian Dollar,Fixed Income - Australian Dollar,Debt & Fixed Income,-0.14268501784141996,1.85,2.1579,568.72,AUD,True
2026-02,ASX,ASX:MRE,Metrics Real Estate Multi-Strategy Fund,Fixed Income - Australian Dollar,Fixed Income - Australian Dollar,Debt & Fixed Income,-0.2037632875819655,1.955,2.4553,299.05,AUD,True
2026-02,ASX,ASX:MXT,Metrics Master Income Trust,Fixed Income - Australian Dollar,Fixed Income - Australian Dollar,Debt & Fixed Income,-0.007599240075992331,1.985,2.0002,2302.32,AUD,True
2026-02,ASX,ASX:NAC,Naos Ex-50 Opportunities Company Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,0.007692307692307665,0.655,0.65,28.62,AUD,True
2026-02,ASX,ASX:NCC,Naos Emerging Opportunities Company Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.12244897959183676,0.43,0.49,32.47,AUD,True
2026-02,ASX,ASX:NGE,NGE Capital Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.20569057498518073,1.34,1.687,45.97,AUD,True
2026-02,ASX,ASX:NSC,Naos Small Cap Opportunities Company Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,0.027027027027026973,0.38,0.37000000000000005,40.92,AUD,True
2026-02,ASX,ASX:OEQ,Orion Equities Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.5575221238938053,0.185,0.41809999999999997,3.21,AUD,True
2026-02,ASX,ASX:OPH,Ophir High Conviction Fund,Equity - Australia,Equity - Australia,Australia Equity,-0.10966340933767638,2.87,3.2235,594.34,AUD,True
2026-02,ASX,ASX:PCI,Perpetual Credit Income Trust,Fixed Income - Global Dollar,Fixed Income - Global Dollar,Debt & Fixed Income,0.0009099181073703999,1.1,1.099,767.49,AUD,True
2026-02,ASX,ASX:PCX,Pengana Global Private Credit Trust,Fixed Income - Global Dollar,Fixed Income - Global Dollar,Debt & Fixed Income,-0.003884849088554687,2.0,2.0078,225.1,AUD,True
2026-02,ASX,ASX:PE1,Pengana Private Equity Trust,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.09345339498661476,1.49,1.6436,395.61,AUD,True
2026-02,ASX,ASX:PGF,PM Capital Global Opportunities Fund Limited,Equity - Global,Equity - Global,Global Equity,0.08930964571664202,3.17,2.9101,1305.39,AUD,True
2026-02,ASX,ASX:PIA,Pengana International Equities Limited,Equity - Global,Equity - Global,Global Equity,-0.07830648182840017,1.23,1.3345,300.31,AUD,True
2026-02,ASX,ASX:PIC,Perpetual Equity Investment Company Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.0054815974941268,1.27,1.277,453.28,AUD,True
2026-02,ASX,ASX:PL8,Plato Income Maximiser Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,0.19851729818780894,1.455,1.214,954.51,AUD,True
2026-02,ASX,ASX:REV,Revolution Private Credit Income Trust,Fixed Income - Australian Dollar,Fixed Income - Australian Dollar,Debt & Fixed Income,0.010000000000000009,2.02,2.0,455.57,AUD,True
2026-02,ASX,ASX:RF1,Regal Investment Fund,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.09090909090909094,3.4,3.74,698.25,AUD,True
2026-02,ASX,ASX:RG1,Regal Partners Global Investments Limited,Equity - Global,Equity - Global,Global Equity,-0.125,2.31,2.64,508.86,AUD,True
2026-02,ASX,ASX:RG8,Regal Asian Investments Limited,Equity - Asia,Equity - Asia,Asia Pacific Equity,-0.1396011396011395,3.02,3.51,376.11,AUD,True
2026-02,ASX,ASX:RYD,Ryder Capital Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.06337095079270805,2.05,2.1887,150.63,AUD,True
2026-02,ASX,ASX:SB2,Salter Brothers Emerging Companies Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.2244053774560496,0.75,0.967,52.13,AUD,True
2026-02,ASX,ASX:SEC,Spheria Emerging Companies Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,0.03803486529318545,2.62,2.524,139.06,AUD,True
2026-02,ASX,ASX:SNC,Sandon Capital Investments Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,0.016533986527862865,0.83,0.8164999999999999,112.12,AUD,True
2026-02,ASX,ASX:TCF,360 Capital Mortgage REIT,Fixed Income - Australian Dollar,Fixed Income - Australian Dollar,Debt & Fixed Income,-0.023075627421256573,5.8,5.937,51.12,AUD,True
2026-02,ASX,ASX:TEK,Thorney Technologies Ltd,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.48559670781893005,0.125,0.243,40.98,AUD,True
2026-02,ASX,ASX:TGF,Tribeca Global Natural Resources Limited,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.25181490443972554,3.03,4.0498,182.02,AUD,True
2026-02,ASX,ASX:TOP,Thorney Opportunities Ltd,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.33124346917450365,0.64,0.957,89.23,AUD,True
2026-02,ASX,ASX:TVL,Touch Ventures Limited,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.37614678899082565,0.068,0.109,42.5,AUD,True
2026-02,ASX,ASX:UWC,Underwood Capital Limited,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.4545454545454546,0.054,0.099,9.45,AUD,True
2026-02,ASX,ASX:WAA,WAM Active Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,0.009210268469527882,1.03,1.0206,133.12,AUD,True
2026-02,ASX,ASX:WAM,WAM Capital Limited,Equity - Australia,Equity - Australia,Australia Equity,0.2924721734036322,1.765,1.3656,1884.76,AUD,True
2026-02,ASX,ASX:WAR,WAM Strategic Value Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.09766454352441611,1.19,1.3188,197.24,AUD,True
2026-02,ASX,ASX:WAX,WAM Research Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,0.3165203866237085,1.185,0.9001,234.51,AUD,True
2026-02,ASX,ASX:WGB,WAM Global Limited,Equity - Global,Equity - Global,Global Equity,0.07375221802629772,2.36,2.1979,763.84,AUD,True
2026-02,ASX,ASX:WHF,Whitefield Industrials Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.17711598746081503,5.25,6.38,595.79,AUD,True
2026-02,ASX,ASX:WHI,Whitefield Income Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,0.09160305343511443,1.43,1.31,288.59,AUD,True
2026-02,ASX,ASX:WLE,WAM Leaders Limited,Equity - Australia,Equity - Australia,Australia Equity,0.030779211417861996,1.43,1.3873,1865.61,AUD,True
2026-02,ASX,ASX:WMA,WAM Alternative Assets Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.14019483269800948,1.015,1.1805,198.96,AUD,True
2026-02,ASX,ASX:WMI,WAM Microcap Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,0.17579167568347387,1.63,1.3863,420.3,AUD,True
2026-02,ASX,ASX:WMX,WAM Income Maximiser Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.03840410917995574,1.61,1.6743,293.72,AUD,True
2026-02,ASX,ASX:WQG,WCM Global Growth Limited,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.08097367113760545,1.85,2.013,459.71,AUD,True
2026-03,ASX,ASX:ACQ,Acorn Capital Investment Fund Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.24140821458507966,0.905,1.193,80.87,AUD,True
2026-03,ASX,ASX:AFI,Australian Foundation Investment Company Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.1366047745358091,6.51,7.540000000000001,8269.79,AUD,True
2026-03,ASX,ASX:AIQ,Alternative Investment Trust,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.09950472760018014,1.4,1.5547,74.67,AUD,True
2026-03,ASX,ASX:ALI,Argo Global Listed Infrastructure Limited,Equity - Infrastructure,Equity - Infrastructure,Infrastructure & Renewables,-0.11808118081180807,2.39,2.71,423.82,AUD,True
2026-03,ASX,ASX:AMH,AMCIL Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.13235294117647056,0.885,1.02,290.91,AUD,True
2026-03,ASX,ASX:ARG,Argo Investments Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.1679687500000001,8.52,10.24,6601.76,AUD,True
2026-03,ASX,ASX:AUI,Australian United Investment Company Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.18914728682170534,10.46,12.9,1352.63,AUD,True
2026-03,ASX,ASX:BEL,Bentley Capital Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,0.7130620985010707,0.016,0.00934,1.14,AUD,True
2026-03,ASX,ASX:BHD,Benjamin Hornigold Limited,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.27971188475390163,0.18,0.2499,4.35,AUD,True
2026-03,ASX,ASX:BKI,BKI Investment Company Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.15500000000000003,1.69,2.0,1432.66,AUD,True
2026-03,ASX,ASX:BTI,Bailador Technology Investments Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.4186746987951807,0.965,1.66,145.15,AUD,True
2026-03,ASX,ASX:CAM,Clime Capital Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.1339563862928349,0.695,0.8025,100.26,AUD,True
2026-03,ASX,ASX:CD1,Cd Private Equity Fund I,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.4098360655737705,0.36,0.61,13.16,AUD,True
2026-03,ASX,ASX:CD2,Cd Private Equity Fund II,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.3538461538461539,0.42,0.65,20.47,AUD,True
2026-03,ASX,ASX:CD3,Cd Private Equity Fund III,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.4320987654320988,0.92,1.62,68.43,AUD,True
2026-03,ASX,ASX:CDM,Cadence Capital Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.1045606229143492,0.805,0.899,214.4,AUD,True
2026-03,ASX,ASX:CDO,Cadence Opportunities Fund Limited,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.10484873601326139,2.16,2.413,33.25,AUD,True
2026-03,ASX,ASX:CIN,Carlton Investments Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.23043095866314856,35.0,45.48,902.49,AUD,True
2026-03,ASX,ASX:DJW,Djerriwarrh Investments Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.11041009463722395,2.82,3.17,757.03,AUD,True
2026-03,ASX,ASX:DN1,Dominion Income Trust 1,Fixed Income - Australian Dollar,Fixed Income - Australian Dollar,Debt & Fixed Income,-0.02332303398784019,101.7,104.1285947545668,344.48,AUD,True
2026-03,ASX,ASX:DUI,Diversified United Investment Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.18566775244299671,5.0,6.14,1089.1,AUD,True
2026-03,ASX,ASX:ECL,Excelsior Capital Ltd,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,0.055891351391687216,1.415,1.3401,27.25,AUD,True
2026-03,ASX,ASX:ECP,ECP Emerging Growth Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.14046121593291405,0.82,0.954,14.99,AUD,True
2026-03,ASX,ASX:FGG,Future Generation Global Limited,Equity - Global,Equity - Global,Global Equity,-0.06602953953084278,1.505,1.6114,671.64,AUD,True
2026-03,ASX,ASX:FGX,Future Generation Australia Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.044468945240720315,1.3,1.3605,534.22,AUD,True
2026-03,ASX,ASX:FPC,Fat Prophets Global Contrarian Fund Ltd,Equity - Global,Equity - Global,Global Equity,-0.23473725979252869,1.35,1.7641,41.75,AUD,True
2026-03,ASX,ASX:FSI,Flagship Investments Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.010876954452753274,1.455,1.471,35.04,AUD,True
2026-03,ASX,ASX:GC1,Glennon Small Companies Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.4015151515151515,0.395,0.66,18.99,AUD,True
2026-03,ASX,ASX:GCI,Gryphon Capital Income Trust,Fixed Income - Australian Dollar,Fixed Income - Australian Dollar,Debt & Fixed Income,-0.00837153677496516,1.99,2.0068,1297.34,AUD,True
2026-03,ASX,ASX:GFL,Global Masters Fund Limited,Equity - Global,Equity - Global,Global Equity,-0.30372148859543824,2.9,4.165,32.27,AUD,True
2026-03,ASX,ASX:GLS,L1 Global Long Short Fund Limited,Equity - Global,Equity - Global,Global Equity,0.06529887551785363,1.62,1.5207000000000002,1024.12,AUD,True
2026-03,ASX,ASX:GVF,Staude Capital Global Value Fund Limited,Equity - Global,Equity - Global,Global Equity,0.10526748294847543,1.345,1.2169,272.87,AUD,True
2026-03,ASX,ASX:HM1,Hearts and Minds Investments Limited,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.12933753943217674,2.76,3.17,668.63,AUD,True
2026-03,ASX,ASX:IBC,Ironbark Capital Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.29059829059829057,0.415,0.585,43.97,AUD,True
2026-03,ASX,ASX:KAT,Katana Capital Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.08598510494245093,1.35,1.477,43.7,AUD,True
2026-03,ASX,ASX:KIT,Kapstream Investment Trust,Fixed Income - Global Dollar,Fixed Income - Global Dollar,Debt & Fixed Income,-0.021276595744680882,1.955,1.9975,200.39,AUD,True
2026-03,ASX,ASX:KKC,KKR Credit Income Fund,Fixed Income - Global Dollar,Fixed Income - Global Dollar,Debt & Fixed Income,-0.12987012987013002,2.01,2.31,674.1,AUD,True
2026-03,ASX,ASX:LF1,La Trobe Private Credit Fund,Fixed Income - Global Dollar,Fixed Income - Global Dollar,Debt & Fixed Income,-0.04292929292929293,1.895,1.98,265.39,AUD,True
2026-03,ASX,ASX:LRT,Lowell Resources Fund,Equity - Global,Equity - Global,Global Equity,-0.2064413734370767,2.05,2.5833,90.18,AUD,True
2026-03,ASX,ASX:LSF,L1 Long Short Fund Limited,Equity - Global Strategy,Equity - Global Strategy,Global Equity,0.022865577336406373,3.95,3.8617,2611.38,AUD,True
2026-03,ASX,ASX:LSX,Lion Selection Group Limited,Equity - Global,Equity - Global,Global Equity,-0.09137577002053388,0.885,0.974,128.92,AUD,True
2026-03,ASX,ASX:MA1,MA Credit Income Trust,Fixed Income - Global Dollar,Fixed Income - Global Dollar,Debt & Fixed Income,-0.012499999999999956,,,553.55,AUD,True
2026-03,ASX,ASX:MEC,Morphic Ethical Equities Fund Limited,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.1462851868943239,1.11,1.3002,37.05,AUD,True
2026-03,ASX,ASX:MFF,MFF Capital Investments Limited,Equity - Global,Equity - Global,Global Equity,-0.0032715376226826187,4.57,4.585,2692.58,AUD,True
2026-03,ASX,ASX:MIR,Mirrabooka Investments Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.04779411764705899,2.59,2.72,579.79,AUD,True
